省份编码,省份,年份,国有控股工业企业单位数(个),国有控股工业企业亏损企业单位数(个),国有控股工业企业实收资本(亿元),国有控股工业企业国家资本金(亿元),国有控股工业企业集体资本金(亿元),国有控股工业企业法人资本金(亿元),国有控股工业企业个人资本金(亿元),国有控股工业企业港澳台资本金(亿元),国有控股工业企业外商资本金(亿元),国有控股工业企业流动资产合计(亿元),国有控股工业企业应收账款净额(亿元),国有控股工业企业存货(亿元),国有控股工业企业产成品(亿元),国有控股工业企业固定资产合计(亿元),国有控股工业企业固定资产原价合计(亿元),国有控股工业企业累计折旧(亿元),国有控股工业企业资产总计(亿元),国有控股工业企业流动负债合计(亿元),国有控股工业企业应付帐款(亿元),国有控股工业企业负债合计(亿元),国有控股工业企业所有者权益合计(亿元),国有控股工业企业主营业务收入(亿元),国有控股工业企业主营业务成本(亿元),国有控股工业企业销售费用(亿元),国有控股工业企业主营业务税金及附加(亿元),国有控股工业企业管理费用(亿元),国有控股工业企业财务费用(亿元),国有控股工业企业利息支出(亿元),国有控股工业企业营业利润(亿元),国有控股工业企业利润总额(亿元),国有控股工业亏损企业亏损总额(亿元),国有控股工业企业应交所得税(亿元),国有控股工业企业本年应交增值税(亿元),国有控股工业企业工业销售产值(现价)(亿元),国有控股工业企业出口交货值(亿元)
340000,安徽省,2013,678,109,1835.26,1073,7.19,639.09,70.98,21.41,23.59,3990.33,690.61,1019.83,255.35,6145.34,8309.26,3220.42,12146.48,5128.78,1282.77,8026.78,4111.5,10241.64,8745.53,168.44,271.35,411.77,166.72,194.56,514.58,455.28,62.93,72.01,359.25,9042.8,360.96
340000,安徽省,2012,626,106,1687.98077,767.68784,5.82922,784.00367,88.63083,21.40223,20.42697,3819.60066,587.37778,939.76948,249.78354,5644.18532,7419.56671,2879.99555,11290.85825,4700.98155,1145.11043,7510.02788,3750.62391,9320.81953,7822.32651,157.89942,240.28314,418.85238,174.07885,192.42488,502.90687,457.33123,68.91189,76.86655,361.66159,8594.96689,413.99303
340000,安徽省,2011,605,116,1439.50865,682.43169,2.32714,651.57734,75.97806,18.79315,8.06557,3400.47564,448.20881,835.35671,206.31189,4868.10258,6433.38096,2484.77066,9798.6387,4080.33046,1003.40783,6439.14208,3353.19111,8729.36624,7323.40853,143.73213,218.2208,406.08902,133.41687,135.50798,510.31197,478.77288,59.36497,91.28478,366.18516,8270.96775,355.1704
340000,安徽省,2010,737,133,1339.05362,558.41015,9.74594,681.77029,55.20819,20.2461,13.67295,2969.38084,376.9912,825.2595,176.79984,4478.65107,5422.42555,1895.93585,8532.68124,3652.55158,838.49972,5629.37239,2898.10251,7024.7028,5777.14152,141.54847,206.60367,454.65429,98.71832,97.7434,567.54769,457.39719,22.23643,68.97433,353.78602,6822.52345,202.23168
340000,安徽省,2009,729,189,1051.56358,539.90733,3.24537,414.9138,60.54142,19.17711,13.77855,2206.12224,288.62187,624.9024,173.27637,3773.39061,4809.30267,1594.06237,6809.716,2777.31147,668.71103,4515.47596,2280.90372,5352.10837,4396.73269,118.3819,172.66173,374.42552,92.08258,82.33084,310.71106,272.04786,27.25403,45.85455,266.48626,5307.00592,127.17558
340000,安徽省,2008,632,169,1033.44757,548.21045,2.92899,377.23083,70.04483,19.75995,15.27252,1856.12579,277.29545,526.99702,116.44826,3268.13406,4256.40277,1334.3098,5998.81277,2289.96765,558.94802,3982.86527,2015.94751,5056.59912,4233.54478,90.1298,118.26575,287.66142,99.07622,97.81788,280.89243,203.65,53.75878,43.41266,236.68785,4800.89812,263.97174
340000,安徽省,2007,581,144,761.53267,407.48175,2.94624,272.38916,46.8526,19.57037,12.29255,1633.30618,231.7409,462.17393,93.35377,2475.55371,3062.0998,939.08214,4785.58547,1914.91486,491.4632,3141.86505,1643.72042,3670.64835,3012.59858,83.88089,104.93513,237.64168,59.73925,55.77146,164.24438,167.89212,14.98826,32.01978,180.33406,3392.98836,233.68748
340000,安徽省,2006,563,150,734.07,464.47,4.29,197.92,35.06,18.57,13.76,1325.8,187.08,382.33,89.14,2112.3,2464.85,854.94,3902.47,1439.27,355.39,2534.72,1367.7,2944.3,2427.18,60.19,83.25,211.62,41.09,39.49,121.9,126.16,27.8,30.14,141.78,2816.34,179.61
340000,安徽省,2005,619,211,688.9452,440.9622,3.64357,167.37306,38.78957,21.93633,16.24047,1198.12722,162.19877,349.65452,92.36137,1692.85485,2108.76906,735.63933,3282.5194,1327.87163,270.86676,2062.29487,1211.53997,2481.28816,2009.52183,58.02343,71.88667,184.56413,33.40145,35.0702,137.72847,140.52088,18.68666,20.89482,120.27722,2391.6726,103.64696
340000,安徽省,2004,690,274,643.49251,450.9565,2.358,127.57935,30.65378,20.64498,11.2999,1033.82384,154.37509,315.56646,80.54711,1438.30284,1912.72598,664.98646,2821.17065,1106.21266,219.85353,1723.01663,1098.1218,2001.9849,1568.6735,46.9409,64.25687,137.94811,30.8263,27.97688,137.20285,130.79645,15.61817,20.25731,102.04144,1903.95239,78.55948
340000,安徽省,2003,747,309,694.46875,525.4784,1.5621,117.96035,22.58822,21.23787,5.64181,973.53636,148.52215,256.23608,67.34445,1343.2246,1759.68115,617.26567,2572.41557,1014.79316,180.74289,1572.56056,999.75501,1527.97616,1164.78934,44.14735,56.92311,125.72823,29.27812,25.9566,109.10512,111.31242,11.9136,14.16609,83.9183,1431.99175,67.69075
340000,安徽省,2002,900,386,644.97591,471.52712,2.55533,122.29055,19.25357,24.06499,5.28435,829.10374,151.16281,226.82695,69.40702,1192.20838,1581.45646,556.64292,2289.65819,869.2561,,1341.885,947.77319,1234.0387,968.34542,42.95603,51.47607,108.20634,25.83617,25.06153,44.93612,57.77113,12.5485,12.51918,69.15396,1199.21344,56.56062
340000,安徽省,2001,1013,446,633.62744,462.09848,2.391,112.80302,15.9161,25.60521,14.81363,810.30034,167.56671,229.40716,73.58326,1198.12486,1556.5384,513.30293,2254.08633,829.89816,,1345.46255,908.62378,1119.5468,899.85201,36.1307,43.14179,86.09652,30.23251,29.98634,35.64194,40.11127,18.66503,8.69649,65.05923,1103.84565,62.13166
340000,安徽省,2000,1128,443,591.98328,445.49906,1.13532,94.18274,15.83064,25.3027,10.03282,865.62796,206.57809,210.92737,73.92496,1189.55592,1528.38154,508.75943,2291.09544,818.13376,,1396.93315,894.16229,1127.42822,903.3304,35.82202,36.29526,80.99302,30.75542,29.57773,13.78246,24.33814,10.8273,6.1267,66.57767,1036.81146,69.2305
350000,福建省,2019,503,,,,,,,,,2736.05,575.54,699.43,134.71,,,,9540.64,,,5532.48,,,,88.11,,224.46,120.1,,,353.91,,,,,
350000,福建省,2018,532,,,,,,,,,2852.8,712.3,731.7,135.8,,,,9128.4,,,5314.9,,,,87.5,,167.2,127.1,,,376.6,,,,,
350000,福建省,2017,529,106,2028.05,1185.4,10.24,715.15,52.36,30.34,34.56,2705.34,544.44,708.31,121.43,4309.83,6602.34,2372.87,8798.34,2995.59,797.8,5339.6,3438.13,5382.74,4544.2,82.54,,180.96,116.67,118.0,345.49,362.77,37.8,,,,
350000,福建省,2016,499,105,1774.72,1186.34,32.07,451.08,53.01,34.23,17.99,2173.46,413.41,572.83,111.03,3738.54,5853.16,2058.21,7841.6,2575.99,635.45,4821.85,3017.79,4078.77,3338.64,71.07,,160.21,108.01,119.25,204.68,225.81,56.32,,,4445.4,152.59
350000,福建省,2015,485,127,1627.78,1113.07,32.72,389.49,38.22,33.38,20.91,1956.9,372.06,578.78,106.49,3761.51,5342.08,1863.75,7367.82,2242.33,609.54,4552.66,2806.29,4245.03,3479.22,62.76,,157.3,127.33,128.03,138.68,157.62,90.95,,,4540.35,177.66
350000,福建省,2014,473,114,1389.66,599.89,20.21,613.71,29.34,19.65,106.86,1886.47,330.67,620.62,122.58,3589.68,5017.45,1738.86,7161.48,2382.03,598.01,4466.79,2672.34,4742.03,4029.25,57.71,267.38,139.54,116.54,120.22,202.82,222.98,59.43,52.61,187.21,4750.54,177.04
350000,福建省,2013,457,97,1210.6,520.37,14.36,533.49,26.69,18.22,97.47,1695.98,267.64,548.53,110.59,2840.74,4135.11,1504.15,5906.31,1974.42,509.39,3624.56,2276.54,4164.86,3484.81,65.91,242.77,146.42,95.23,105.16,205.09,208.47,47.19,48.91,173.76,4101.53,150.2
350000,福建省,2012,446,88,963.52835,464.27672,7.49285,335.85921,41.74846,19.23894,94.91514,1492.3702,226.62392,467.31748,107.34283,2512.34197,3605.91667,1305.7883,4852.6149,1718.21642,442.13497,2865.84908,1960.56217,3911.58041,3321.22426,54.66804,235.74976,127.42602,96.76764,98.12007,171.21848,179.92587,52.61831,37.82337,155.61774,3841.96982,133.79369
350000,福建省,2011,430,90,715.64452,323.81283,7.66694,269.76186,72.85354,17.02805,23.21895,1268.83673,183.18792,363.04384,86.46846,2045.45845,2947.48506,1075.41343,4046.6901,1504.95368,328.67045,2307.81959,1733.38938,3218.44078,2734.71781,49.75259,133.64144,121.57606,66.49803,67.26316,205.80024,203.87826,20.4035,37.02331,119.6771,3188.21912,168.59923
350000,福建省,2010,520,84,723.12784,292.10985,3.90582,303.62652,29.02405,10.97448,83.48712,1129.14108,179.8699,345.42411,77.14803,2110.87351,2876.12547,969.48335,3845.72394,1249.69508,310.62132,2244.96653,1600.34052,3026.26605,2514.96711,41.36384,167.21392,97.66319,61.67157,61.96738,182.95138,184.55803,8.66623,30.61482,107.74419,2964.61105,118.19246
350000,福建省,2009,532,165,684.77929,350.09189,2.99496,233.09238,15.84519,10.46824,72.28663,944.10658,120.93668,318.22166,76.29572,1993.30886,2628.73375,839.32691,3491.2256,1113.85683,235.35591,2127.38499,1358.33037,2207.59357,1844.42508,31.81129,121.56234,96.61535,51.47394,51.20289,111.06708,102.84023,27.99034,22.48964,83.00505,2199.32429,106.8312
350000,福建省,2008,540,124,701.18245,382.42349,2.7439,212.14762,22.50774,9.77966,71.58004,877.09712,130.62556,244.71753,64.19027,1497.35819,2002.51963,723.68249,3125.81272,1018.79353,208.26673,1883.80817,1242.00455,2096.23572,1805.80504,36.69886,80.50763,93.05502,50.06088,51.60552,72.09961,83.30416,41.49008,24.72527,94.58679,2090.60226,144.50177
350000,福建省,2007,530,92,562.43247,292.26214,1.90124,181.87976,24.99086,14.92361,46.47486,785.06825,126.68724,229.50901,60.00649,1338.78894,1827.94058,632.24023,2636.65503,949.54408,195.06185,1564.52269,1072.13234,1874.08797,1527.89137,38.98667,72.73232,81.38673,41.17861,31.67009,114.99972,137.08407,15.08602,36.22903,92.58617,1852.15777,134.29926
350000,福建省,2006,673,177,444.94,273.15,1.39,132.04,19.47,10.44,8.45,720.7,127.13,215.07,59.5,1196.77,1626.79,606.06,2128.63,845.91,172.61,1284.84,843.79,1679.55,1408.36,42.56,57.28,72.37,31.91,32.08,68.09,80.82,11.83,21.37,74.74,1698.03,144.35
350000,福建省,2005,756,228,431.42335,272.95202,1.20057,117.87692,19.3893,8.41705,11.58749,655.60117,118.53247,196.88337,49.22431,1031.07233,1444.24972,544.65331,1905.37288,724.04662,141.88117,1069.96267,835.38808,1534.14273,1273.30425,44.925,49.50452,75.3948,24.86693,26.84168,71.64803,81.486,18.43593,20.85058,68.72703,1525.02708,122.53164
350000,福建省,2004,900,332,427.74351,272.25367,3.08191,113.8032,18.15592,9.5109,10.93791,639.12319,102.94978,189.24855,46.98361,939.68148,1338.53779,474.72962,1750.37995,682.5169,119.55516,981.24321,762.25745,1315.48501,1073.8666,43.60188,45.15217,71.05311,25.36531,24.2873,57.0611,64.8428,11.27855,19.35073,57.24104,1310.91841,79.12925
350000,福建省,2003,888,321,385.51877,277.20175,1.53782,59.91967,15.07391,19.87303,11.91259,576.86131,110.45526,169.23438,41.7366,915.71145,1279.40424,444.33242,1629.26696,567.662,90.71953,968.95428,652.57294,1120.55189,857.84056,45.86894,41.10576,68.63765,19.64719,18.14472,85.21009,89.00349,9.73523,19.6468,57.35327,1110.27004,83.618
350000,福建省,2002,1112,430,370.01212,214.45342,2.58775,110.74562,16.78846,19.69032,5.74655,538.95475,109.43453,158.5219,46.39664,907.305,1220.52697,401.07912,1583.25728,528.42556,,965.90733,612.79661,945.99868,724.59617,38.1523,37.17334,62.24503,23.62965,22.50664,64.75479,69.60243,11.61711,16.89312,52.44942,951.00382,81.63318
350000,福建省,2001,1308,450,361.1383,219.87584,2.99393,94.15436,16.25201,21.9485,5.91366,525.89485,108.56659,159.86227,46.43095,877.46765,1160.61414,358.20701,1534.68407,505.7364,,939.46649,594.71884,852.90077,669.13677,29.7468,35.88121,60.24646,24.68976,20.97911,37.72858,45.58964,16.58844,12.18524,47.1994,861.24597,83.13663
350000,福建省,2000,1367,461,342.50745,204.78352,3.27984,90.20431,15.47248,19.28503,9.48227,537.30664,129.07355,157.79191,50.52476,816.75751,1038.92523,315.14743,1477.70389,501.22785,,894.33844,582.82117,826.73815,656.3026,24.32053,33.95427,56.39218,23.94647,22.20238,36.97763,42.28498,14.47582,9.24015,44.39741,843.69486,92.72221
360000,江西省,2019,532,,,,,,,,,3605.75,583.23,726.85,189.32,,,,7516.68,,,4474.74,,,,107.63,,280.76,67.8,,,289.18,,,,,
360000,江西省,2018,464,,,,,,,,,3338.9,598.9,710.5,189.9,,,,7084.6,,,4348.2,,,,103.2,,220.6,65.6,,,330.8,,,,,
360000,江西省,2017,455,73,939.88,635.56,5.97,264.72,19.34,1.93,12.35,3000.07,511.62,645.35,165.6,2590.27,4815.39,2178.69,6487.45,3038.87,703.06,3996.38,2491.08,6858.08,6041.93,114.9,,204.22,57.63,58.47,234.66,262.19,32.9,,,,
360000,江西省,2016,440,84,932.67,584.45,3.16,268.54,62.95,1.99,11.58,2545.79,445.55,573.6,166.33,2593.0,4475.57,1968.67,5973.82,2710.38,730.04,3653.19,2320.63,6192.34,5412.52,104.56,,180.25,59.3,59.34,202.36,218.73,52.29,,,3744.02,127.82
360000,江西省,2015,510,103,1122.35,503.82,4.14,551.38,57.99,2.96,2.06,2569.93,401.35,531.93,153.04,2383.33,4009.25,1723.45,5668.9,2674.49,600.07,3537.1,2111.33,6034.15,5337.51,88.72,,184.68,61.85,67.35,186.09,209.71,45.12,,,4493.15,137.71
360000,江西省,2014,483,86,698.33,409.59,4.25,261.54,18.25,1.84,2.05,2401.56,350.11,561.35,166.53,2137.37,3599.45,1572.23,5199.78,2446.74,573.8,3301.12,1909.37,6237.35,5540.23,94.04,161.88,177.91,67.34,78.55,234.24,252.73,27.81,47.21,170.97,4584.32,170.79
360000,江西省,2013,486,83,716.16,325.59,13.61,306.12,71.07,1.78,1.23,2546.4,286.35,652.63,151.16,2133.88,3392.24,1438.6,5203.7,2560.57,593.97,3394.5,1801.42,6025.13,5340.47,80.03,146.89,167.66,61.39,73.43,227.77,237.99,21.36,42.53,175.61,4574.39,146.62
360000,江西省,2012,464,83,634.02109,280.02216,6.52287,331.18468,12.65277,2.12795,1.51066,2185.56678,221.27769,642.56057,132.72237,2000.76836,3146.99932,1336.37165,4580.01352,2079.00099,458.09527,2931.19497,1579.39116,5239.40881,4685.80244,70.62212,131.55286,151.61889,59.89383,69.32672,180.8011,189.69589,46.30641,26.96655,150.96899,4126.81643,159.94595
360000,江西省,2011,439,69,579.81634,267.8553,1.42006,292.63822,15.21858,1.62558,1.0586,2050.94977,227.07087,603.32138,138.49593,1811.31459,2742.91538,1094.21746,4239.19816,2008.20185,441.45811,2736.71782,1496.62062,4671.00555,4117.81977,68.71669,113.13507,156.60989,56.5137,61.32423,208.32715,207.54194,52.31658,34.07064,142.92519,4096.60616,193.45795
360000,江西省,2010,531,82,529.81271,256.34848,1.32859,260.15317,8.11546,0.99754,2.86947,1730.91057,188.28153,560.75571,116.29563,1722.49018,2356.14058,855.70793,3723.88593,1830.70618,378.83118,2363.03588,1339.11416,3803.29822,3308.69848,66.17984,105.96163,144.592,48.86032,46.05054,157.8063,158.30662,30.74378,17.24457,118.71531,3412.99202,139.33117
360000,江西省,2009,538,104,456.52667,266.55573,0.7088,173.93278,9.88562,1.01971,4.42403,1225.51322,163.19789,305.21412,92.68694,1504.08913,2077.81434,778.03534,3096.58968,1502.64427,311.69112,1972.87301,1078.81494,2723.43366,2343.37138,56.54397,97.97606,138.0647,40.48398,40.98743,90.70033,90.01052,19.49842,19.34897,104.5064,2496.06557,75.12367
360000,江西省,2008,577,128,473.7812,305.73252,0.12634,150.73924,13.82145,1.26186,2.09979,1213.54406,163.94829,364.84438,84.56155,1392.5617,2124.31626,850.54554,2859.97368,1264.43055,296.7934,1803.71774,1049.61342,2725.41285,2391.53132,51.76498,57.17608,120.93067,51.01365,46.08345,59.78517,58.34777,54.80332,21.3888,107.58113,2593.71391,129.39239
360000,江西省,2007,563,132,432.76378,263.64826,0.22581,151.35034,14.34826,1.29713,1.89398,1074.01816,163.16379,286.66798,84.25046,1184.58608,1613.58792,610.37019,2553.6051,1221.79474,230.73349,1662.8458,890.7593,2456.06864,2074.36203,45.60214,49.44319,108.11034,35.21972,35.27977,118.61631,126.73921,20.72366,28.261,95.08005,2299.94259,122.18334
360000,江西省,2006,706,211,393.07,225.38,0.39,152.46,12.74,0.58,1.52,948.45,129.85,295.51,92.5,1059.45,1451.84,529.23,2203.49,1049.98,202.89,1464.29,710.65,1949.82,1624.96,39.59,41.79,90.19,30.06,30.74,97.07,106.7,27.4,25.13,93.69,1952.12,140.04
360000,江西省,2005,804,275,396.37276,188.39046,2.43619,193.9483,8.02312,1.93157,1.64312,774.64812,115.7223,217.61828,57.08018,977.46366,1273.65011,475.29862,1944.95005,894.54393,162.60783,1349.40559,565.59841,1526.20908,1294.4183,34.00055,35.90354,78.79479,22.85977,27.24786,49.655,57.16116,17.46856,14.9882,69.1861,1523.70655,59.77941
360000,江西省,2004,1228,487,495.16414,296.96575,4.2525,158.21303,15.70599,14.88874,5.13813,704.92509,99.58628,197.90094,52.95117,888.58468,1208.2458,438.319,1853.50693,848.37666,134.05037,1289.21142,562.5517,1276.68156,1081.32008,30.63765,32.14189,69.60833,25.0969,23.15168,31.28905,37.39666,17.91181,9.37241,61.77873,1263.85484,43.87221
360000,江西省,2003,1071,407,388.39654,241.75636,0.92803,132.80505,9.44969,2.14424,1.31317,738.38551,115.17239,197.4174,54.87987,872.27654,1182.65685,428.00993,1782.95497,818.42166,134.71732,1237.12814,522.23229,998.00052,821.15255,29.79472,28.89833,69.75057,30.26483,27.01297,27.85466,26.29382,11.69966,8.11399,52.47566,935.16938,40.96828
360000,江西省,2002,1519,639,379.03029,251.49846,2.08422,111.81847,9.24301,1.88781,2.49832,671.10163,180.38224,181.29619,55.32185,847.36898,1128.91569,398.96265,1704.63852,734.29596,,1142.16604,543.16486,848.41379,694.82286,28.29168,26.20126,68.1373,29.66598,27.65535,9.87446,13.31918,14.28027,5.6052,46.00662,853.49041,34.14303
360000,江西省,2001,1981,826,385.42357,276.05327,1.60947,89.66756,8.56305,3.50507,6.02515,638.63459,165.74606,188.38866,61.6021,833.96844,1105.03731,382.95598,1688.06048,716.78656,,1132.03403,547.92849,746.39001,609.01105,24.38652,22.56699,67.07182,27.24029,26.45702,1.55669,7.86829,17.82312,6.20874,42.23176,755.2063,31.61995
360000,江西省,2000,2509,1055,329.99578,230.91848,2.37726,80.15853,8.63759,1.71244,6.19148,643.11343,162.49973,199.1351,69.79833,805.24023,1050.08001,397.36504,1633.21328,710.51219,,1127.98273,498.2016,722.15553,586.82502,22.16104,20.03362,63.4696,29.32223,29.77535,6.41305,8.33291,17.49212,5.47075,38.95556,720.16509,34.20526
370000,山东省,2019,1380,,,,,,,,,11442.32,2239.58,1975.64,673.87,,,,29155.88,,,18245.88,,,,403.15,,912.34,301.52,,,1146.65,,,,,
370000,山东省,2018,1119,,,,,,,,,13779.2,2367.2,2457.3,842.8,,,,31853.0,,,20099.3,,,,484.9,,955.4,347.9,,,1361.6,,,,,
370000,山东省,2017,1125,263,4806.21,3278.87,55.49,1037.47,163.51,95.33,205.54,12813.25,2171.86,2536.64,865.17,12101.96,18312.46,8073.19,31129.6,14362.0,3888.66,20018.57,10916.91,22902.47,19302.26,487.4,,970.72,370.07,403.41,1193.25,1200.94,365.86,,,,
370000,山东省,2016,1124,277,4445.45,2937.88,41.31,1017.25,169.59,90.85,188.57,11433.06,2202.01,2257.87,810.44,11600.04,17698.01,7646.57,29156.42,12817.56,3415.27,18830.64,10275.52,20044.34,16977.87,443.44,,930.17,331.0,391.68,847.15,927.76,383.5,,,19568.25,732.57
370000,山东省,2015,1258,334,4170.37,2729.26,42.12,948.45,172.96,86.2,191.38,10716.77,2105.71,2306.65,746.15,11435.29,16464.68,7038.84,28344.5,12382.27,2996.44,18286.34,10016.97,19807.68,16711.39,394.93,,934.47,369.14,415.67,873.83,948.91,265.25,,,19623.15,635.71
370000,山东省,2014,1212,303,4054.66,2493.57,55.12,1104.07,130.66,94.41,176.83,9654.29,1765.84,2259.85,729.01,10779.12,17572.74,7811.67,25644.78,11796.56,3002.62,16386.87,9220.26,22254.89,18718.12,372.42,758.54,965.6,369.02,398.18,1171.2,1209.38,159.95,283.99,834.66,20574.58,640.45
370000,山东省,2013,1199,287,3614.54,2106.66,33.85,1056.68,122.56,102.61,192.17,8936.77,1561.67,2078.62,686.12,9034.8,14946.95,6675.4,23668.11,10194.91,2640.97,15245.17,7978.63,22140.91,18542.45,355.39,763.3,1008.0,328.73,367.35,1239.77,1273.04,127.66,206.12,853.01,20024.81,626.99
370000,山东省,2012,1165,308,3875.23387,2042.82984,24.12181,1434.61849,125.53991,56.22644,181.19029,8514.89834,1337.30344,2006.87433,639.44999,8312.93932,12989.80922,5540.6407,21952.47444,9908.15642,2548.27354,13739.06929,8205.18944,21889.06406,18185.96724,391.48451,794.15394,1014.33275,313.95583,388.5109,1274.99682,1344.03023,191.93743,340.15058,824.61277,18636.06824,656.01951
370000,山东省,2011,1115,266,3487.62384,1653.84167,24.70363,1468.71014,119.57155,51.33387,168.87845,7762.86794,985.81282,1927.33735,623.13765,8403.9276,13462.71466,5858.80303,19667.90005,8832.78363,2197.00026,12405.27625,7227.55762,20040.70141,16447.04347,374.63056,768.29386,960.23369,276.03757,292.76491,1494.8453,1488.60256,141.35324,313.79906,758.48035,19351.4621,652.76084
370000,山东省,2010,1215,265,2915.7201,1616.31045,21.74492,940.94308,107.62968,53.22024,175.87173,6648.57766,800.3039,1566.8988,504.43222,7853.59438,12499.21166,5429.07405,17179.36715,7088.57383,1676.90208,10295.71229,6862.05836,17491.02256,14440.10658,327.11686,622.73441,985.45552,219.96392,216.96672,1312.39772,1289.38368,61.06256,265.42118,680.3389,16696.21236,638.53641
370000,山东省,2009,1287,301,2656.81537,1509.44681,23.98221,917.66707,102.29703,71.35142,79.60738,5304.07579,632.68852,1246.26793,384.67447,7153.39906,10916.87368,4579.49328,14841.52452,5942.5458,1266.89742,8678.89713,6149.3206,13312.9344,10966.39853,270.16009,458.19419,725.47433,196.64829,196.69192,861.80945,873.73892,65.26594,212.35656,541.32854,12831.85852,372.72498
370000,山东省,2008,1358,370,2529.62226,841.5617,32.42528,1411.24279,123.69305,37.86632,82.83312,4903.64021,572.67519,1231.87442,411.57793,6042.41455,9680.3428,4093.04377,12969.11258,5266.78029,1147.77008,7578.69073,5390.42185,13566.2504,11148.22879,254.61046,426.48337,857.09067,218.4271,213.84945,834.96869,929.75422,250.38402,273.74559,589.03825,11965.90277,609.54209
370000,山东省,2007,1306,316,1858.28944,831.36616,16.71334,863.34796,63.37664,15.69344,67.79191,3953.35373,509.32547,1054.50298,335.48724,5763.49188,8399.40327,3289.39309,11020.20512,4649.42744,986.33116,6504.54278,4506.77873,11155.88328,8911.31221,221.8373,247.55851,557.66186,169.49397,213.98231,985.72751,976.87766,37.72893,308.4322,506.0188,10563.93122,582.53943
370000,山东省,2006,1360,357,1758.75,836.55,13.43,749.79,61.11,15.17,82.7,3537.25,472.82,844.7,300.28,5247.91,7638.77,3002.31,10015.43,4215.56,810.72,6092.77,3867.49,9530.65,7676.58,190.47,206.4,456.24,137.5,131.61,891.85,888.93,38.07,271.5,446.6,9159.34,530.7
370000,山东省,2005,1394,370,1587.656,966.90539,17.2013,457.10638,66.9307,11.36036,68.15187,3168.71019,430.50019,863.67193,285.28467,4178.29921,6156.31355,2505.19583,8329.05084,3421.99226,737.07289,5012.27263,3290.98977,7774.28545,6196.84591,174.43478,126.60311,426.85015,102.08243,99.3894,761.63781,747.09034,29.96583,229.44094,346.2241,7331.3626,404.46825
370000,山东省,2004,1496,492,1609.66213,1232.86081,7.10808,277.40185,40.92768,10.92179,40.44192,3003.55952,410.94353,727.65943,246.77207,3862.73514,5675.293,2329.63944,7743.46069,3211.66765,656.99869,4653.67358,3072.01022,6358.71811,5081.41164,155.92582,109.81501,427.24684,97.52207,92.05336,536.04078,508.35889,57.34197,167.77465,305.08669,6006.47119,361.35162
