省份编码,省份,年份,原油产量(万吨),天然气产量(亿立方米),原盐产量(万吨),成品糖产量(万吨),啤酒产量(万千升、万吨),卷烟产量(亿支、万箱),纱产量(万吨),布产量(亿米),机制纸及纸板产量(万吨),焦炭产量(万吨),硫酸(折100%)产量(万吨),烧碱(折100%)产量(万吨),纯碱(碳酸钠)产量(万吨),乙烯产量(万吨),农用氮、磷、钾化肥产量(万吨),化学农药原药产量(万吨),初级形态的塑料产量(万吨),化学纤维产量(万吨),水泥产量(万吨),平板玻璃产量(万重量箱),生铁产量(万吨),粗钢产量(万吨),钢材产量(万吨),金属切削机床产量(万台),大中型拖拉机产量(万台),汽车产量(万辆),轿车产量(万辆),家用电冰箱产量(万台),房间空调器产量(万台),家用洗衣机产量(万台),移动通信手持机产量(万台),微型电子计算机产量(万台),集成电路产量(万块),彩色电视机产量(万台),发电量(亿千瓦小时),水电发电量(亿千瓦小时)
510000,四川省,2001,14.68,94.5,246.61,7.16,80.99,132.9,16.27,6.67,104.92,517.24,232.4,79.81,59.68,,294.39,1.93,17.16,9.22,3162.14,795.08,600.95,702.76,647.54,0.3,0.01,4.12,,14.19,70.54,2.84,14.0,4.28,7.0,525.49,633.38,422.36
510000,四川省,2000,17.32,88.6,215.48,7.79,74.52,128.65,15.37,6.03,71.52,382.22,194.07,31.41,52.51,,263.51,3.21,15.59,9.05,2766.42,569.44,555.61,602.35,541.34,0.26,0.01,3.64,,19.13,61.18,5.9,,5.0,177.0,558.61,500.24,315.11
520000,贵州省,2019,0,3.23,,3.665905,111.14417,1114.64565,,0.335804,23.757526,391.69,704.07665,,,,372.412153,,8.035115,1.3172,11061.067033,1753.367578,351.212225,442.338344,707.742319,0.0988,0,5.6922,,157.6421,,,3239.6031,0.1205,5843.23,123.5623,2206.55,769.36
520000,贵州省,2018,,2.975413,,3.25,95.6,1075.79,,0.4,17.34,402.712629,800.99,,,,487.13,,10.5,1.27,11121.78,1646.48,342.01,418.41,554.28,0.14,,0.45,,143.12,,,1956.02,1.97,3800.0,132.74,2015.98229,711.243814
520000,贵州省,2017,0,4.153988,,6.3,92.35,1076.05,,0.25,35.5,510.206061,829.56,,,,556.32,0.34,8.82,2.41,11363.33,1521.26,343.71,439.9,495.72,0.15,,0.27,,125.9,,,3051.35,23.39,13400.0,205.45,1899.103371,699.91215
520000,贵州省,2016,,3.4097,,8.28,100.37,1160.63,,0.29,27.8,658.7313,847.8,0.37,,,628.36,0.24,8.33,,10798.51,1403.65,371.36,515.85,526.18,0.19,0.09,1.64,,146.99,,,1858.53,317.43,10700.0,191.24,1903.9867,733.7326
520000,贵州省,2015,,0.934868,,8.61,96.4,1261.7,,0.5,25.0,729.461473,743.1,2.4,,,603.62,0.2,6.63,,9940.93,900.05,407.6,466.4,463.0,0.2,,,,174.1,,,2015.2,218.2,2000.0,138.6,1814.874183,789.23
520000,贵州省,2014,,0.4,,5.76,80.19,1291.8,,,28.0,761.71,689.4,6.3,,,529.19,0.2,6.53,,9598.34,603.95,498.75,551.6,552.4,0.2,,,,168.2,,,6.5,,1000.0,115.7,1747.67,680.66
520000,贵州省,2013,,0.46,,3.85,55.0,1271.4,2.069033,0.1,16.4,874.91,634.2,7.0,,,533.59,,6.6,,8189.17,363.6,529.9,485.2,562.6,0.2,,0.0278,0.0178,155.3,,,4.7,,2000.0,122.0,1676.28,475.99
520000,贵州省,2012,,,,2.93,41.4,1246.7,1.291418,0.1,13.4,838.62,663.48,10.6,,,503.21,0.016785,11.92,,6749.36,194.55,562.95,531.3,564.86,0.08,1.4,0.47,,159,,,46.9,,2000.0,90.6,1617.71,582.05
520000,贵州省,2011,,,,0.67,36.28,1226.2,1.4,0.1,24.5,685.2,733.8,13.8,,,365.38,,12.18,,5309.36,126.21,494.09,434,462.88,0.08,,1.28,0.04,169.5,,,200.5,,1000.0,77.9,1379.26,355.0
520000,贵州省,2010,,0.12,,1.01,33.36,1196.2,1.4,0.1,20.2,713.18,615.38,11.29,,,384.3,0.03,6.24,,3809.6,177.18,376.88,360.48,391.57,0.13,,0.84,0.18,196.35,,,118.49,,2100.0,66.93,1385.63,416.58
520000,贵州省,2009,,0.12,,1.34,28.01,1161.22,1.45,0.23,10.31,781.21,513.94,7.37,,,345.62,0.08,3.46,,2883.63,32.44,395.85,343.53,338.64,0.07,,0.18,0.13,168.16,,,118.16,,1700.0,72.56,1380.02,400.88
520000,贵州省,2008,,,,1.2,23.28,1133.7,1.69,0.34,2.41,815.57,337.06,12.52,,,262.21,0.15,4.77,,2048.94,,331.01,345.64,337.52,0.09,,,,143.81,,,58.55,,1500.0,79.25,1192.08,380.86
520000,贵州省,2007,,,,0.95,21.58,1103.57,1.7,0.47,9.77,825.040493,437.45,14.13,,,332.58,0.07,4.37,0.23,2059.06,2.5,363.19,349.36,328.99,0.07,,,,132.24,,,32.17,,2200.0,76.21,1166.32,340.62
520000,贵州省,2006,,,,0.7,20.41,1058.66,1.77,0.49,12.32,901.36,380.46,11.03,,,348.89,0.13,1.1,0.47,1906.6,,368.55,332.76,256.93,0.1,,0.1,,102.2,,,37.0,,1185.0,74.51,986.36,225.96
520000,贵州省,2005,,0.53,,1.05,16.58,1041.07,1.58,0.44,7.81,716.15,341.1,8.84,,,275.35,0.09,,0.69,1685.1,,286.36,239.13,214.89,0.1,,0.1057,0.0032,80.17,,,55.0,,908.0,74.1,797.65,213.35
520000,贵州省,2004,,,,2.08,13.18,973.72,2.02,0.45,10.55,695.26,295.79,8.1,2.32,,218.19,0.01,10.95,0.79,1429.8,59.27,233.49,212.21,208.35,0.1,,0.05,0.02,72.2,,,30.0,,13.0,62.22,720.46,226.05
520000,贵州省,2003,,0.52,,2.18,12.0,183.19,1.49,0.52,8.15,530.91,224.36,5.84,,,189.6,0.05,,0.36,1590.98,77.44,217.35,206.16,193.07,0.1,,0.13,0.13,50.39,,,34.0,,3334.0,42.69,640.98,208.25
520000,贵州省,2002,,0.48,,1.74,10.86,178.32,1.3,0.36,5.48,153.29,186.55,5.11,,,158.49,0.07,,0.42,1121.11,17.88,186.41,194.65,177.79,0.04,,0.27,0.18,42.2,,,34.0,0.01,1809.0,32.25,547.12,221.53
520000,贵州省,2001,,0.68,,1.54,10.36,180.79,1.62,0.47,13.31,280.88,51.68,4.5,0.22,,111.32,0.03,0.05,0.16,1204.0,4.0,173.49,146.99,138.64,0.04,,0.13,0.13,37.21,,,,0.28,1637.0,23.11,490.51,221.96
520000,贵州省,2000,,0.7,,1.14,9.32,187.35,1.98,0.69,5.72,133.69,33.85,3.66,,,84.05,0.04,,0.45,783.88,40.37,150.22,166.9,150.93,0.03,,0.14,0.09,25.96,,,,2.99,1258.0,22.04,404.7,183.44
530000,云南省,2019,0,0.0,154.9345,239.143293,81.573344,3496.4533,,,85.260553,999.55,1460.209096,26.066654,15.777365,,296.947989,0.099072,43.063601,4.3256,12907.44992,1750.66034,1788.034956,2154.681945,2323.31255,2.7676,2.4407,11.3694,,,,,2792.2096,140.6347,52696.8,47.793,3465.63,2855.85
530000,云南省,2018,,,160.13,243.18,72.82,3501.52,,,88.51,907.428155,1442.32,27.55,13.27,,305.16,0.01,42.9,6.22,12119.76,1024.29,1572.36,1925.04,1940.74,2.03,3.15,15.88,,,,,1897.64,72.42,36700.0,69.73,3240.993032,2698.477074
530000,云南省,2017,0,0.0362,148.49,225.59,98.01,3589.36,,0.01,89.55,963.803758,1373.13,23.61,10.2,,291.77,0.01,23.43,6.15,11515.21,323.46,1322.12,1517.5,1607.38,1.86,3.28,14.29,0.01,0,,,643.39,17.9,14000.0,33.59,2955.062847,2493.425272
530000,云南省,2016,,0.0202,106.08,221.13,105.29,3736.89,,0.01,78.46,1089.7777,1317.15,24.71,6.38,,278.83,0.01,22.89,4.74,11104.36,393.81,1277.17,1417.33,1654.65,1.25,8.41,13.31,,,,,37.02,,,4.39,2692.544,2278.154
530000,云南省,2015,,,101.6,249.86,103.7,3903.6,,,58.9,1149.808425,1416.9,21.2,9.0,,354.51,,19.6,5.0,9436.21,633.42,1235.4,1418.1,1695.4,3.0,9.32,11.7,,,,,,,,,2553.373447,2177.570429
530000,云南省,2014,,0.0161,125.3,250.08,100.82,3848.1,,,46.6,1507.68,1371.4,24.0,13.1,,318.39,,25.0,5.6,9662.5,1108.52,1705.74,1689.1,1935.1,5.2,8.41,11.0,,,,,,,,,2550.01,2087.67
530000,云南省,2013,,,129.9,238.7,96.0,3787.8,0.55939,,41.4,1736.68,1336.65,25.1,15.4,,341.88,,26.3,5.0,9121.78,997.0,1936.5,1883.9,2053.9,5.6,0.11,7.99,,,,,,,,,2148.42,1627.55
530000,云南省,2012,,0.05,118.1,207.93,89.09,3841.2,0.6061,,51.5,1573.36,1220.52,22.9,15.3,,351.96,,24.8,3.9,8013.87,872.57,1595.47,1526.7,1600.26,6.71,0.07,10.9,,,,,,,,,1759.13,1238.23
530000,云南省,2011,,0.07,100.78,173.55,76.22,3649.9,0.5,0.02,40.6,1602.78,1199.44,19.9,15.2,,326.94,0.1,20.2,3.6,6788.9,849.98,1349.99,1323.2,1351.98,7.41,,9.72,0.0001,,,,,,,,1555.08,1007.43
530000,云南省,2010,,0.06,96.36,179.78,54.72,3573.8,0.54,0.01,34.84,1607.26,1068.19,17.83,14.33,,363.97,0.12,17.73,3.56,5786.17,736.08,1337.31,1293.77,1205.28,3.63,4.74,10.19,0.0004,,,,,,,,1365.03,814.12
530000,云南省,2009,,0.02,89.19,223.91,48.17,3457.9,0.62,0.03,39.39,1371.98,873.7,20.56,14.09,,350.67,0.13,21.41,3.63,5046.45,500.83,1294.3,1049.05,973.3,2.04,5.17,7.27,,,,,,,,,1170.86,622.8
530000,云南省,2008,,0.06,91.1,210.11,30.88,3397.77,1.04,0.03,36.68,1217.98,811.9,15.8,16.76,,335.06,0.06,13.98,3.55,3863.8,333.35,1155.23,901.31,834.57,2.64,,4.31,0.09,,,,,,,,1036.44,621.96
530000,云南省,2007,,0.14,82.88,186.84,35.44,3351.32,0.99,0.06,37.72,1032.2368,856.55,14.49,18.39,,321.53,0.06,14.14,3.49,3568.53,329.8,1202.78,883.85,789.99,2.77,,4.69,0.2,,,,,,,,904.5,430.95
530000,云南省,2006,,0.17,79.55,139.24,30.12,3240.48,1.22,0.1,33.26,1233.66,694.78,8.26,17.67,,305.04,0.02,6.25,5.77,3305.97,302.49,935.1,635.37,588.0,1.4,,3.78,0.13,,,,,,,,753.63,355.72
530000,云南省,2005,0.09,0.22,67.78,153.57,24.61,3157.36,1.44,0.14,28.88,1213.72,600.55,5.23,16.2,,265.84,0.11,3.06,3.04,2832.62,270.15,845.92,513.41,486.93,1.0,,5.05,0.11,,,,,,,,624.2,349.19
530000,云南省,2004,0.09,0.18,61.17,200.12,20.55,3106.92,1.32,0.2,29.94,917.59,486.42,4.87,14.81,,313.53,0.06,4.4,1.64,2300.29,313.93,705.91,356.2,368.77,0.7,0.0022,5.46,0.17,,,,,,,,548.05,299.83
530000,云南省,2003,,0.24,47.79,189.65,18.67,614.7,1.37,0.26,26.3,659.67,340.49,3.09,9.78,,258.93,0.07,1.38,1.35,2052.79,336.43,512.38,294.75,286.54,0.4,,4.05,0.05,,,,,,,,474.8,280.9
530000,云南省,2002,,0.15,49.86,143.04,18.47,610.31,1.89,0.35,14.03,532.33,285.09,3.71,9.98,,213.94,0.09,2.32,,1709.0,309.85,367.26,270.4,200.77,0.6,,3.86,,,,,,,,,373.16,209.24
530000,云南省,2001,,0.09,49.83,124.45,17.92,599.49,1.95,0.49,22.8,444.02,246.49,3.84,8.53,,196.19,0.1,1.67,,1640.87,293.48,337.94,222.02,186.2,0.6,,2.74,,,,,,,,,359.52,216.48
530000,云南省,2000,,0.05,48.09,148.76,15.68,612.77,2.22,0.53,15.25,221.25,199.13,3.05,7.73,,174.44,0.24,1.71,1.39,1512.0,287.71,261.23,187.09,176.45,0.73,,2.32,,,,,,,,,297.84,196.53
540000,西藏自治区,2019,0,0.0,,,13.244095,,,,,,,,,,,,,,1080.94993,,,,,,0,,,,,,,,,,85.51,68.49
540000,西藏自治区,2018,,,,,13.34,,,,0.86,,,,,,,,,,913.03,,,,,,,,,,,,,,,,66.635438,57.276531
540000,西藏自治区,2017,0,0.0,,,17.96,,,0,2.54,,,,,,0,,,,756.74,,0,0,0.11,,,0.0,,0,,,0.0,0.0,,,55.658816,48.294487
540000,西藏自治区,2016,,,,,16.55,,,,11.1,,,,,,,,,,623.29,,,,1.83,,,,,,,,,,,,54.4827,48.7819
540000,西藏自治区,2015,,,,,15.8,,,,11.9,,,,,,,,,,467.9,,,,2.5,,,,,,,,,,,,44.770545,39.506039
540000,西藏自治区,2014,,,,,15.8,,,,2.9,,,,,,,,,,342.2,,,,1.1,,,,,,,,,,,,32.25,25.47
540000,西藏自治区,2013,,,,,17.3,,,,3.2,,,,,,,,,,295.8,,,,,,,,,,,,,,,,29.11,19.74
540000,西藏自治区,2012,,,,,17.5,,,,,,,,,,,,,,286.7,,,,,,,,,,,,,,,,26.24,18.98
540000,西藏自治区,2011,,,,,18.2,,,,,,,,,,,,,,232.8,,,,,,,,,,,,,,,,27.17,20.62
540000,西藏自治区,2010,,,,,13.33,,,,,,,,,,,,,,219.12,,,,,,,,,,,,,,,,21.02,15.85
540000,西藏自治区,2009,,,,,11.3,,,,,,,,,,,,,,187.65,,,,,,,,,,,,,,,,18.0,15.27
540000,西藏自治区,2008,,,,,9.04,,,,,,,,,,,,,,166.56,,,,,,,,,,,,,,,,15.99,14.41
540000,西藏自治区,2007,,,,,8.35,,,,,,,,,,,,,,159.66,,,,,,,,,,,,,,,,15.17,13.99
540000,西藏自治区,2006,,,,,6.33,,,,,,,,,,,,,,166.67,,,,,,,,,,,,,,,,15.15,13.79
540000,西藏自治区,2005,,,,,4.89,,,,,,,,,,,,,,128.15,,,,,,,,,,,,,,,,13.34,12.1
540000,西藏自治区,2004,,,,,3.32,,,,,,,,,,,,,,101.2,,,,,,,,,,,,,,,,11.51,10.32
540000,西藏自治区,2003,,,,,3.29,,,,,,,,,,,,,,124.91,,,,,,,,,,,,,,,,10.16,
540000,西藏自治区,2002,,,,,2.91,,,,,,,,,,,,,,59.08,,,,,,,,,,,,,,,,7.96,6.88
540000,西藏自治区,2001,,,,,2.75,,,,,,,,,,,,,,49.59,,,,,,,,,,,,,,,,6.97,5.9
540000,西藏自治区,2000,,,,,2.5,,,,,,,,,,,,,,49.32,,,,,,,,,,,,,,,,6.61,5.54
610000,陕西省,2019,3543.229042,473.42,15.41273,,70.829512,779.655,,9.040493,66.970054,4686.63,114.908076,107.992871,26.608,,127.616958,1.842393,511.937033,4.471773,6642.73903,2039.773775,1237.106248,1430.747168,2037.505348,1.5993,0,54.7011,14.1368,,,,1409.9144,,37850.98,63.0912,2193.2,154.98
610000,陕西省,2018,3519.494009,444.4782,131.2,,93.06,794.39,,9.81,72.41,4024.910651,113.82,100.16,25.68,,129.38,0.32,475.34,1.42,6286.61,2104.47,1157.61,1178.69,1445.15,1.87,,62.13,18.08,,,,1655.07,,32800.0,4.39,1855.592647,136.107258
610000,陕西省,2017,3489.819578,419.404268,136.54,0.66,91.73,819.77,42.6,11.34,75.95,4050.406157,139.51,99.89,28.03,,150.04,0.55,478.63,1.39,7333.96,2157.3,1137.06,1184.26,1377.61,2.2,,61.63,18.14,0,,,3023.05,0.0,2800.0,3.86,1814.033332,142.130774
610000,陕西省,2016,3502.4279,411.9122,134.69,0.4,92.79,861.22,,8.84,72.15,3921.1729,145.89,105.06,27.01,,146.36,0.37,460.21,2.03,7264.04,2088.75,855.99,924.67,1233.79,1.47,,42.04,19.59,,,,8.46,,13300.0,2.58,1757.4095,125.1383
610000,陕西省,2015,3736.729489,415.916656,134.9,,94.1,910.1,,7.55,70.0,3658.397717,141.6,94.2,23.7,,187.13,0.6,344.2,2.3,8578.7,1857.68,800.9,1027.3,1655.6,1.8,,34.1,24.0,,,,9.1,,1000.0,1.3,1623.103634,134.260111
610000,陕西省,2014,3767.81,410.11,143.0,,96.0,914.5,,6.65,70.8,3834.55,132.66,92.45,28.82,,179.15,1.1,192.99,2.9,9158.75,2332.14,884.16,1038.3,1683.9,2.1,,37.5,26.7,,,,29.1,,,,1620.78,112.98
610000,陕西省,2013,3688,371.6,111.9,,102.2,899.5,35.554107,7.38,80.4,3443.88,129.6,67.8,38.14,,100.67,1.7,115.9,2.36,8603.8,1837.9,882.5,916.9,1565.2,1.6,,42.16,31.7,10.9,,,,,6.65,,1508.69,109.82
610000,陕西省,2012,3527.6,311.3,104.8,,102.13,879.5,28.864695,7.23,80.3,2893.99,135.04,50.9,36.71,,84.6,0.38,89.07,3.06,7636.17,1489.01,803.34,828.7,1285.7,2.22,,54.5,36.6,31.1,,,,,,,1341.83,88.91
610000,陕西省,2011,3225.4,272.2,41.9,0.04,99.0,860.0,29.5,7.36,92.8,2172.38,148.46,44.0,27.87,,79.86,0.33,70.11,2.3,6591.6,1442.12,732.23,766,1034.73,3.26,,55.67,38.68,32.3,,,0.4,,,,1222.47,99.63
610000,陕西省,2010,3017.3,223.5,40.98,,94.37,830.0,27.12,8.7,86.63,1570.88,132.47,22.67,25.99,,95.9,0.08,40.86,2.31,5496.55,1378.03,513.94,604.82,997.34,2.45,,65.21,52.12,35.68,,,10.05,,,,1112.26,87.24
610000,陕西省,2009,2695.89,189.52,39.47,,89.98,805.0,24.67,9.35,73.99,526.0,94.96,24.62,30.01,,88.11,0.48,34.34,2.44,4501.66,1453.49,512.69,522.5,888.27,1.34,,50.68,42.77,27.05,,,26.22,3.9,,0.26,908.94,74.59
610000,陕西省,2008,2463.6,143.79,41.31,,84.04,772.51,20.43,7.88,73.5,1231.11,97.51,28.05,28.0,,136.52,0.61,33.88,,3608.62,1250.45,298.02,304.95,500.98,1.54,,26.82,19.3,22.35,,,,,,,823.87,57.93
610000,陕西省,2007,2265.87,110.1,32.79,,82.83,710.0,23.3,10.04,100.77,1125.1541,97.73,22.34,26.7,,112.01,0.16,35.44,0.22,3175.49,1175.08,365.55,396.27,559.82,1.92,,17.06,10.04,21.93,,2.59,,0.02,,0.46,706.87,55.45
610000,陕西省,2006,1988.89,80.47,28.72,,75.44,650.0,19.0,10.93,81.38,1111.29,90.99,21.59,25.38,,110.71,0.3,30.41,0.48,2514.98,570.23,395.25,388.7,490.76,1.6,,10.83,5.91,20.79,,9.37,,4.06,,,584.7,39.88
610000,陕西省,2005,1778.16,75.46,26.25,,65.38,631.25,19.43,10.67,61.63,590.62,82.29,10.47,21.91,,124.92,0.52,11.37,0.65,2164.86,541.14,316.37,307.49,337.8,1.3,,4.08,1.61,8.08,,18.37,,2.1,,141.23,548.8,50.54
610000,陕西省,2004,1531.51,74.46,16.39,,61.83,610.62,19.02,10.98,76.66,573.39,85.32,7.45,18.9,,132.89,0.82,8.58,2.34,2020.37,661.47,250.83,227.41,205.44,1.2,,4.88,1.72,11.98,0.01,13.77,,1.62,,10.5,498.29,42.49
610000,陕西省,2003,1267.43,52.86,10.12,0.01,53.72,110.86,19.82,10.53,166.88,871.02,70.99,9.7,15.95,,105.82,0.09,4.37,1.58,1828.0,864.52,163.47,180.2,132.98,0.7,,4.27,2.01,17.33,0.09,8.0,7.0,2.15,,136.23,419.16,46.75
610000,陕西省,2002,1063.77,40.04,9.5,0.02,60.89,104.48,17.47,7.27,24.06,245.06,57.79,8.29,11.43,,101.51,0.02,3.29,1.79,1328.3,267.72,122.98,87.96,82.05,0.5,,3.23,1.65,13.96,1.78,9.73,,6.2,,81.48,343.51,25.92
610000,陕西省,2001,918.94,34.4,6.0,0.21,51.69,104.28,16.92,8.96,233.76,247.2,51.55,8.31,3.21,,100.31,0.19,2.7,1.67,1492.91,733.35,72.93,69.44,64.77,0.4,,1.85,0.56,29.84,0.58,4.39,,5.6,,50.62,424.22,149.14
610000,陕西省,2000,746.44,21.1,7.5,,36.55,104.63,15.68,7.18,23.89,175.38,45.41,8.15,1.32,,93.9,0.01,2.75,2.04,989.44,277.03,62.53,53.65,57.7,0.38,,1.93,0.54,37.56,0.11,3.94,,5.69,,80.31,272.28,34.8
620000,甘肃省,2019,58.1095,0.12,6.3069,4.68834,41.943212,471.5,,,5.532663,449.4,327.8799,32.215431,,53.342,22.65462,1.535739,127.538047,,4450.093216,556.5075,659.127095,877.7702,936.657664,0.2236,0,0.072,,,,,,,3898581.0,,1630.5,496.12
620000,甘肃省,2018,51.761433,1.0309,10.41,4.6,44.55,471.5,,,4.88,385.382212,486.65,19.19,,64.39,29.54,1.22,125.79,0.03,3883.25,535.08,613.99,802.41,833.45,0.16,,1.12,,,,,,,3177000.0,,1531.430248,411.923239
620000,甘肃省,2017,46.951268,0.5972,19.16,4.98,50.42,482.5,,0,2.53,471.64645,466.66,11.87,7.96,64.0,25.13,0.53,121.57,,4021.36,515.9,456.19,560.52,702.25,0.1,,1.86,1.86,0,,,0.0,0.0,2808500.0,,1349.146298,374.147464
620000,甘肃省,2016,40.3589,0.0581,13.85,3.58,59.1,479.0,,,4.54,508.5892,479.77,18.12,10.14,51.73,32.12,0.54,95.39,,4640.4,600.94,494.06,628.36,665.87,0.11,,1.15,,,,,,,1966100.0,,1214.3283,313.5137
620000,甘肃省,2015,66.612,0.0841,17.2,3.2,57.8,515.0,,,4.6,525.050368,443.0,19.0,9.8,64.2,47.95,0.3,118.0,,4764.3,124.8,690.5,852.1,847.8,0.1,,2.4,,,,,,,1497000.0,,1242.216101,335.982474
620000,甘肃省,2014,71.2,0.15,17.9,4.4,66.0,500.0,,,8.3,583.27,347.75,20.5,16.1,63.0,50.23,0.3,114.41,,4935.26,538.3,898.8,1074,1108.1,0.2,,0.7,0.7,,,,,,1157000.0,,1241.13,354.74
620000,甘肃省,2013,72.81,0.17,16.4,3.8,68.2,470.0,1.39033,,5.9,458.24,276.0,22.9,20.8,63.2,62.42,0.2,116.1,,4426.58,600.1,897.5,953.9,1021.6,0.3,,2.1,2.1,,,4.1,,,916000.0,,1194.98,335.32
620000,甘肃省,2012,69.9,0.2,20.25,4.0,63.17,440.0,1.125408,,4.9,337.5,313.33,24.9,20.1,64.7,83.68,0.2,125.21,,3651.92,497.12,746.6,810.2,883.1,0.42,,2.4,2.4,,,6.0,,,721000.0,,1102.97,294.67
620000,甘肃省,2011,62.6,0.2,17.0,1.6,64.9,410.0,1.0,0.1,6.9,263.2,259.7,24.8,19.0,69.4,73.73,0.1,129.07,0.0187,2759.55,577.42,769.3,819.8,841.66,0.6,,2.06,2.06,,,6.5,,,653000.0,,1027.9,252.0
620000,甘肃省,2010,58.2,0.2,16.55,0.73,65.52,400.0,0.61,0.1,11.57,244.32,247.9,21.69,13.66,69.48,89.31,0.13,112.59,0.36,2425.34,658.3,625.49,662.25,699.16,0.6,,2.07,2.07,,,8.5,,,550300.0,,791.53,262.32
620000,甘肃省,2009,49.23,0.29,11.5,0.78,59.47,392.0,0.55,0.17,10.6,244.69,254.07,12.24,12.77,69.38,83.8,0.16,115.45,0.35,1854.8,511.89,612.14,626.36,644.54,0.49,,1.87,1.87,0.06,,9.5,,,328500.0,,696.65,250.21
620000,甘肃省,2008,74.99,0.5,4.32,1.63,51.9,389.5,0.69,,14.09,243.14,203.21,8.49,20.0,70.15,71.34,0.13,117.08,0.7,1560.32,576.18,550.79,475.72,577.3,0.42,,0.94,0.94,0.1,,9.81,,,307100.0,,690.22,217.55
620000,甘肃省,2007,82.88,0.63,6.53,1.66,40.96,372.0,1.14,0.03,8.21,249.3877,185.34,8.43,20.53,68.18,99.51,0.18,111.84,0.49,1540.21,591.89,592.78,602.8,597.89,0.28,,,,0.2,,9.1,,,475800.0,,618.85,189.08
620000,甘肃省,2006,81.65,1.53,6.13,1.06,42.61,355.0,1.29,0.1,9.38,275.38,151.63,7.49,18.97,24.01,101.49,0.58,42.18,0.48,1454.17,428.92,546.48,545.97,535.58,0.2,,,,,,8.45,,,382968.0,,530.13,170.45
620000,甘肃省,2005,78.91,0.84,5.02,1.11,34.01,354.98,1.78,0.43,13.42,221.85,122.69,7.31,18.01,24.57,113.51,0.04,45.92,0.6,1415.99,339.62,468.72,458.44,452.25,0.2,,0.0102,,0.08,,11.03,,,243278.0,,506.17,165.57
620000,甘肃省,2004,77.04,0.2,5.14,0.84,36.31,220.5,2.17,0.41,16.59,149.64,114.01,5.98,17.24,24.05,139.94,0.18,45.56,2.79,1326.37,306.67,295.97,279.96,298.17,0.2,,0.08,,0.62,,12.08,,,165364.0,,455.34,119.42
620000,甘肃省,2003,73.44,0.21,3.65,0.87,23.85,42.0,2.23,0.48,11.03,136.18,102.7,5.89,15.5,17.53,74.2,0.02,33.82,1.87,1160.82,270.37,239.03,223.89,245.58,0.1,,0.02,,1.47,,5.73,,,108799.0,0.06,404.87,108.07
620000,甘肃省,2002,63.24,0.87,5.53,0.37,21.66,40.0,2.4,0.5,6.74,117.39,91.58,7.53,15.28,17.0,54.75,0.02,29.79,2.09,1081.02,276.32,216.08,213.4,207.66,0.1,,,,1.26,,11.27,,,59531.0,0.08,340.18,105.74
620000,甘肃省,2001,53.66,0.37,5.39,0.39,20.68,36.92,1.73,0.25,10.46,131.21,95.94,4.13,13.87,17.36,45.4,0.02,30.71,2.44,891.65,473.89,220.96,236.61,228.47,0.04,,,,1.55,,22.12,,,22941.0,1.92,302.55,117.97
620000,甘肃省,2000,55.25,0.2,3.06,2.44,23.85,29.51,1.5,0.15,8.49,126.22,75.94,5.34,14.06,16.72,50.55,0.02,27.85,2.22,723.5,401.26,201.57,227.22,197.99,0.03,,,,3,,34.01,,,20385.0,0.02,253.52,102.54
630000,青海省,2019,228.0017,64.0,293.726117,,2.027402,,,,,191.05,7.809429,42.275886,453.226691,,560.706707,,67.025408,,1348.810755,126.726571,151.8502,178.8309,180.5617,0.0138,0,,,,,,,,,,886.14,554.04
630000,青海省,2018,223.3003,64.0503,262.82,,1.94,,,,,172.466922,6.49,23.41,432.02,,478.55,,60.28,,1354.86,343.47,124.45,138.08,146.63,0.02,,,,,,,,,,,811.025507,517.902169
630000,青海省,2017,228.0018,64.0115,201.42,,3.02,,,0,,151.362074,7.87,14.49,375.5,,463.02,,42.25,,1462.63,304.41,102.43,119.56,127.09,0.03,,0.0,,0,,,0.0,0.0,,,626.591493,334.222148
630000,青海省,2016,221.0036,60.8116,222.72,,10.68,,,,,134.2536,22.56,18.47,367.73,,536.87,,28.52,,1895.42,411.88,96.61,114.87,125.14,0.02,,,,,,,,,,,552.9584,300.8513
630000,青海省,2015,223.0049,61.3722,414.42,,11.1,,,,,,42.2,17.7,348.7,,520.2,,27.5,,1767.89,392.0,112.6,120.6,113.6,,,,,,,,,,,,565.598286,364.328774
630000,青海省,2014,220,68.9,378.79,,11.9,,,,,132.9,48.79,18.7,326.6,,504.87,,29.5,,1869.57,801.5,127,144.3,131.4,,,,,,,,,,,,580.32,392.07
630000,青海省,2013,214.5,68.06,261.3,,11.6,,0.592186,,,252.45,55.5,18.1,228.2,,425.16,,28.5,,1837.71,676.9,135.1,147.6,130.8,0.0458,,,,,,,,,,,600.34,434.6
630000,青海省,2012,205,64.28,253.49,,10.1,,0.7972,,,240.0,62.99,17.6,212.4,,346.65,,26.8,,1409.52,236.3,150.8,141.2,139.4,0.73,,,,,,,,,,,584.21,455.5
630000,青海省,2011,195,65.0,195.23,,8.9,,0.6,,,167.5,20.5,39.0,133.0,,288.24,,19.3,,1048.09,205.9,115.75,139.5,142.07,0.1,,,,,,,,,,,463.13,370.87
630000,青海省,2010,186.1,56.1,167.65,,12.5,,0.57,,,129.76,30.48,1.66,74.74,,304.14,,3.67,,811.09,150.0,111.69,137.33,138.01,0.1,,,,,,,,,,,468.26,371.11
