省份编码,省份,年份,大中型工业企业单位数(个),大中型工业企业亏损企业单位数(个),大中型工业企业实收资本(亿元),大中型工业企业国家资本金(亿元),大中型工业企业集体资本金(亿元),大中型工业企业法人资本金(亿元),大中型工业企业个人资本金(亿元),大中型工业企业港澳台资本金(亿元),大中型工业企业外商资本金(亿元),大中型工业企业流动资产合计(亿元),大中型工业企业应收账款净额(亿元),大中型工业企业存货(亿元),大中型工业企业产成品(亿元),大中型工业企业固定资产合计(亿元),大中型工业企业固定资产原价合计(亿元),大中型工业企业累计折旧(亿元),大中型工业企业资产总计(亿元),大中型工业企业流动负债合计(亿元),大中型工业企业应付帐款(亿元),大中型工业企业负债合计(亿元),大中型工业企业所有者权益合计(亿元),大中型工业企业主营业务收入(亿元),大中型工业企业主营业务成本(亿元),大中型工业企业销售费用(亿元),大中型工业企业主营业务税金及附加(亿元),大中型工业企业管理费用(亿元),大中型工业企业财务费用(亿元),大中型工业企业利息支出(亿元),大中型工业企业营业利润(亿元),大中型工业企业利润总额(亿元),大中型工业亏损企业亏损总额(亿元),大中型工业企业应交所得税(亿元),大中型工业企业本年应交增值税(亿元),大中型工业企业工业销售产值(现价)(亿元),大中型工业企业出口交货值(亿元)
440000,广东省,2000,2051,670,2005.07149,528.92054,112.62436,543.34172,90.02813,375.24008,354.91666,3680.14197,963.13892,1037.39046,367.4491,3750.42723,5062.89879,1611.18889,8275.55768,3416.28211,,4707.79907,3567.75861,6136.7501,4919.65918,269.24254,85.65079,346.90036,131.2287,123.55043,400.9595,429.89358,73.50156,40.93741,234.76908,5831.98059,1597.33505
450000,广西壮族自治区,2019,887,,,,,,,,,5742.93,1032.39,1300.24,455.5,,,,11818.66,,,7601.17,,,,248.77,,429.6,104.97,,,601.17,,,,,
450000,广西壮族自治区,2018,1418,,,,,,,,,5771.2,994.7,1353.5,548.3,,,,11943.3,,,7510.8,,,,277.8,,422.9,132.6,,,821.8,,,,,
450000,广西壮族自治区,2017,1424,149,1779.26,669.95,67.79,567.19,229.17,119.9,114.46,5741.93,959.01,1377.77,585.22,4410.01,7321.37,2878.74,12408.89,5688.78,1376.52,7746.44,4706.27,15992.26,13372.35,350.29,,591.06,144.45,162.38,1159.08,1191.85,68.57,,,,
450000,广西壮族自治区,2016,1470,160,1727.85,615.46,33.72,636.35,218.26,106.61,114.0,5362.19,968.72,1249.13,533.7,4343.31,7217.45,2732.22,11557.34,5365.92,1472.4,7177.79,4378.38,15131.13,12689.24,346.79,,604.73,149.89,159.09,979.55,1015.16,72.08,,,15827.88,712.54
450000,广西壮族自治区,2015,1465,198,2119.64,618.45,28.1,582.66,692.4,105.06,92.97,4967.71,877.57,1166.97,496.69,4212.08,6339.26,2411.45,10825.18,5142.59,1327.31,6803.72,4020.71,13776.41,11498.44,326.64,,584.06,158.7,164.04,851.78,892.17,101.74,,,14349.43,648.97
450000,广西壮族自治区,2014,1468,223,1715.89,531.83,17.84,707.86,187.55,99.04,167.89,4770.62,829.21,1275.49,502.03,4101.11,5954.23,2096.95,10396.15,4975.8,1292.91,6513.08,3818.95,12995.9,10978.41,298.07,314.55,526.59,165.2,174.79,792.77,758.83,113.63,74.4,524.71,13418.59,621.18
450000,广西壮族自治区,2013,1445,223,1598.46,464.17,11.66,668.6,193.85,106.71,145.92,4492.03,763.33,1206.95,472.82,3887.19,5472.78,1888.28,9789.57,4777.96,1268.94,6178.62,3560.18,11643.4,9842.81,293.41,283.03,511.78,145.73,164.46,722.05,681.71,86.16,64.27,429.71,11819.42,577.3
450000,广西壮族自治区,2012,1351,173,1465.53205,383.70322,19.71731,644.75957,184.405,96.87446,136.02462,3929.61221,630.80526,1145.38575,494.4985,3634.98052,4808.54263,1562.68201,8675.03072,4027.26518,1068.67029,5477.43697,3108.98083,9881.81913,8471.70258,220.67224,260.94642,490.04296,143.93564,153.00723,566.62773,534.82453,95.63411,78.66905,377.34554,10033.65827,465.91506
450000,广西壮族自治区,2011,1211,149,1252.98103,219.22136,9.37524,675.45052,147.11074,96.4092,122.75054,3443.36612,503.42146,983.5454,395.98876,2949.1219,4015.82677,1327.16505,7355.94312,3458.35099,835.87237,4652.80958,2683.89242,7934.89116,6725.60311,188.54469,203.37505,411.81124,104.22332,120.21375,538.6186,520.10071,88.60294,60.46068,258.96051,7932.29917,420.26657
450000,广西壮族自治区,2010,846,88,1027.90178,270.74857,6.44469,498.43646,106.80742,54.64729,90.81735,2693.12925,375.38362,787.26326,310.91373,2662.89229,3426.02007,1057.71835,5989.45322,2768.52999,738.38934,3800.38839,2166.28407,5840.52506,4848.67969,161.60929,159.24828,382.27346,87.90445,88.15299,476.17194,477.34873,25.25218,51.9597,222.07658,5722.02369,268.18856
450000,广西壮族自治区,2009,655,120,778.28141,167.34335,4.63369,403.91353,76.94075,41.05979,84.3903,1939.25319,272.99703,577.04141,229.41557,2135.79168,2773.27761,889.46853,4528.33341,2119.75181,517.1376,2921.21512,1591.64934,4016.11382,3388.94825,130.03204,95.7082,182.65341,76.31246,75.68355,214.5043,216.75781,28.51325,31.8623,161.8394,3938.34111,160.30384
450000,广西壮族自治区,2008,606,128,713.61709,155.27728,11.8705,354.39226,90.86481,46.78675,54.42549,1589.18269,243.93589,537.60537,221.9354,1694.36362,2245.23273,720.71341,3766.81763,1774.88674,457.23888,2385.13812,1381.6795,3408.7385,2919.20617,102.08875,61.61452,153.15098,72.96858,69.73777,120.58675,142.68939,38.4507,22.69294,141.49053,3407.25603,220.32058
450000,广西壮族自治区,2007,527,69,546.41646,211.01436,3.89555,210.22618,47.78162,28.65443,43.94697,1299.20938,200.85096,410.02258,168.67391,1346.26264,1780.30638,596.92065,3009.86021,1346.72878,357.52699,1814.40806,1196.3495,2701.55787,2168.33234,87.01688,51.7229,136.31939,45.02655,41.03429,224.35665,213.43424,12.65573,26.9629,145.95383,2693.09015,179.13359
450000,广西壮族自治区,2006,466,88,486.67581,174.6282,5.41003,203.69147,44.26461,22.09016,36.59134,963.95657,143.74124,294.08017,122.20193,1189.29248,1505.50051,504.92158,2375.83785,1041.43362,271.57425,1436.75385,938.99797,2042.67069,1644.56632,67.74545,39.80943,104.5715,34.90112,35.40175,137.61883,150.867,10.15442,22.1497,109.59445,2027.13917,118.86773
450000,广西壮族自治区,2005,444,82,429.20612,179.88149,5.21105,167.72175,32.67281,14.16968,29.54934,796.25728,133.7763,240.55574,90.66178,1052.13881,1345.30799,440.44109,2057.66789,861.09974,208.64922,1237.10076,820.56713,1615.90261,1317.7029,47.35201,32.20598,88.28294,27.24214,29.21861,97.45085,108.0884,6.86271,15.44333,86.62064,1610.38652,86.89148
450000,广西壮族自治区,2004,422,72,390.61,172.24,6.04,135.11,32.26,13.97,31.0,727.55,128.33,215.19,84.91,893.04,1163.67,397.79,1821.82,747.39,178.41,1080.52,741.3,1378.83,1107.49,49.2,27.97,84.55,24.65,24.78,98.72,106.15,9.48,16.48,74.27,1341.03,70.16
450000,广西壮族自治区,2003,399,78,313.27965,208.80981,6.98812,34.66142,22.48272,7.76409,32.57349,560.15975,113.0788,161.23331,62.78768,795.23082,1058.47862,356.74805,1513.70975,623.84149,135.61907,974.67808,539.03167,978.43765,768.82033,42.15747,21.15719,78.37683,20.9447,19.7867,69.74293,56.61788,10.74319,11.23559,60.31172,952.67127,45.6616
450000,广西壮族自治区,2002,562,226,334.87279,200.94276,7.83545,42.55502,23.92952,8.14082,51.46922,529.96811,114.27001,163.61297,63.83235,828.6062,1060.84985,342.36363,1486.13414,605.32018,,985.14343,494.06144,796.88729,633.18598,30.78074,17.21023,65.88963,24.00131,22.29701,31.30466,30.37792,21.32209,10.27014,48.82828,801.39815,41.34691
450000,广西壮族自治区,2001,583,218,318.17653,209.9447,7.72818,28.60378,17.07528,6.54004,48.28455,511.40381,108.54891,161.08278,68.99704,789.70876,1009.08764,304.08291,1426.43192,578.10935,,937.72872,488.7032,689.65457,537.2612,27.48966,15.19194,58.62063,22.49097,22.79677,32.35053,34.86532,13.37051,10.70852,49.21827,692.47556,41.38787
450000,广西壮族自治区,2000,598,218,297.92168,200.0852,10.36028,26.71272,11.57681,6.20645,42.98022,485.33173,113.11866,153.73655,67.75442,771.32935,967.81798,275.57668,1361.2887,587.84248,,948.55148,412.73722,655.96313,505.88818,26.40315,13.71031,57.27855,23.47678,23.2436,36.14764,33.94126,10.18583,9.18527,46.63347,658.11775,48.01644
460000,海南省,2019,84,,,,,,,,,1079.12,197.92,170.07,50.0,,,,2406.17,,,1305.42,,,,102.28,,64.2,32.17,,,137.03,,,,,
460000,海南省,2018,84,,,,,,,,,912.3,133.1,144.3,49.8,,,,2227.2,,,1168.5,,,,106.6,,51.6,35.6,,,106.7,,,,,
460000,海南省,2017,85,18,489.97,169.17,8.41,167.04,31.16,11.35,102.83,775.83,128.54,134.06,46.78,833.0,1508.0,499.78,2076.5,774.4,160.25,1182.07,894.44,1387.95,1063.53,74.19,,50.88,32.63,33.64,79.07,82.0,20.59,,,,
460000,海南省,2016,92,17,513.06,138.89,10.23,186.73,33.52,0.92,142.78,691.94,120.92,149.18,59.16,1049.68,1487.89,485.33,2042.67,728.41,163.52,1177.16,865.51,1271.42,981.26,51.22,,44.38,32.44,30.66,68.8,75.01,16.68,,,1366.59,185.41
460000,海南省,2015,111,15,487.53,91.84,5.12,307.11,32.2,12.05,39.22,657.3,99.78,160.06,78.35,990.91,1317.98,403.53,2005.87,710.39,147.58,1155.67,850.19,1301.01,1001.32,53.18,,44.05,29.74,26.51,71.45,78.94,13.8,,,1468.07,171.18
460000,海南省,2014,123,36,411.57,35.7,2.6,284.86,30.27,4.83,51.98,713.45,106.13,196.41,85.6,761.5,1056.9,338.02,1728.06,699.33,193.5,955.7,775.3,1351.11,1103.87,46.92,20.75,42.28,23.76,17.21,61.04,69.32,22.36,7.45,48.7,1478.05,199.11
460000,海南省,2013,127,31,395.12,72.37,2.29,150.65,28.93,9.34,130.89,684.22,118.5,200.89,78.63,686.59,916.37,285.97,1655.08,666.54,197.2,906.56,746.54,1175.64,936.46,47.44,76.11,39.36,15.33,18.56,78.52,82.91,7.2,16.72,49.77,1364.01,156.28
460000,海南省,2012,121,30,379.10223,56.46863,2.62456,152.37033,31.00482,6.50134,130.13255,589.41187,110.92192,169.72509,67.08151,556.16332,813.47012,286.46562,1530.531,610.71547,170.18135,813.22276,719.2019,1340.71331,1065.40456,37.62495,98.9686,37.41328,17.15045,18.10815,99.12342,101.67156,5.45665,15.42042,53.28072,1455.62566,108.61925
460000,海南省,2011,109,10,296.39568,21.19762,3.22124,128.96528,12.42767,16.51669,115.02386,493.21407,67.7124,132.06954,43.53112,473.53343,675.55429,224.58985,1275.46204,484.11925,123.85481,719.14299,556.63707,1217.68587,971.99519,25.68593,98.56708,32.0134,12.20034,14.20952,84.28034,89.03266,1.7639,13.48801,44.22885,1196.99798,85.87124
460000,海南省,2010,117,11,345.75826,88.40733,1.9771,169.72295,17.21048,14.76191,53.67849,471.93245,70.3666,133.15027,35.85763,508.13968,686.31653,210.7562,1288.84421,493.94564,122.47853,695.96074,592.7118,1027.71528,780.56442,28.35703,76.8221,33.37347,14.88345,15.24011,97.1887,99.97568,1.65615,14.47809,47.90663,1063.86998,89.9863
460000,海南省,2009,104,26,284.40664,11.45157,1.05099,207.69515,23.7915,4.08668,36.33075,314.68574,40.24947,83.0524,23.01344,444.90496,560.96013,163.92572,954.49413,377.99765,72.56451,552.71552,401.34886,769.39991,576.19028,19.84215,72.15557,26.64588,13.80181,13.45937,75.61477,78.95615,7.85644,5.65513,31.00826,817.12672,82.03057
460000,海南省,2008,99,22,246.0681,10.71135,1.33824,186.58139,7.64431,14.30746,25.48535,338.95054,48.18307,94.52418,25.47995,444.30559,546.74565,144.17977,907.95099,381.03525,59.66658,545.3717,362.57929,805.39273,685.04653,18.3076,21.36973,24.18307,19.34154,19.14449,43.44843,44.54347,7.55426,6.77105,21.25359,821.89439,54.78332
460000,海南省,2007,88,14,221.66532,26.29707,1.38157,145.70946,6.42586,13.14669,28.70467,309.04383,47.34753,99.51228,34.62565,408.97112,530.60603,143.78439,776.22733,278.85567,79.44006,467.60326,308.62407,692.24427,590.42714,15.6346,18.41126,18.47296,14.18572,14.71952,33.74567,40.84865,4.9309,2.55503,28.77081,740.95415,63.8623
460000,海南省,2006,82,15,200.58458,44.1081,0.10414,121.61661,5.40058,3.89678,25.45837,219.99828,43.28363,59.85711,24.18359,393.30445,447.74055,104.17691,652.19825,183.14746,67.6089,412.28037,239.91788,388.89303,295.76012,13.76729,10.47892,16.82093,8.73657,8.0299,43.84182,39.60153,6.11755,2.67269,19.69497,412.21656,34.21714
460000,海南省,2005,77,29,149.56734,50.78221,1.9463,40.77535,4.27899,3.71294,48.07155,176.58342,34.51179,36.94615,10.54998,307.20735,335.13615,93.25635,521.32298,153.39267,38.6023,292.75466,228.56832,274.64247,209.21026,11.63407,8.35839,19.74814,5.06696,5.50381,20.93518,21.74855,2.14792,2.46272,14.79803,292.99552,15.24498
460000,海南省,2004,60,12,102.92,50.08,0.86,33.67,2.74,2.72,12.85,122.8,20.09,25.8,8.9,177.57,240.1,81.02,328.87,104.7,23.93,198.96,129.91,254.57,200.97,13.83,8.16,9.5,3.98,4.35,20.65,18.94,1.05,1.86,12.01,241.46,19.15
460000,海南省,2003,56,18,92.64242,37.96736,0.35757,36.45689,2.55724,2.19323,13.11013,108.98324,17.22181,20.63218,10.33675,112.27492,172.82046,67.44989,247.20479,83.88492,21.68111,129.00435,118.20044,194.72619,155.44457,12.23126,5.84031,8.78322,2.85587,2.45519,10.21688,10.12368,1.36946,0.94918,8.66341,192.93449,8.7219
460000,海南省,2002,129,48,109.67845,47.39269,1.6199,38.9904,4.06017,2.31121,15.30408,114.80238,26.52885,21.30219,9.77055,142.07506,209.33674,72.02968,299.32908,91.19845,,157.23382,142.09526,164.56309,128.19135,13.70573,4.6413,10.97901,4.51812,3.75942,3.11376,10.7807,2.9317,0.79744,12.66593,177.49788,5.66941
460000,海南省,2001,129,50,105.16236,51.59628,6.37352,24.9769,4.00108,1.69222,16.52236,100.86916,25.43424,24.3978,11.83552,149.71364,202.93975,63.41709,282.62281,93.79542,,168.43184,114.19097,133.63644,101.75798,12.76693,3.85438,10.10077,3.66299,5.21702,2.36061,5.2605,3.82795,0.86994,7.34969,145.34054,8.05868
460000,海南省,2000,118,35,91.37654,42.29515,2.40915,22.06189,5.69811,3.4179,15.49434,104.88451,27.56067,23.6869,10.47727,155.19692,197.64615,56.62763,301.71517,103.82041,,199.38645,102.32872,122.25115,95.49918,9.21061,2.94458,7.72594,5.0098,5.06897,2.43581,5.23964,2.64197,0.52205,6.18827,128.38669,8.20991
500000,重庆市,2019,1087,,,,,,,,,6895.74,2092.14,1237.6,497.93,,,,13860.25,,,7870.29,,,,427.83,,673.48,100.84,,,655.26,,,,,
500000,重庆市,2018,1282,,,,,,,,,6252.1,2152.7,1215.0,480.6,,,,12825.4,,,7530.3,,,,429.2,,548.6,109.7,,,656.8,,,,,
500000,重庆市,2017,1270,106,2375.43,650.57,22.02,930.24,423.9,156.54,192.16,6562.42,1867.32,1253.98,528.14,4892.11,8122.23,3293.99,13490.79,6519.49,2368.97,8060.97,5426.05,13755.65,11606.14,434.03,,629.63,109.88,132.69,897.81,962.44,70.2,,,,
500000,重庆市,2016,1386,108,2268.42,602.82,31.81,904.15,384.22,174.44,170.98,6724.57,1794.75,1211.31,540.25,5647.47,8869.18,3545.07,14360.61,6916.79,2335.79,8995.67,5364.86,16350.91,13829.18,486.92,,696.4,142.16,153.39,1051.8,1141.41,123.69,,,16242.83,2666.27
500000,重庆市,2015,1362,150,1953.22,596.42,25.33,777.6,269.97,146.58,141.96,5983.98,1555.86,1245.23,535.37,4923.54,7521.76,2984.2,12883.24,6153.59,1962.57,8114.86,4767.71,14812.67,12554.38,434.28,,640.48,134.18,144.74,897.33,975.99,119.32,,,14713.5,2465.52
500000,重庆市,2014,1334,154,1530.39,344.87,17.75,687.9,221.35,94.6,155.03,5228.28,1331.78,1101.03,416.24,4418.86,6420.06,2501.05,11376.87,5527.48,1772.83,7190.62,4173.3,13590.47,11573.99,394.0,221.66,563.48,144.66,162.88,804.12,869.49,71.99,91.61,528.43,13349.46,2593.22
500000,重庆市,2013,1258,155,1468.33,274.23,24.11,732.4,204.65,114.99,117.05,4737.85,1175.09,1012.23,348.74,3904.22,5659.53,2169.81,10322.78,5168.4,1739.01,6691.58,3594.09,11495.14,9883.29,321.72,188.53,491.66,133.29,145.38,604.7,619.19,96.22,69.56,438.01,11393.66,2178.25
500000,重庆市,2012,1171,182,1349.77563,279.17419,18.29562,640.25563,208.2395,99.33516,104.47553,4129.81321,984.3403,870.47332,315.16787,2997.55766,4430.91918,1771.62352,8508.95122,4178.5803,1292.9588,5454.90438,3046.77559,9424.31071,8107.28898,257.27231,146.054,428.88112,113.57351,128.35904,392.51555,434.86057,57.64093,47.82354,301.97805,9422.0361,1601.73446
500000,重庆市,2011,1130,109,1238.74693,147.72489,30.42083,687.35024,166.9919,83.43297,122.8031,3580.27119,761.67585,802.12669,293.23963,2627.29251,3773.5786,1512.74594,7272.25641,3410.90272,1073.40505,4485.23981,2768.07145,8199.67404,7050.21774,212.0818,119.88934,433.632,88.87452,96.11382,477.47716,448.7914,32.44391,50.18167,283.58003,8352.45573,864.20768
500000,重庆市,2010,786,111,1030.07224,163.30247,14.79388,585.92779,115.08935,67.45437,83.50438,2723.24139,524.05712,650.87568,243.09289,2450.2254,3315.52488,1162.19938,5981.20034,2716.69995,806.67113,3621.9034,2352.80944,6000.54695,5051.63534,206.85993,119.34909,341.83852,66.48547,62.07403,362.43415,320.20515,22.70731,43.5253,258.37125,5931.91639,335.38201
500000,重庆市,2009,670,84,889.84963,164.32456,8.30738,465.59773,108.08589,52.57572,90.95835,2121.64104,397.02957,501.21415,203.37715,1941.11484,2483.37518,877.68576,4714.90395,2038.46757,591.67037,2861.67576,1846.35201,4361.2308,3648.22504,171.26442,95.16052,268.47017,51.12937,47.68345,240.53146,225.05737,17.11633,23.95634,177.36158,4371.21105,215.60747
500000,重庆市,2008,633,71,785.35902,112.47482,8.85786,457.46506,93.691,37.19863,75.67165,1834.30172,327.95723,497.30275,186.87995,1661.66514,2161.27416,737.64893,4027.33153,1775.23138,430.48141,2405.66089,1621.67064,3837.75047,3187.49529,144.63685,66.84243,220.68815,55.44678,56.54754,209.85116,206.05203,11.62851,21.31105,149.24118,3805.44187,283.81588
500000,重庆市,2007,568,62,660.86766,118.33391,5.35151,385.4362,76.01875,11.34906,64.37823,1547.41927,288.78442,418.42863,157.49116,1428.59312,1882.4898,622.41706,3446.02349,1543.18025,425.16813,2058.68739,1387.0265,3075.23781,2494.40551,130.50029,64.92656,191.39061,41.99766,39.14168,189.86238,180.69903,9.16018,18.24176,147.01849,3047.77696,228.63245
500000,重庆市,2006,493,61,612.35164,120.55579,5.92159,345.48576,58.24965,10.77084,71.36801,1269.90505,251.6044,329.21081,121.84918,1215.41975,1628.56787,561.70961,2871.34331,1271.75752,312.17202,1693.42119,1177.12877,2364.69186,1940.36716,100.4135,43.50636,132.95838,33.38863,29.71459,102.88026,126.40507,10.43649,15.24139,88.80931,2328.78542,189.23711
500000,重庆市,2005,457,84,548.92066,151.73428,5.4153,279.89256,53.84072,10.7249,47.3129,1099.31177,223.32094,287.3659,97.16164,1008.39567,1338.39054,488.85591,2430.54663,1097.35915,246.78679,1433.52205,997.02458,1858.9365,1536.04081,80.38995,37.56696,114.83821,23.96704,26.51366,66.95841,88.7653,9.32472,11.26967,78.15745,1840.51206,135.543
500000,重庆市,2004,435,74,528.18,162.59,4.17,253.25,42.01,18.39,47.77,1014.61,192.48,261.85,83.55,874.16,1211.79,444.32,2173.35,987.98,241.26,1297.31,876.04,1587.32,1254.43,96.06,37.19,107.39,26.1,24.83,68.76,95.9,10.02,9.07,68.19,1603.56,105.04
500000,重庆市,2003,399,63,483.39182,129.98974,6.56966,253.63406,32.22114,16.83151,44.14571,853.6907,181.02358,208.24836,71.1834,812.91123,1102.45522,407.32888,1889.52791,861.2312,195.12013,1132.15248,757.37543,1229.44015,972.31518,62.71774,28.34679,84.80336,29.57647,26.05113,70.24397,73.89139,7.22245,7.95408,59.88572,1179.95002,86.08439
500000,重庆市,2002,388,109,474.60824,179.1947,6.38776,206.53826,27.62067,11.70446,43.16239,721.1958,194.40648,188.27792,62.63187,755.77863,1035.21171,373.17413,1670.93677,756.34488,,998.43753,672.49924,901.07774,709.35128,48.27785,23.72367,74.19827,27.39878,25.91566,24.9302,32.52112,15.41315,6.45247,50.68994,868.1012,56.5697
500000,重庆市,2001,410,115,461.17812,185.76097,7.71775,190.59021,25.48779,9.82173,41.79967,731.69923,214.90754,181.85999,59.88137,737.32905,996.16781,347.96723,1635.1541,741.06477,,999.12136,636.03274,813.23858,646.83064,43.51129,21.45254,68.27644,25.22854,26.12988,14.1088,21.9876,15.162,5.14468,43.01682,785.47143,48.61806
500000,重庆市,2000,371,132,442.42213,213.10413,7.34554,153.49243,27.66461,6.15862,34.6568,674.3524,188.85736,170.05896,57.19114,710.99937,919.24563,298.45749,1529.4884,709.37301,,976.15429,553.33411,680.58246,542.94751,35.31164,15.37688,60.55418,23.21888,24.97083,9.18937,14.4766,21.3528,5.92198,38.60464,664.87944,35.17214
510000,四川省,2019,1820,,,,,,,,,14309.59,3202.44,2853.1,904.88,,,,31697.52,,,17403.74,,,,910.38,,1178.48,272.01,,,1943.2,,,,,
510000,四川省,2018,2090,,,,,,,,,13099.3,3433.0,2613.3,879.4,,,,28596.4,,,15717.6,,,,820.7,,996.2,283.1,,,1757.1,,,,,
510000,四川省,2017,2100,173,4814.1,1487.69,69.04,2440.12,512.06,85.1,221.1,12821.14,3080.15,2725.22,825.93,10605.67,18184.36,7880.53,28652.69,11891.39,3596.6,16348.27,12304.42,24613.39,20169.6,803.3,,1059.0,304.29,331.57,1809.96,1888.99,113.45,,,,
510000,四川省,2016,2260,227,4364.39,1151.37,56.52,2256.29,610.36,85.74,206.17,11729.36,2716.73,2548.07,833.21,11283.02,19116.2,8590.26,27202.93,10904.27,3019.53,15628.46,11574.47,24929.0,20805.89,821.44,,1059.19,334.55,354.53,1313.34,1407.22,376.51,,,24851.43,2088.8
510000,四川省,2015,2387,295,3973.47,1290.51,56.04,1678.42,590.33,64.61,250.54,10985.15,2547.34,2636.32,816.2,10363.96,15936.8,6896.89,26676.69,10807.82,2730.27,16176.13,10499.56,22900.35,19189.26,718.71,,1019.95,398.78,409.27,1092.81,1207.87,289.16,,,23343.23,1273.86
510000,四川省,2014,2522,275,3613.91,1000.73,45.22,1798.38,562.47,94.13,179.06,11241.83,2523.28,2814.5,840.55,10754.41,16652.71,7070.56,26730.01,11425.85,3068.23,16337.51,10347.66,24439.69,20434.98,723.44,483.52,989.94,423.11,450.42,1386.41,1447.12,336.53,207.22,870.91,23453.27,1780.71
510000,四川省,2013,2637,252,3682.65,615.67,61.14,1964.28,494.29,74.64,264.86,10839.92,2461.39,2699.37,812.4,10025.21,14663.82,5703.04,26045.67,10228.02,2802.27,15809.32,9812.37,23507.49,19419.22,680.47,453.87,1040.34,359.4,390.4,1514.35,1567.68,263.76,222.87,951.74,22362.72,2861.86
510000,四川省,2012,2769,203,2957.62099,638.35404,50.92321,1539.56174,462.39016,98.43672,159.74288,9714.15097,1941.03135,2493.7798,744.09333,8191.32189,11876.03875,4930.16334,21074.33301,9429.03774,2463.91062,13376.18627,7651.59375,19928.37724,16161.67888,609.4691,395.52229,934.29566,313.16594,320.751,1555.16378,1585.56802,164.33451,237.60814,885.9898,19236.52528,1944.23759
510000,四川省,2011,2790,175,2950.68297,563.17669,62.25756,1685.63693,433.37952,65.54605,140.68622,8621.32378,1612.43197,2419.16928,661.70268,7205.78,11471.95807,5158.65483,19695.10881,8752.13791,2174.62074,12187.05041,7446.71175,19862.10972,16271.37623,573.44396,358.56223,950.07047,266.26103,268.06476,1580.31664,1510.46737,89.11874,236.82502,846.43614,19509.42334,1405.68663
510000,四川省,2010,1989,141,2883.62326,722.84169,35.49798,1540.88054,371.73171,66.47117,146.20017,6874.81074,1139.66735,1949.44588,503.3195,6293.32062,9124.91258,3854.1451,15940.79297,6872.76087,1565.41396,9956.92014,5935.52776,13854.96634,11240.86381,452.95951,284.38996,792.1995,181.27527,167.11114,1105.32762,1069.05526,53.41147,129.19401,609.7522,13371.20664,784.85563
510000,四川省,2009,1602,174,1960.51326,426.96302,29.67956,1012.29057,320.88692,64.63375,106.05944,5351.24955,947.38535,1415.05789,411.13367,5371.54555,6664.48767,2599.32566,12526.06903,5157.20753,1255.0466,7639.39296,4848.37483,9959.12253,8090.81369,333.12281,233.25111,533.53526,126.03303,125.63452,665.5851,669.38959,53.27538,92.73322,388.39718,9947.11897,468.01322
