省份编码,省份,年份,私营工业企业单位数(个),私营工业企业亏损企业单位数(个),私营工业企业实收资本(亿元),私营工业企业国家资本金(亿元),私营工业企业集体资本金(亿元),私营工业企业法人资本金(亿元),私营工业企业个人资本金(亿元),私营工业企业港澳台资本金(亿元),私营工业企业外商资本金(亿元),私营工业企业流动资产合计(亿元),私营工业企业应收账款净额(亿元),私营工业企业存货(亿元),私营工业企业产成品(亿元),私营工业企业固定资产合计(亿元),私营工业企业固定资产原价合计(亿元),私营工业企业累计折旧(亿元),私营工业企业资产总计(亿元),私营工业企业流动负债合计(亿元),私营工业企业应付帐款(亿元),私营工业企业负债合计(亿元),私营工业企业所有者权益合计(亿元),私营工业企业主营业务收入(亿元),私营工业企业主营业务成本(亿元),私营工业企业销售费用(亿元),私营工业企业主营业务税金及附加(亿元),私营工业企业管理费用(亿元),私营工业企业财务费用(亿元),私营工业企业利息支出(亿元),私营工业企业营业利润(亿元),私营工业企业利润总额(亿元),私营工业亏损企业亏损总额(亿元),私营工业企业应交所得税(亿元),私营工业企业本年应交增值税(亿元),私营工业企业工业销售产值(现价)(亿元),私营工业企业出口交货值(亿元)
350000,福建省,2016,8886,440,1446.33,10.21,20.99,477.61,933.13,3.07,1.37,3726.86,1119.9,950.24,477.91,1919.45,3047.43,1293.71,6671.29,2562.86,683.23,3083.65,3542.03,14571.99,12688.86,340.08,,483.49,102.89,87.78,872.93,864.68,11.45,,,14791.51,1346.69
350000,福建省,2015,8729,482,1618.09,4.24,13.59,427.6,1164.39,6.89,1.23,3471.32,1001.13,918.94,460.95,1823.15,2713.4,1043.44,6217.86,2449.48,583.36,2988.52,3157.1,13091.37,11364.32,310.55,,445.1,106.85,93.55,776.44,767.88,14.24,,,13241.82,1254.7
350000,福建省,2014,8491,455,1326.04,1.7,13.53,422.37,882.42,4.21,0.63,3411.13,987.48,906.14,446.96,1769.03,2522.03,903.38,5996.36,2424.3,571.25,2974.1,2915.57,11942.1,10306.81,293.66,72.23,416.06,113.43,98.48,761.52,734.72,8.54,61.47,313.36,12087.54,1184.14
350000,福建省,2013,8183,451,1216.15,4.34,16.08,396.91,793.46,3.98,1.09,3177.79,886.36,847.19,406.66,1624.44,2210.95,753.9,5455.12,2332.7,542.56,2803.68,2578.91,10561.55,9068.63,264.66,67.29,376.48,107.34,92.82,721.05,698.41,7.65,57.25,300.44,10567.86,1135.68
350000,福建省,2012,7727,452,1126.89454,2.16619,14.32989,351.24579,748.13873,5.80508,3.29321,2798.06534,774.95056,760.53459,361.72775,1449.60988,1870.95269,565.48684,4780.76647,2132.1202,490.62651,2515.31412,2231.21804,9005.95447,7693.35254,223.43823,62.36327,309.91199,99.04458,86.70594,615.35799,596.5605,9.97413,59.04597,246.51527,8991.34755,948.34965
350000,福建省,2011,6870,294,913.86883,1.53104,7.15087,302.85174,594.75334,5.58007,0.5178,2177.64903,584.95183,603.85502,290.16707,1164.58566,1443.0516,410.72347,3739.15414,1674.33691,392.67882,1900.76917,1811.3711,7595.33317,6537.1867,181.49772,42.58113,255.36677,77.73029,66.11992,554.84461,527.80845,5.07288,50.87276,187.49612,7567.48278,818.29913
350000,福建省,2010,9985,647,943.63218,2.14327,6.84384,315.03309,611.22706,5.97002,2.39439,1992.88441,502.76797,552.36384,270.935,1180.31929,1419.87495,351.70283,3537.42803,1551.14445,373.84859,1797.82312,1733.82744,6047.69383,5212.9268,149.72165,47.16962,209.7618,61.87135,49.77502,468.26541,425.1824,6.12035,34.96377,145.8026,6052.68791,683.73206
350000,福建省,2009,9198,941,761.76618,0.58059,0.40649,259.14454,501.24588,0.23908,0.1496,1389.70601,377.21488,389.39246,203.49985,939.95082,1131.57673,268.01181,2621.9877,1115.08142,263.25426,1294.77077,1312.79311,4490.41408,3884.73228,119.46007,40.95751,157.11616,46.48048,38.65147,297.83242,266.35335,10.63409,24.46255,108.44562,4500.25378,557.36808
350000,福建省,2008,8332,931,654.49168,1.05359,1.28709,180.03205,464.18825,7.16088,0.76982,1180.30748,321.41927,342.62695,161.45505,781.21293,934.31332,213.02519,2162.87272,944.91732,227.00458,1090.79241,1072.08031,3701.23446,3166.38548,97.27238,34.9063,134.76969,41.76912,33.45159,245.20332,217.39912,10.18756,25.28038,97.59227,3718.81145,553.89862
350000,福建省,2007,6706,534,490.48031,0.51153,0.62916,147.55809,334.92694,2.55536,4.29923,947.22959,242.36228,247.67187,120.38228,550.46068,668.36639,160.29829,1734.18188,888.31444,172.60651,970.5861,763.59578,2607.38892,2162.94268,69.0911,25.8339,93.52231,25.9321,20.61394,223.71844,181.61991,3.81463,19.01071,68.75941,2606.73552,436.75679
350000,福建省,2006,5638,534,388.63807,0.47809,0.28537,83.79479,303.40294,0.40116,0.27572,633.42812,175.70808,183.208,88.38263,420.54979,508.25904,117.35499,1159.67677,533.77589,127.79449,597.08421,562.59256,1803.40136,1527.65857,49.22239,18.80256,62.26927,17.72606,14.53448,122.97394,100.30533,4.55998,13.39926,52.00277,1804.55674,349.91257
350000,福建省,2005,4743,560,291.26969,0.34485,0.50995,21.58572,268.47311,0.30189,0.05417,459.91101,138.05637,136.72722,62.5888,306.01457,366.36836,80.3763,834.40186,376.76884,97.90765,414.24861,420.15325,1289.40324,1125.55239,34.15004,11.11185,45.07624,11.58593,9.44965,55.52199,53.66142,4.25334,9.59671,30.77448,1308.64802,286.11597
350000,福建省,2004,4296,537,235.60625,0.25431,0.30534,14.48306,218.69679,1.84275,0.024,358.82129,109.19336,112.01214,49.78443,232.01361,277.463,55.38871,646.3384,290.79654,81.37156,317.85569,328.48271,979.13504,859.18002,27.67789,8.48963,36.56589,8.48843,7.0739,35.08159,37.25235,4.64507,7.83414,24.61844,987.72406,225.29766
350000,福建省,2003,2540,294,139.69289,0.42087,1.02609,43.44551,92.60674,1.3594,0.83428,199.00562,57.64617,62.84238,29.15688,142.89036,166.41545,33.12847,373.6178,158.24776,37.67866,179.53774,194.08583,534.73629,468.0718,15.59478,5.0995,18.07179,5.4346,4.68186,19.29932,20.63498,1.49079,4.17587,13.38189,542.42957,119.24216
350000,福建省,2002,1581,200,83.99856,0.243,1.01716,23.51275,56.81997,2.0037,0.40198,107.4463,33.38437,38.71492,17.75879,82.71117,99.40951,20.42147,211.36151,90.6428,,100.48057,110.88093,303.54282,266.1684,8.96416,3.30484,10.46173,3.36358,2.67856,11.74584,11.82521,0.88452,2.13254,8.06072,309.25272,68.21153
350000,福建省,2001,1107,181,57.03955,0.1583,0.91744,15.17578,39.83082,0.76511,0.1921,75.16806,21.46441,27.57634,13.15459,60.43482,71.71471,13.87338,148.5604,62.67688,,73.01924,75.54116,188.64096,164.97498,6.31005,2.181,7.35226,2.44052,2.06045,5.66044,6.00362,0.91698,1.20435,5.80296,194.74478,46.3175
350000,福建省,2000,722,102,39.94276,0.07888,0.49815,12.07632,26.93447,0.13894,0.216,48.55388,13.22346,20.7304,9.50851,40.65785,46.74525,8.26944,97.26602,41.40566,,47.91536,49.35066,125.5896,106.5012,4.55319,1.45032,4.48664,1.60825,1.34374,4.36636,4.39867,0.56832,0.68208,3.33106,127.6831,30.30853
360000,江西省,2019,8507,,,,,,,,,3843.49,1080.75,923.58,422.3,,,,8334.23,,,3831.6,,,,348.11,,588.89,86.87,,,1040.02,,,,,
360000,江西省,2018,6300,,,,,,,,,3088.5,829.9,748.6,321.5,,,,6858.2,,,3102.0,,,,268.7,,332.8,69.8,,,789.4,,,,,
360000,江西省,2017,5794,327,1357.23,16.57,14.9,590.18,729.0,5.12,1.35,2738.52,711.86,657.6,298.74,2193.61,3513.23,1413.26,6070.37,1972.61,569.63,2632.29,3434.28,12444.7,10796.27,253.43,,319.27,77.71,51.76,897.25,915.58,9.39,,,,
360000,江西省,2016,5633,263,1431.94,11.02,25.89,658.2,731.35,5.02,0.47,2443.66,618.41,619.44,307.81,2769.44,4271.31,1793.86,6473.71,1838.2,472.65,2560.35,3876.82,14163.69,12406.18,233.95,,275.91,66.97,49.38,1073.79,1070.93,8.11,,,13966.63,559.19
360000,江西省,2015,5040,323,1374.7,4.91,12.8,675.09,678.78,2.35,0.76,2111.76,530.45,532.4,274.71,2444.68,3687.22,1492.54,5568.77,1620.86,353.6,2266.83,3273.99,12985.51,11405.47,217.13,,251.64,61.67,48.64,960.45,957.62,8.2,,,12701.33,563.0
360000,江西省,2014,4611,226,1390.45,11.6,8.08,510.08,656.36,2.04,0.31,1849.51,460.28,472.49,237.61,2032.58,3219.24,1402.67,4444.07,1361.03,317.51,1898.89,2445.98,12107.25,10565.23,204.89,84.55,231.44,61.03,51.47,971.99,953.59,5.78,52.15,442.2,11784.81,543.51
360000,江西省,2013,4217,203,1352.45,7.48,5.43,921.34,416.64,0.96,0.31,1502.76,345.08,434.66,220.86,1612.4,2561.39,1118.44,3547.83,1180.67,266.58,1544.91,1934.69,10216.27,8798.41,171.4,66.76,191.02,54.61,44.66,821.53,805.06,17.62,50.43,366.99,9745.74,361.17
360000,江西省,2012,3690,196,737.71499,3.96999,4.74061,343.53907,364.78626,1.15959,19.22734,1235.87333,254.78902,369.03064,178.27702,1276.97215,1851.61857,711.71351,2882.51917,1030.907,200.18351,1358.8166,1490.59129,8329.00451,7111.50215,137.82796,51.24529,152.69361,45.00627,37.76978,674.84095,669.16784,7.21411,46.73441,267.58592,7995.38049,358.54207
360000,江西省,2011,3305,129,563.12154,2.15351,4.10176,289.96229,263.58896,1.47727,1.83775,944.69116,174.46528,274.00955,134.92871,939.91345,1286.86712,471.20828,2155.82409,732.45658,166.54468,934.47922,1203.17701,6343.28025,5368.0432,104.33091,39.5806,108.78801,32.73032,27.38359,512.87005,497.29765,8.76594,42.11988,204.33888,6272.35213,257.92324
360000,江西省,2010,4366,105,543.34426,1.18783,2.4287,275.76362,261.2564,2.44971,0.258,773.45815,150.88391,223.71574,113.77099,923.74674,1046.40638,283.88793,1952.31,715.89206,132.51396,896.78474,1042.45116,5382.76163,4531.087,102.34863,38.53484,114.13899,27.36595,22.02676,387.62222,381.37659,3.18929,22.97098,175.93908,5346.36877,299.91466
360000,江西省,2009,4153,228,476.62548,1.69845,1.44677,223.37005,249.64692,0.44377,0.01952,614.82069,129.82851,184.71829,103.59348,721.19248,830.40012,220.94571,1561.65079,537.1752,116.28838,711.72378,849.92701,3658.9639,3091.21749,71.93079,42.54961,81.92777,21.40149,16.5358,235.61033,223.97481,5.96014,13.407,117.58196,3638.54133,222.82606
360000,江西省,2008,4073,208,463.01522,1.04605,1.38957,199.71776,260.62422,0.19262,0.045,566.09503,125.82311,174.77085,97.82905,926.19178,1313.19988,434.77725,1602.82718,537.02853,120.13114,754.27461,846.79569,2933.58965,2479.63927,61.00056,34.47061,68.64744,23.5116,20.0613,248.03184,227.88847,5.23287,17.69235,133.79994,2914.21718,177.63007
360000,江西省,2007,3242,318,275.84199,1.22923,0.95243,115.6741,157.79093,0.1503,0.045,443.62697,98.27339,161.25525,85.99578,376.47208,422.37231,83.99089,909.16501,402.75923,95.07164,482.90195,426.26306,1977.99754,1694.72345,46.1893,17.72387,45.06481,13.71991,10.33435,91.07724,91.96032,3.84731,9.19147,69.20909,1985.51259,120.60471
360000,江西省,2006,2800,340,203.38866,0.6422,0.39353,81.26102,120.84314,0.16217,0.0866,320.66519,74.25907,123.39268,71.91844,259.3317,296.96535,58.7442,656.50415,299.49349,60.14408,346.38012,310.12403,1173.79621,1011.96788,37.26557,11.64014,30.45888,9.84874,7.82332,44.23552,47.25052,2.38414,5.85372,43.21237,1175.78014,49.13742
360000,江西省,2005,2079,291,148.10263,0.40834,1.32857,61.17382,84.1178,0.15222,0.92188,213.61022,49.03914,75.09161,33.25488,198.96839,227.25135,43.30884,461.82834,204.83377,47.18771,237.82982,223.9923,717.67394,610.13573,25.0797,8.29452,21.09394,6.8928,5.512,27.24025,28.97895,2.15403,4.43005,27.43719,733.03887,37.2357
360000,江西省,2004,1597,276,95.84439,0.33096,1.66289,26.3886,67.10566,0.19628,0.16,120.29197,31.39881,44.83943,19.31387,112.28562,128.49247,25.13077,262.23722,112.48754,29.32854,134.27395,127.96327,348.51305,307.30805,12.17737,3.45106,12.99763,4.04613,3.38452,10.04515,11.34724,2.20431,1.88304,13.16798,362.57202,29.86503
360000,江西省,2003,1155,189,74.20887,0.52107,1.51984,33.41525,37.97881,0.40595,0.36795,93.34544,20.67562,31.2836,14.26753,109.75754,115.93264,24.17715,230.30986,108.05153,18.92763,123.99843,106.31143,253.23039,207.62676,11.1227,2.58441,11.50997,3.46747,2.90094,13.9003,14.1164,0.75726,2.99116,10.23412,260.75013,11.94883
360000,江西省,2002,783,131,38.9268,0.5194,1.16025,13.71987,22.72763,0.79245,0.0072,47.31663,12.79693,16.00458,8.00397,52.88238,60.46888,11.16908,113.46614,44.76174,,58.69965,54.76649,118.64387,99.30066,6.39738,1.54336,5.38201,1.97576,1.6906,4.31317,4.17501,0.63458,0.51248,4.3092,125.75601,5.83741
360000,江西省,2001,577,108,22.41178,0.69556,2.04735,7.74649,11.33874,0.49543,0.08821,32.17839,9.31436,11.47665,5.02561,32.40999,38.19546,7.60452,71.0038,30.97242,,38.70024,32.30356,81.30887,67.72215,5.35637,1.15442,3.25183,1.6524,1.44525,2.48228,2.52067,0.48644,0.36734,3.01259,85.67111,6.96591
360000,江西省,2000,252,38,8.48961,0.06718,1.09156,2.90287,4.3929,0.0151,0.02,13.54705,3.77901,4.65099,2.41953,11.65738,14.14886,3.08702,28.01032,12.8931,,17.61725,10.39307,33.39754,27.97061,1.99705,0.40112,1.48118,0.66027,0.59612,0.79441,0.545,0.35206,0.13343,1.22956,34.38373,2.08959
370000,山东省,2019,17540,,,,,,,,,14579.42,3776.73,3604.09,1569.78,,,,23409.64,,,16770.06,,,,567.24,,965.86,309.31,,,717.11,,,,,
370000,山东省,2018,25512,,,,,,,,,13516.2,2768.6,3321.7,1412.3,,,,25175.2,,,15019.7,,,,714.3,,887.1,355.8,,,1206.4,,,,,
370000,山东省,2017,25328,1639,5541.02,16.59,86.07,2297.0,3123.04,7.97,10.12,14293.15,2921.51,3544.26,1732.8,12102.83,19051.57,7757.77,30648.51,10883.32,2363.5,14287.42,16000.85,59308.51,52606.83,1090.05,,1237.82,512.25,360.6,3454.06,3481.87,92.87,,,,
370000,山东省,2016,25871,1104,5656.98,25.89,80.05,2457.75,3064.72,15.33,12.9,13710.5,2590.41,3374.43,1724.68,14038.86,22594.49,9721.94,31518.96,10326.42,1990.92,13727.1,17625.34,68428.04,60545.4,1181.23,,1352.4,562.2,394.04,4312.51,4328.06,47.52,,,68231.33,2302.09
370000,山东省,2015,26973,1138,5246.01,17.63,78.26,2044.49,3074.77,13.98,16.8,13418.13,2452.43,3317.68,1694.26,13836.09,21737.07,9257.72,31148.96,10242.75,1785.44,13713.74,17080.16,66538.38,58846.83,1152.64,,1330.32,574.76,413.13,4361.9,4381.55,63.44,,,66478.19,2032.97
370000,山东省,2014,26365,948,4513.59,14.26,74.68,1776.77,2614.29,16.35,16.46,12498.46,2309.93,3051.35,1424.91,11968.91,19044.2,8256.5,27687.81,9471.94,1757.17,12455.69,14743.36,62249.34,54896.39,1005.09,434.11,1226.97,530.86,404.51,4210.36,4195.64,51.68,476.31,1736.71,61806.65,2136.84
370000,山东省,2013,25995,814,3731.37,20.79,73.87,1440.67,2157.47,12.91,25.28,11015.29,2011.22,2592.32,1101.87,9548.49,15406.62,6841.1,22791.46,8403.32,1484.29,10792.17,11719.82,55679.41,48150.53,912.96,391.83,1154.15,485.59,369.38,4099.01,4066.97,36.84,480.76,1618.31,55252.76,2046.96
370000,山东省,2012,22923,628,2896.13241,8.74258,34.62875,1201.55078,1631.29511,4.61665,11.12514,7333.45172,1365.75777,1766.71958,814.37865,6582.23247,9811.82176,3818.45189,15567.43281,5656.1282,1019.59917,7229.92518,8185.80119,42373.65895,36172.78795,705.33235,313.11899,904.4149,342.48912,262.64289,3179.34439,3158.63558,29.8926,374.6115,1257.36296,41918.08829,1347.93044
370000,山东省,2011,22239,419,2289.02853,7.9686,19.85114,914.03416,1329.45021,4.39683,9.77703,6074.06046,1030.76034,1461.48815,668.40718,5350.7616,7547.85515,2724.45544,12766.00391,4711.67563,822.39853,5960.71224,6692.80412,34023.89401,28966.96364,568.53626,235.36228,709.8481,282.54326,196.43785,2550.1365,2483.28433,13.24758,325.15086,958.23021,33555.89034,1125.56365
370000,山东省,2010,28873,604,2253.15224,7.8388,43.03311,843.2503,1326.96465,18.76423,13.30115,5265.68879,914.25696,1265.99045,606.45797,5373.47753,6648.99709,1808.29835,12220.57944,4364.86222,773.26957,5445.73587,6669.18916,29769.49293,25479.06794,558.07883,250.09148,842.41004,256.91048,175.62726,2315.41171,2238.01291,10.19398,300.20538,909.93642,29853.51486,1128.75515
370000,山东省,2009,29554,821,2118.3596,7.14167,37.69141,754.41753,1290.52271,15.94628,12.64,4514.28054,794.58414,1190.71672,602.18552,4860.72248,6205.40206,1800.4641,10767.00872,3717.09608,750.79756,4911.09196,5798.10473,26377.19098,22656.23299,480.16625,212.89132,557.53171,222.4168,166.0911,1806.27191,1745.05535,14.69569,266.26391,744.31428,26451.92083,984.11098
370000,山东省,2008,26993,946,1797.57408,4.45375,23.63895,688.93159,1068.53063,4.26841,7.75075,3467.59315,655.69129,1046.01498,522.42277,3436.37071,4228.95186,1127.06512,7863.19615,2912.94608,619.03855,3643.05409,4219.2764,20045.718,17159.60494,399.08521,169.85434,443.78354,172.79138,119.83355,1438.26212,1338.66953,11.91923,208.28197,605.77812,20316.85243,911.59541
370000,山东省,2007,21369,664,1321.78811,2.22824,23.38387,480.15378,792.33112,8.43059,15.26051,2548.29767,482.3457,772.96375,381.00611,2344.72185,2803.13429,725.17858,5475.23969,2131.95011,443.36738,2619.3893,2855.85039,13970.8106,11959.53236,290.97179,119.50058,298.61758,118.09828,81.66569,971.24257,919.13228,8.03463,151.74319,415.1743,14241.91498,732.89264
370000,山东省,2006,18249,722,1020.19893,1.64712,6.94549,356.81162,649.72142,2.00792,3.06536,2003.14342,381.2994,606.05149,295.52303,1888.09394,2215.30949,521.90098,4338.78644,1819.40035,355.49712,2130.47764,2208.3088,10078.3401,8659.23916,212.02483,84.57486,213.45049,87.05107,61.77728,752.14119,648.32777,6.58799,107.38584,291.74634,10232.56681,616.77298
370000,山东省,2005,14309,615,708.27421,1.75029,15.31384,314.86893,364.39979,3.35614,8.58522,1335.65701,260.89672,426.26336,218.8604,1270.42577,1491.1264,348.2773,2922.00328,1267.50874,248.1448,1448.16882,1473.83446,6489.56537,5532.20493,155.41908,57.22671,147.14688,61.45173,45.4903,510.83211,441.74414,6.41334,66.10216,198.88136,6597.78999,440.41015
370000,山东省,2004,11499,980,491.73772,0.03353,0.47952,195.57965,295.22928,0.08,0.33574,1001.78437,225.07238,326.67362,153.42216,872.33707,1020.77279,217.30349,2070.26389,982.22736,219.28401,1140.53706,929.72683,4002.01749,3470.96232,102.22912,33.0048,114.52269,42.90607,30.31578,237.76982,229.5566,6.04345,33.7662,108.67962,4181.36799,360.66118
370000,山东省,2003,6129,336,256.2443,0.91231,9.69207,87.85383,153.96019,2.26972,1.55618,536.28001,120.12025,180.72994,92.30767,445.66307,512.2887,105.56543,1083.84519,534.05127,98.84676,611.51979,472.3254,1974.44767,1723.10647,54.9718,15.82325,51.60786,20.67346,14.15496,105.74869,104.07514,1.53047,17.935,56.95712,2122.73561,192.10044
370000,山东省,2002,3953,269,140.19165,0.18716,8.32814,54.0699,75.08372,0.72032,1.80241,301.26563,70.86963,109.31101,54.78166,244.57028,290.9952,66.58937,594.07168,291.82603,,348.55061,245.52107,1005.43247,875.43053,31.01971,7.66157,30.34606,12.4972,9.03582,49.50697,46.9356,1.52512,9.9473,30.68978,1093.33105,101.96154
370000,山东省,2001,2952,212,101.37886,0.36955,7.77829,38.0147,52.55857,0.40901,2.24874,212.84442,50.51053,81.79501,42.11421,164.55058,203.24032,49.23578,408.95661,213.90154,,250.96852,157.98809,654.23873,569.41183,18.06492,5.01814,20.9924,9.14158,6.96442,32.3732,33.39389,0.90445,6.27037,20.11025,731.92884,70.90889
370000,山东省,2000,1754,111,54.34649,0.37619,4.93867,18.94609,29.1888,0.33313,0.56361,114.63534,27.66738,42.48152,23.07129,90.59447,108.70668,28.12084,221.13259,113.09398,,135.26325,85.86934,367.01284,316.53634,11.01508,2.94368,11.86106,5.8212,4.13404,16.59306,17.80127,0.58652,3.28301,10.96491,402.76752,36.16227
410000,河南省,2019,11979,,,,,,,,,5820.65,1385.16,1165.88,473.61,,,,12814.69,,,5131.38,,,,388.46,,563.92,156.06,,,1666.91,,,,,
410000,河南省,2018,10151,,,,,,,,,4131.0,849.5,792.3,333.5,,,,9605.0,,,3765.4,,,,309.9,,346.2,129.7,,,1070.0,,,,,
410000,河南省,2017,10105,319,4241.09,11.35,43.6,1509.6,2673.14,1.68,3.72,5950.87,950.62,924.17,404.11,7192.95,9176.31,2165.8,15132.4,3039.35,685.06,4304.25,10710.35,27419.06,23810.72,578.97,,501.66,199.93,140.32,2166.33,2169.19,16.67,,,,
410000,河南省,2016,10826,232,4763.87,8.52,36.99,1618.69,3095.33,1.72,2.39,6224.47,972.06,892.84,429.24,7873.63,9562.79,2249.68,15868.36,3101.54,574.28,4516.09,11163.75,28547.79,24782.29,569.76,,492.83,201.24,145.0,2327.87,2324.86,21.51,,,29226.32,240.55
410000,河南省,2015,10661,252,4314.75,6.29,46.85,1579.22,2677.74,3.8,0.83,6226.38,904.47,859.52,391.98,7402.9,8840.48,2083.3,15395.76,3079.39,560.74,4429.88,10556.31,26255.56,22687.72,530.73,,454.42,188.37,140.74,2220.35,2217.97,17.44,,,26943.58,230.93
410000,河南省,2014,10665,222,4322.72,9.95,42.15,1560.55,2691.41,1.24,7.45,5905.52,854.38,813.67,379.0,7038.31,8299.21,1817.21,14209.99,2990.15,556.65,4053.12,9955.18,24456.13,20969.25,495.08,163.64,419.29,172.46,133.77,2198.3,2199.74,12.29,222.68,548.31,24931.07,172.86
410000,河南省,2013,10724,227,3606.98,9.56,37.92,1285.61,2243.73,21.87,2.4,5285.13,769.1,725.37,316.28,5642.63,6746.57,1599.78,11918.91,2800.88,521.07,3792.79,7955.11,21819.98,18561.34,433.56,139.01,360.4,162.9,129.64,2068.43,2062.45,23.14,206.92,532.54,21993.01,148.81
410000,河南省,2012,10846,175,2893.6108,14.60728,26.9376,1056.23638,1786.53068,8.93827,5.26783,4040.52471,592.53128,594.19105,272.08136,4342.70298,5228.86276,1275.1434,9059.77626,2052.28606,437.10621,2756.39617,6198.00831,19575.92284,16285.81607,417.44427,149.7272,337.81708,147.90733,116.78016,2073.04379,2070.56588,12.24899,234.65501,534.71997,19596.07418,132.12511
410000,河南省,2011,10992,89,2168.07085,8.53161,24.27441,666.19875,1460.45788,3.27164,4.94559,2846.08264,433.66573,482.6662,231.85009,3579.42858,4528.34495,1244.7133,6921.33873,1582.64079,424.31688,2253.96282,4598.91571,18348.15251,15199.23325,404.36334,155.65686,309.69792,133.99574,102.70702,2133.32792,2101.86666,5.33191,254.9593,547.06016,18180.11982,133.08149
410000,河南省,2010,12495,151,1586.90259,9.59394,10.02394,525.2708,1031.44028,6.54524,4.02839,2234.89371,385.52329,410.43123,206.44012,2637.81766,3292.56968,814.45962,5240.10469,1427.89452,378.42149,1903.37882,3287.06914,14142.00782,11568.54718,346.59198,136.59028,243.98195,100.16887,75.97856,1772.48868,1724.91477,5.33076,222.70952,482.84092,13972.42906,106.92211
410000,河南省,2009,11347,180,1330.60195,14.53678,9.28319,453.92193,844.93837,3.20887,4.71278,1731.91208,311.11883,365.27055,186.09152,2083.05498,2342.10797,390.68806,4166.27728,1137.99455,266.38739,1544.07774,2594.03157,10908.7831,8898.59952,284.87503,129.11695,172.90855,81.77982,59.56548,1345.46492,1327.08266,5.14362,153.78282,384.20823,10861.9655,97.20992
410000,河南省,2008,11623,277,1301.57228,2.74829,22.26189,441.50779,831.68747,1.44506,1.92178,1605.21143,299.68341,368.55314,150.45802,1704.63363,1875.77067,260.15084,3592.01357,1025.71193,264.0519,1334.75305,2257.26052,9433.28905,7682.54956,289.91598,112.86572,145.37957,69.88398,50.22212,1196.68592,1183.954,4.3205,162.25556,372.76411,9648.25443,128.28774
410000,河南省,2007,7498,121,663.78233,3.1403,8.75623,195.63725,447.02741,2.61811,6.60303,1071.17365,211.54421,237.51013,101.52256,880.88918,1006.32161,182.52262,2144.45175,720.57367,185.21465,865.91341,1278.53833,5795.27607,4634.49815,191.01025,71.81814,95.01077,42.91448,35.49925,740.75822,747.71989,2.53526,91.00697,249.68209,6132.89098,70.12443
410000,河南省,2006,6086,156,425.07768,8.88541,11.37555,121.79509,279.66191,0.82823,2.53149,697.4381,140.80085,161.13957,69.15724,613.17999,712.10995,141.02993,1433.66432,533.43584,125.28204,634.94174,798.71039,3644.6293,2978.59314,135.41564,42.88499,64.79072,30.69331,25.12829,395.96738,386.72101,1.92028,49.23537,137.8218,3719.67657,181.88717
410000,河南省,2005,4940,203,324.2263,1.40451,9.6928,102.98238,208.31283,1.14705,0.68673,511.01864,108.91246,123.57916,51.51131,451.02372,526.0331,109.1105,1060.14661,429.1443,98.29493,516.10667,544.03994,2388.84653,1995.43278,87.00703,26.78148,45.96239,24.00238,19.43035,214.6008,197.61932,1.94167,27.71561,82.086,2498.8669,155.39761
410000,河南省,2004,5214,352,271.71299,2.21622,11.5659,89.16622,167.61618,0.88342,0.26505,396.52515,89.68134,115.6879,50.64877,323.42589,380.22691,68.67926,774.26127,318.03983,85.35201,393.87122,380.39005,1472.63161,1236.62844,51.1548,16.196,36.47259,16.75492,13.22177,99.56701,99.25805,2.98209,15.25924,41.24065,1530.88715,43.49068
410000,河南省,2003,2436,115,118.3504,0.1165,5.88063,38.71821,72.35701,0.89438,0.38367,186.40301,43.61233,56.40671,22.83504,165.01735,191.89342,41.04227,383.59673,172.38074,40.26326,205.56152,178.03521,702.62428,605.84746,27.40487,6.51339,15.24636,9.11431,7.54128,39.69187,39.94838,0.95031,4.19425,17.41604,740.62939,12.91701
410000,河南省,2002,1815,108,76.27999,0.67975,6.57985,23.55456,43.58294,1.1606,0.72229,107.1625,24.53102,35.28853,15.99982,100.08867,112.97224,21.48878,228.4716,97.75287,,120.27455,108.19705,398.85443,345.75863,15.54329,3.59605,8.42638,4.9476,4.0426,23.10029,21.29979,0.8302,2.45673,9.35503,418.0716,7.28961
410000,河南省,2001,1360,97,48.8177,0.43471,5.69193,17.22108,25.14028,0.10885,0.22085,77.72884,17.70648,27.54809,14.03077,65.29838,77.15949,15.39683,158.84797,73.69158,,90.40473,68.44324,273.97295,235.95006,11.50742,2.30324,6.05585,4.18545,3.47604,14.71658,14.47713,0.81866,1.40373,6.37397,285.2605,5.33414
410000,河南省,2000,1145,84,41.14569,0.29173,5.91919,19.31107,15.41129,0.14856,0.06385,62.53442,13.05212,21.77561,11.07502,54.84395,62.08306,11.88832,126.81316,54.8584,,71.55908,55.25408,204.30899,175.14223,7.82713,2.23102,4.4242,3.39901,2.84599,11.96236,11.30626,0.67442,0.98905,4.62165,216.24885,3.52099
420000,湖北省,2019,9806,,,,,,,,,4540.17,1285.35,1198.34,577.87,,,,9386.42,,,4292.82,,,,524.23,,769.74,175.84,,,1123.98,,,,,
420000,湖北省,2018,9054,,,,,,,,,4269.1,1160.1,1139.7,524.6,,,,8592.8,,,4057.3,,,,445.3,,544.9,161.0,,,826.2,,,,,
420000,湖北省,2017,8191,475,1714.3,9.37,17.32,783.44,901.13,1.92,1.25,3395.22,904.55,945.77,422.44,2314.94,6473.3,4264.61,6951.16,2203.03,621.24,3200.68,3702.41,14310.16,12462.92,391.35,,513.25,142.98,85.09,699.54,711.48,20.74,,,,
