省份编码,省份,年份,规模以上工业企业单位数(个),规模以上工业企业亏损企业单位数(个),规模以上工业企业实收资本(亿元),规模以上工业企业国家资本金(亿元),规模以上工业企业集体资本金(亿元),规模以上工业企业法人资本金(亿元),规模以上工业企业个人资本金(亿元),规模以上工业企业港澳台资本金(亿元),规模以上工业企业外商资本金(亿元),规模以上工业企业流动资产合计(亿元),规模以上工业企业应收账款净额(亿元),规模以上工业企业存货(亿元),规模以上工业企业产成品(亿元),规模以上工业企业固定资产合计(亿元),规模以上工业企业固定资产原价合计(亿元),规模以上工业企业累计折旧(亿元),规模以上工业企业资产总计(亿元),规模以上工业企业流动负债合计(亿元),规模以上工业企业应付帐款(亿元),规模以上工业企业负债合计(亿元),规模以上工业企业所有者权益合计(亿元),规模以上工业企业主营业务收入(亿元),规模以上工业企业主营业务成本(亿元),规模以上工业企业销售费用(亿元),规模以上工业企业主营业务税金及附加(亿元),规模以上工业企业管理费用(亿元),规模以上工业企业财务费用(亿元),规模以上工业企业利息支出(亿元),规模以上工业企业营业利润(亿元),规模以上工业企业利润总额(亿元),规模以上工业亏损企业亏损总额(亿元),规模以上工业企业应交所得税(亿元),规模以上工业企业本年应交增值税(亿元),规模以上工业企业工业销售产值(现价)(亿元),规模以上工业企业出口交货值(亿元)
140000,山西省,2007,4472,1016,1993.61128,635.09014,78.32516,810.59975,371.82175,32.39679,65.37769,4257.91929,695.02555,1156.306,458.70836,5413.94021,6566.54138,2094.54073,10896.31824,5150.64565,1294.05998,7317.5485,3565.28973,7855.74522,6123.57816,339.68973,98.01414,493.75695,174.83362,168.72573,607.34314,570.04886,34.65612,135.33235,500.36136,7629.04007,419.31111
140000,山西省,2006,4668,1226,1703.41613,568.83588,70.98132,708.85381,283.61781,19.51766,51.60965,3458.50945,533.7139,925.08004,374.39852,4510.77798,5522.62853,1729.79909,8865.49604,4060.41169,952.65904,5992.1141,2751.14669,5849.42556,4564.3842,269.52007,72.89284,411.84432,125.03113,117.49007,368.92417,352.28419,54.84987,105.36154,387.4418,5764.69707,279.48857
140000,山西省,2005,4441,1176,1446.76622,619.23728,58.79904,502.3529,220.10873,16.07176,30.19651,2820.50052,472.64947,770.90385,325.72798,3645.84405,4436.30038,1446.95949,7045.08673,3232.72964,733.6792,4760.86606,2179.05131,4784.59191,3728.70324,195.74055,63.82313,334.34638,94.89169,99.09142,281.37683,261.27635,50.77387,89.13907,320.36573,4698.93281,230.92209
140000,山西省,2004,5013,1123,1367.06352,642.67078,52.98935,429.85609,196.32012,16.01535,29.21183,2408.60322,386.38448,617.65906,238.04413,2962.96845,3753.98273,1243.97507,5975.69874,2559.30044,560.78457,3908.4079,2031.55875,3760.21777,2911.92881,180.19917,48.6337,274.59992,89.97646,86.54899,234.91937,243.83497,29.50032,66.4039,249.17407,3689.67014,234.36252
140000,山西省,2003,3613,665,1103.92396,568.66203,44.86127,335.93207,121.46001,9.49069,23.51789,1786.7408,297.78666,437.72965,168.98367,2372.25681,3139.78197,1057.06849,4565.20265,1800.26655,352.60711,2912.20189,1613.06734,2465.29679,1901.31836,142.19192,29.62709,186.19771,75.13943,70.922,135.51431,135.07379,18.73768,37.45434,165.73517,2384.43949,131.97277
140000,山西省,2002,3474,676,1065.9919,653.88473,45.44057,258.1557,74.00821,10.39008,24.11261,1348.94937,293.18828,359.81137,144.9587,2112.49901,2813.75077,932.76752,3912.56172,1446.73293,,2396.67911,1447.40202,1707.66614,1309.52919,117.04538,22.65208,140.98717,62.70229,59.68115,55.15235,62.24736,20.02347,19.39026,112.54962,1673.02256,116.12836
140000,山西省,2001,3308,755,879.0611,500.84462,39.36644,263.9515,44.89062,9.48017,20.52775,1282.42498,302.88707,336.20626,132.01682,1902.02928,2473.47088,773.07792,3508.75144,1304.38213,,2238.2185,1202.46528,1358.86222,1049.26731,95.24498,19.71923,116.53311,50.8647,46.02998,32.96857,39.86096,23.90231,15.06842,89.42398,1355.62546,98.91053
140000,山西省,2000,3275,791,766.51465,515.74675,53.33439,149.53403,32.98242,7.66246,7.2546,1221.04709,316.63683,336.85601,135.03496,1707.33582,2170.68179,788.00951,3159.84563,1164.1242,,2019.66598,1115.49172,1154.395,897.49238,60.04128,18.72669,104.06256,61.35891,58.37478,17.13642,21.83529,25.89988,10.25537,75.35799,1178.89134,78.29661
150000,内蒙古自治区,2019,2965,,,,,,,,,11227.64,2181.85,1717.3,666.55,,,,32747.28,,,19858.92,,,,447.86,,668.87,446.79,,,1463.06,,,,,
150000,内蒙古自治区,2018,2832,,,,,,,,,10632.1,1968.9,1640.1,621.1,,,,30626.9,,,19460.4,,14023.1,10857.1,434.3,,561.4,462.4,,,1409.4,293.5,,,,
150000,内蒙古自治区,2017,2801,809,6601.28,2347.81,124.84,3139.96,798.1,88.96,99.38,10153.69,1862.5,1576.89,584.99,12159.37,19352.33,6810.09,30608.01,13004.06,3073.79,20000.87,10548.32,13983.14,10821.97,400.26,,547.73,474.08,440.71,1398.97,1451.74,327.27,,,,
150000,内蒙古自治区,2016,4289,861,8016.66,2097.32,107.52,3589.38,2029.03,91.56,101.87,9876.95,1877.54,1522.42,580.37,13292.94,20696.89,8051.62,30900.83,11824.43,2757.49,19445.75,11370.2,20056.67,16611.56,481.47,,722.02,426.33,391.49,1459.8,1344.41,443.52,,,19884.38,154.83
150000,内蒙古自治区,2015,4404,1038,6655.77,2302.64,105.03,3234.51,792.83,98.96,121.8,9824.82,1735.73,1567.04,646.82,12880.19,18562.13,6927.55,29458.05,11399.13,2798.65,18677.23,10728.44,18925.61,15677.2,464.04,,727.95,446.97,419.88,1254.41,1048.55,532.28,,,18702.2,162.96
150000,内蒙古自治区,2014,4413,948,6054.57,1689.75,75.88,3302.97,703.39,84.61,135.05,9743.63,1830.38,1663.49,675.11,12446.32,17669.7,6126.68,27788.21,10833.12,2592.49,17698.22,10133.8,19556.56,16095.48,461.67,261.66,826.73,487.31,465.97,1531.23,1299.32,420.63,195.86,769.14,19516.65,188.97
150000,内蒙古自治区,2013,4404,848,5860.55,1710.51,167.7,1651.27,2087.61,93.02,112.38,8500.3,1629.4,1582.57,614.61,11078.63,15102.34,5022.15,24376.4,9242.29,2184.54,15088.36,9204.62,20190.81,16047.25,516.57,280.91,802.69,405.54,399.21,2369.21,2014.06,200.75,241.43,826.36,20108.84,194.28
150000,内蒙古自治区,2012,4244,825,3817.73362,1053.34098,253.42403,1801.93788,523.28941,62.12061,117.85067,8016.7375,1396.77676,1440.88508,585.10962,9712.93742,12680.51174,4277.95666,21754.22857,8070.69693,1887.29567,13323.58404,8370.91008,18135.14803,14256.79591,474.11911,239.82913,648.0946,354.83693,352.12221,2207.28898,1931.68726,163.37179,210.58083,749.77198,18038.06062,249.4929
150000,内蒙古自治区,2011,4175,533,3286.67038,815.64705,32.66499,1827.11512,472.8963,48.34094,86.92432,6745.82748,1014.35632,1202.95333,497.38441,8384.36245,11898.06685,4461.24702,18406.41516,6721.14041,1538.57779,11188.94269,7200.22474,17542.37285,13564.90871,420.02964,224.04406,583.72834,277.10184,261.48946,2586.42817,2210.94347,66.29465,283.0473,728.70701,17458.76854,243.47331
150000,内蒙古自治区,2010,4611,591,2778.1843,674.86759,56.97462,1428.3328,452.80944,51.62139,113.57846,5078.78696,940.55046,1010.14425,391.75318,7485.67764,10065.31153,3471.07468,14691.37515,5225.40878,1311.41354,8642.76123,5982.07897,13387.82798,10247.66934,349.0617,210.44744,489.44734,203.59693,191.91005,2106.84419,1688.44362,51.23467,190.89773,586.31754,13095.32408,252.05492
150000,内蒙古自治区,2009,4465,823,2359.57131,607.6041,39.78922,1159.08229,410.03194,38.95751,104.10625,3848.82433,639.19587,801.95658,315.29409,6013.96256,7575.48154,2313.31341,11650.93965,4173.93876,985.36681,7021.52658,4587.22243,10410.15056,8253.77562,292.70849,156.47967,379.2562,167.80685,157.31907,1341.82331,988.17406,83.85822,121.94787,475.34791,10387.16579,118.09298
150000,内蒙古自治区,2008,3993,759,2039.82061,629.31428,34.7977,885.4597,355.45233,45.62579,89.17081,3327.49239,559.62359,843.15834,308.66389,5194.07382,6514.17035,1836.88885,10089.29672,3595.72866,877.25349,6306.50906,3782.78766,8470.30233,6617.43436,248.57258,123.64263,288.85092,165.84187,152.8804,1104.61686,771.44399,94.30009,121.53288,441.99615,8351.8191,227.62078
150000,内蒙古自治区,2007,3364,494,1607.58023,522.57495,18.95439,726.96249,233.62873,38.22866,67.23101,2413.05524,527.99784,624.11622,229.46701,3842.31502,4858.15253,1510.36056,7512.36112,2708.74862,665.56558,4518.7697,2994.99872,5775.34509,4285.95056,188.71455,95.50339,208.53246,106.64015,100.47377,897.24023,641.98732,32.18967,78.39213,313.36521,5697.22279,185.25983
150000,内蒙古自治区,2006,3075,565,1302.05714,414.1656,20.98949,589.48968,211.81433,36.10417,29.49387,1864.66621,327.50918,491.71101,196.65083,3092.19751,3775.55975,1209.5844,5605.91656,2114.12127,551.88608,3424.267,2177.25734,4205.33481,3319.76746,150.51729,56.53617,144.24405,78.20821,76.31313,506.23308,348.68671,17.25235,54.00931,215.98576,4050.65408,182.79194
150000,内蒙古自治区,2005,2447,558,1105.29274,345.81572,14.19499,552.42644,132.56514,30.77741,29.51304,1399.94624,265.2398,392.72438,162.54764,2621.52456,3207.14195,1042.92164,4595.88551,1654.14632,434.80802,2859.85916,1702.29406,3050.95539,2420.86701,113.23395,37.41247,119.30607,55.80733,59.50714,315.17373,235.12521,17.61317,34.06786,166.42528,2924.39579,137.96253
150000,内蒙古自治区,2004,2275,523,926.1429,288.90625,15.05904,473.13915,121.02746,10.23236,17.77864,1168.30497,192.63893,295.90405,124.73364,1700.9217,2202.35997,729.30145,3305.96395,1229.82244,240.78666,1958.80829,1347.15566,2113.59279,1695.688,89.41211,27.35485,101.54221,44.01402,41.72697,165.65998,142.19352,17.54645,19.25693,107.1678,2071.35897,107.10774
150000,内蒙古自治区,2003,1653,337,716.922,363.87186,12.02545,246.69036,70.14778,7.4431,16.74345,835.37469,157.02313,247.73256,93.133,1339.42192,1908.73015,610.32051,2439.08016,847.48632,192.34716,1444.91848,994.16168,1357.52436,1105.36369,58.43659,17.93617,72.76479,41.01259,33.6421,53.56393,64.96701,11.13541,11.46118,71.44734,1336.09329,74.27528
150000,内蒙古自治区,2002,1440,315,673.85341,415.77723,13.56941,173.05868,52.92439,7.92124,10.60246,752.8798,149.24437,230.71174,87.15654,1154.04711,1626.03929,547.70661,2151.2385,764.24444,,1252.24439,898.99411,972.53161,790.25229,44.96959,14.50405,61.91788,35.23192,34.1379,27.63177,37.2902,10.80851,7.67926,53.56256,976.801,51.08479
150000,内蒙古自治区,2001,1379,313,588.89277,374.42406,10.49365,148.24965,40.23997,5.17529,10.31015,642.08349,125.33644,215.84767,81.82001,1095.32688,1456.88348,504.34986,1928.04992,650.13742,,1126.75112,801.2988,821.15851,667.41411,39.29087,13.25715,57.18582,33.22933,32.84295,13.46418,19.455,15.14917,6.99454,46.09092,813.1113,39.90156
150000,内蒙古自治区,2000,1373,296,537.10761,348.9566,11.92961,132.58953,29.76741,3.58867,10.27579,603.69724,133.93827,209.14197,76.28932,1063.60939,1385.74459,430.21275,1821.15644,626.73288,,1078.9832,742.17324,739.53557,601.77524,29.88313,11.67769,52.90806,36.55898,35.84681,11.6809,16.09616,16.76946,9.02192,49.06055,737.38573,38.46146
210000,辽宁省,2019,7610,,,,,,,,,20750.9,4816.15,4851.5,1412.69,,,,41229.16,,,25889.4,,,,827.89,,1386.36,423.12,,,1354.04,,,,,
210000,辽宁省,2018,6621,,,,,,,,,17859.1,3924.5,4393.5,1476.8,,,,35637.8,,,22562.2,,26489.9,22092.7,774.6,,1121.3,445.7,,,1460.3,350.4,,,,
210000,辽宁省,2017,6626,1793,7819.78,2197.99,109.35,3146.43,978.6,520.79,866.62,18183.34,3676.44,4381.03,1331.03,11391.31,20901.9,9819.31,36324.65,18266.58,4181.91,23574.1,12738.35,23476.4,19569.14,684.69,,1132.83,444.52,456.79,1006.49,1063.25,446.34,,,,
210000,辽宁省,2016,8025,1854,7211.59,2550.75,319.58,2104.97,911.12,489.41,835.31,17310.89,3797.47,4233.23,1292.28,12038.0,20790.78,9445.73,36106.92,17665.87,3973.32,23272.9,12286.17,22038.95,18553.13,689.18,,1157.77,493.8,448.91,429.81,575.39,643.41,,,21035.9,2102.26
210000,辽宁省,2015,12304,2052,7792.61,2346.12,331.3,2610.59,1217.66,463.18,819.65,17661.38,3731.37,4180.67,1313.52,14251.63,24422.87,11416.61,38573.04,17819.97,3977.2,23787.06,14743.93,33243.29,28635.12,819.88,,1438.35,577.03,499.97,896.3,1069.66,608.97,,,32926.82,2340.75
210000,辽宁省,2014,15707,1759,7976.97,2112.31,323.94,2627.61,1610.12,423.16,867.46,17387.88,3623.24,4381.8,1438.87,14954.25,26848.32,12999.0,39246.62,16935.31,3874.08,22769.62,16266.41,48801.56,42575.06,1039.01,929.58,1758.98,563.05,527.05,2001.07,2107.63,409.56,327.6,1175.39,48764.29,3113.2
210000,辽宁省,2013,17305,1620,7662.33,1893.7,277.5,2678.29,1561.89,358.75,886.57,17432.94,3565.66,4396.53,1404.01,15137.56,25688.13,11842.16,38665.07,16625.95,3937.3,22396.73,16076.49,51533.44,44185.02,1098.7,882.6,2027.02,489.01,484.29,2968.13,2976.15,372.84,330.84,1492.37,51734.67,3372.01
210000,辽宁省,2012,17347,1642,6982.15501,1547.56189,301.92919,2472.73838,1449.26171,392.89768,817.76614,15899.63996,3222.88254,4051.09444,1322.26947,13152.82118,21748.37458,10022.87968,34779.76919,14388.74114,3598.89486,20147.41905,14448.05274,48199.84906,41146.9549,973.4299,872.31105,1897.91485,497.62145,480.7745,2592.03737,2435.69471,526.78625,301.52078,1295.53796,47945.4955,3100.56164
210000,辽宁省,2011,16914,1271,6664.29456,1485.22015,252.82526,2567.75195,1230.67159,225.76392,881.25484,14645.7717,2776.23461,3845.10264,1211.86771,12456.52907,19977.69184,8983.68893,31417.29582,13164.38106,3327.73509,17980.5698,13298.76816,42845.4392,36381.13712,835.36106,734.54229,1866.34328,366.20442,385.24378,2660.27444,2511.21348,340.06973,306.89901,1047.2553,41100.73815,2855.98872
210000,辽宁省,2010,23832,2288,6072.07197,1644.95933,85.05726,2247.78474,1024.51129,221.90408,847.85527,13283.41041,2626.37913,3445.64998,1044.2359,12230.66205,18742.09295,7815.59531,29076.78025,12600.82334,3363.33991,16896.14002,12082.43095,36049.58934,30578.86567,703.63319,702.09841,1550.10938,312.5777,273.18191,2458.90217,2371.35256,153.17653,274.0536,968.68513,35441.68352,2921.89158
210000,辽宁省,2009,23364,3171,5778.86847,1614.02066,88.80176,2106.94758,974.11627,233.56868,761.41352,11357.32691,2340.29388,3094.42321,957.68008,11022.98382,15419.79566,6207.15046,25333.80773,10906.66647,2817.60577,14785.78347,10478.27568,27870.09319,23760.51927,539.36788,578.1053,1173.24471,258.04162,227.76476,1535.7289,1381.95384,209.80431,210.76441,765.19218,27543.96555,2387.97934
210000,辽宁省,2008,21876,3311,5313.8244,1853.01658,73.98784,1669.03438,899.10904,151.94138,666.73518,9757.30054,2001.4884,2701.71612,924.80259,9705.39733,13719.76566,5084.22213,22040.90784,9772.18146,3050.0147,12878.50602,9162.40182,24372.24068,21329.86376,466.31406,264.81059,1040.68263,242.31907,230.29949,925.78075,781.5849,571.71628,201.26109,664.7574,24105.80594,2844.9209
210000,辽宁省,2007,16556,2471,3911.88278,1098.58609,67.13674,1494.07563,561.67893,147.46347,542.94192,7895.34674,1583.26207,2246.33116,769.82099,7141.4327,10922.96997,4484.1641,17034.51615,7817.30581,1899.62637,9989.01872,7001.68942,17965.80646,15213.19236,380.85909,234.94932,870.05587,165.73505,163.93868,965.57681,852.67108,172.40052,185.78668,565.5186,17895.24556,2409.92596
210000,辽宁省,2006,14754,2764,3546.86881,1089.12629,74.03349,1231.63788,503.6379,128.17944,520.25381,6476.8605,1406.40695,1868.95726,629.94534,6453.30793,9191.32833,3472.712,14140.89298,6237.05985,1571.806,8131.48439,5845.1942,13997.96376,12223.93442,282.28814,160.36518,653.61542,131.8742,134.44036,482.84208,449.75169,256.51866,118.13555,418.23813,13929.04961,1990.50899
210000,辽宁省,2005,11510,2570,3225.57312,1136.08081,63.51415,1070.3133,406.00263,102.78258,446.87965,5330.42413,1077.24688,1614.13765,497.73282,5493.09708,8202.52246,3217.42117,11902.12002,5323.14437,1338.65788,6929.21134,4852.41346,10747.3077,9409.07087,236.69358,120.57441,545.24957,108.89211,119.91135,357.4009,355.97798,218.70637,106.02254,336.47341,10649.00565,1611.22171
210000,辽宁省,2004,10635,3211,3316.46152,1461.93332,88.68845,872.42697,358.01242,115.34257,420.05779,4770.35383,1001.1213,1412.84522,471.75133,5026.97415,7543.07541,2883.26219,11050.44754,5036.77144,1111.58226,6442.68664,4519.85599,8540.71225,7264.611,199.85484,99.44013,476.28663,120.1529,112.82625,406.58236,430.77616,113.83823,92.54661,294.39488,8442.64698,1282.96117
210000,辽宁省,2003,6842,1926,2417.98215,855.40974,93.92486,788.53398,227.61297,102.73027,349.77033,3843.47032,813.41515,1102.69056,362.17625,4367.11645,6813.88901,2531.13782,9180.57938,4003.89621,832.24833,5394.68582,3776.27149,6340.92081,5321.37207,163.18145,84.66727,415.85492,116.93621,105.08126,251.78308,235.9504,82.43813,41.1661,245.58109,5996.13499,963.94256
210000,辽宁省,2002,6017,1832,2419.70241,1184.39283,78.25814,568.60205,209.01198,89.30663,290.13078,3540.88175,798.73815,978.95597,326.66696,4514.28927,6543.85427,2366.5865,8818.22608,3695.86841,,5218.40635,3598.88309,5013.90939,4221.39772,135.99129,71.16889,349.31987,118.23502,113.14405,138.54355,156.15801,79.10987,48.74974,210.46201,4802.07245,766.42224
210000,辽宁省,2001,5847,1907,2288.30981,1180.77404,85.19025,545.04875,142.09603,91.14109,244.05965,3354.48145,803.6455,960.65008,335.19233,4354.15517,6112.03691,2178.79492,8377.21785,3475.59403,,4916.26942,3460.94843,4580.33725,3892.84506,114.43625,62.87708,309.01547,111.40106,111.4928,113.6139,144.46195,82.6319,41.85036,194.59261,4360.69049,628.55478
210000,辽宁省,2000,6017,1685,2056.5768,1099.01677,100.5435,473.20729,94.08102,61.38835,228.33987,3155.89882,887.65166,901.03863,301.57919,3911.97755,5372.78995,1821.98361,7771.29458,3220.90108,,4698.511,3066.25555,4311.85772,3623.53841,109.23798,65.37965,292.63933,106.69556,104.00307,136.95822,176.24688,57.28946,30.34713,191.21255,4155.48529,658.33021
220000,吉林省,2019,3042,,,,,,,,,8007.66,1467.32,1730.58,678.85,,,,16801.22,,,9952.32,,,,595.02,,763.86,132.27,,,743.99,,,,,
220000,吉林省,2018,5963,,,,,,,,,8371.8,1533.4,1868.9,649.3,,,,17968.0,,,10126.4,,13637.5,11083.0,659.1,,703.1,145.6,,,817.0,223.1,,,,
220000,吉林省,2017,5971,598,2954.6,897.63,65.16,1010.5,715.73,63.97,201.35,8903.51,1562.28,1895.97,808.1,6773.85,15853.93,9371.41,19288.77,8183.71,2500.51,10786.47,8426.2,20405.79,17155.74,777.57,,921.57,229.01,202.18,992.48,1028.03,339.67,,,,
220000,吉林省,2016,6003,415,3096.7,790.11,221.53,1121.52,713.8,51.17,198.66,8288.32,1487.4,1794.75,776.65,7611.72,17717.27,10590.21,18969.47,7621.57,2325.32,9932.67,9022.79,23431.37,19565.11,955.8,,1069.02,243.17,207.9,1224.04,1268.49,226.8,,,23412.38,402.09
220000,吉林省,2015,5682,483,4045.9,626.96,51.19,2302.11,808.23,51.68,205.73,7872.21,1572.18,1832.42,664.25,7366.03,16616.65,9745.51,17993.28,6968.3,2211.15,9862.29,8105.08,22321.96,18762.02,864.07,,990.54,247.39,232.62,1145.24,1208.47,274.24,,,22529.2,395.52
220000,吉林省,2014,5311,392,2738.17,610.61,47.17,1111.77,657.39,72.3,220.13,7286.11,1269.65,1849.7,648.74,7630.59,16035.67,9264.16,16686.6,6725.32,2228.57,9133.4,7494.47,23312.77,19411.85,899.74,539.55,980.69,238.24,235.11,1421.9,1445.89,173.83,254.15,655.29,22963.51,412.44
220000,吉林省,2013,5376,424,2922.82,597.52,248.9,1186.28,643.46,56.51,172.66,6792.23,1298.51,1598.64,564.82,6739.17,14290.03,7977.59,15677.96,6204.05,2093.89,8560.22,7005.24,22184.99,18641.65,839.47,494.13,950.13,217.69,209.83,1291.56,1278.39,182.71,213.06,632.66,21690.9,360.97
220000,吉林省,2012,5286,415,2361.94881,411.08533,42.12771,1092.66513,606.27158,50.53278,155.92406,5769.84733,996.71477,1453.84474,478.96451,6103.02358,12796.6451,7284.24884,13896.977,5357.09299,1730.66534,7499.40129,6326.40404,19835.5768,16564.33885,710.48259,455.37758,890.13807,216.75867,198.0447,1238.54876,1215.03897,160.79378,104.73906,541.78482,19627.61815,330.80051
220000,吉林省,2011,5158,424,2187.1468,436.44513,23.78377,1034.22025,459.1955,37.29885,192.13053,5045.50118,827.54761,1326.55496,399.23559,5265.71631,10244.45865,5475.56877,11898.87558,4668.66422,1537.73353,6484.40308,5378.55634,16745.42346,14121.2442,473.22354,271.21056,710.724,155.73637,149.67782,1223.19563,1175.96858,139.68258,241.6071,450.64516,16636.19598,288.53135
220000,吉林省,2010,6181,568,2059.24728,404.08784,68.7775,903.78948,435.69632,45.141,201.75514,4165.21248,662.31443,1114.55352,345.53921,4800.33683,7917.96336,3559.28806,10196.14804,3896.70145,1347.26831,5474.02816,4678.85111,12647.33876,10447.57772,382.44991,367.4374,657.99659,103.97357,96.367,924.94258,843.21231,83.29749,126.91023,355.00498,12911.00172,227.3742
220000,吉林省,2009,5936,697,2084.33268,558.59584,83.57872,798.35177,431.70476,49.20297,162.89862,2856.24182,641.1835,810.29458,324.65956,4347.73559,5517.00855,1911.70992,8525.06412,3209.3963,1092.69269,4727.57906,3764.11013,9690.67419,8137.55361,300.61686,329.72522,458.68798,118.72569,100.69486,613.45617,540.02853,93.83391,77.23676,293.24985,9707.38824,178.26434
220000,吉林省,2008,5257,761,2247.47052,1013.08803,27.70978,673.63586,334.81511,52.38972,145.83202,2877.79887,575.5,849.34938,363.45621,3551.91895,5092.02101,1820.56212,7525.17938,2881.9383,911.85986,4090.51395,3421.41148,8119.17275,6727.46065,246.02853,163.78192,407.47356,101.89187,84.00917,517.41306,396.23242,212.26918,59.89774,227.32611,8219.99512,224.2337
220000,吉林省,2007,3984,645,1607.79586,469.38715,28.36854,706.01402,214.94515,45.2036,143.8774,2406.2298,484.81647,712.51314,272.65134,2832.54453,4093.28836,1558.6033,6024.60071,2530.09242,720.4306,3388.5597,2635.6474,5906.20775,4919.42452,171.88468,113.18016,326.48673,57.62946,66.24783,381.84425,452.09817,50.76664,44.69288,214.64187,6230.62413,213.79703
220000,吉林省,2006,3249,663,1396.17039,401.45364,27.5655,670.8927,152.06614,16.57178,127.62063,1993.83849,465.57479,538.8297,185.77187,2540.12591,3692.4817,1353.56944,5449.59374,2262.69194,636.42475,2985.3253,2452.84382,4456.23972,3731.40922,128.09543,92.11127,246.9505,53.91668,54.644,188.53238,206.42395,78.65087,39.31103,166.95535,4559.88276,146.99596
220000,吉林省,2005,2774,687,1186.95887,426.28263,20.67537,482.11216,126.79227,15.74521,115.35123,1700.745,388.69072,508.76014,150.55534,2182.08744,3167.89042,1155.74733,4506.88141,2063.14374,608.34684,2681.32011,1817.2169,3634.64403,3109.47211,101.66217,70.28794,210.42432,44.7651,47.70446,124.27683,141.00441,65.5363,16.36719,135.3592,3737.59708,115.69434
