省份编码,省份,年份,外商及港澳台商投资工业企业单位数(个),外商及港澳台商投资工业企业亏损企业单位数(个),外商及港澳台商投资工业企业实收资本(亿元),外商及港澳台商投资工业企业国家资本金(亿元),外商及港澳台商投资工业企业集体资本金(亿元),外商及港澳台商投资工业企业法人资本金(亿元),外商及港澳台商投资工业企业个人资本金(亿元),外商及港澳台商投资工业企业港澳台资本金(亿元),外商及港澳台商投资工业企业外商资本金(亿元),外商及港澳台商投资工业企业流动资产合计(亿元),外商及港澳台商投资工业企业应收账款净额(亿元),外商及港澳台商投资工业企业存货(亿元),外商及港澳台商投资工业企业产成品(亿元),外商及港澳台商投资工业企业固定资产合计(亿元),外商及港澳台商投资工业企业固定资产原价合计(亿元),外商及港澳台商投资工业企业累计折旧(亿元),外商及港澳台商投资工业企业资产总计(亿元),外商及港澳台商投资工业企业流动负债合计(亿元),外商及港澳台商投资工业企业应付帐款(亿元),外商及港澳台商投资工业企业负债合计(亿元),外商及港澳台商投资工业企业所有者权益合计(亿元),外商及港澳台商投资工业企业主营业务收入(亿元),外商及港澳台商投资工业企业主营业务成本(亿元),外商及港澳台商投资工业企业销售费用(亿元),外商及港澳台商投资工业企业主营业务税金及附加(亿元),外商及港澳台商投资工业企业管理费用(亿元),外商及港澳台商投资工业企业财务费用(亿元),外商及港澳台商投资工业企业利息支出(亿元),外商及港澳台商投资工业企业营业利润(亿元),外商及港澳台商投资工业企业利润总额(亿元),外商及港澳台商投资工业亏损企业亏损总额(亿元),外商及港澳台商投资工业企业应交所得税(亿元),外商及港澳台商投资工业企业本年应交增值税(亿元),外商及港澳台商投资工业企业工业销售产值(现价)(亿元),外商及港澳台商投资工业企业出口交货值(亿元)
410000,河南省,2007,520,78,269.88016,18.15127,2.52649,76.57438,37.75158,31.77288,103.10356,499.52675,102.18588,145.51532,42.93868,504.8041,708.5289,242.54665,1076.53076,487.02118,135.16302,605.27292,471.25784,1193.35044,952.45206,40.92446,7.8882,33.01538,16.98537,17.25008,145.68495,149.41895,6.19887,13.27239,49.22467,1245.60765,115.64528
410000,河南省,2006,466,59,227.18,18.85,1.57,56.37,20.9,41.01,88.48,375.33,77.01,110.17,35.44,445.61,633.29,213.98,878.38,430.43,103.37,536.15,342.23,813.0,667.8,33.25,4.93,26.89,13.59,11.35,67.8,65.19,10.24,7.04,32.66,839.71,100.15
410000,河南省,2005,435,80,170.65046,18.47874,2.64663,50.54835,12.27748,37.00465,49.69461,307.26369,68.09061,79.65963,26.98112,277.8765,427.67025,181.40791,618.63812,326.27158,80.56965,395.49004,223.14808,566.97649,480.46495,27.1171,3.86206,23.64771,9.86399,8.72512,22.76658,22.14287,7.51237,3.43647,20.55622,596.82551,84.19687
410000,河南省,2004,455,105,175.39997,26.5154,2.87982,58.18771,6.41514,30.08256,51.31934,326.68436,62.51587,85.75466,33.32424,311.51736,453.00925,175.92115,670.88629,340.45542,67.37432,415.26284,255.62345,523.57184,440.1518,24.35311,3.38613,19.12753,10.65501,9.87749,26.80079,27.84361,4.31607,5.69944,19.67156,532.52169,61.62339
410000,河南省,2003,402,100,128.40658,19.42211,3.50404,39.22037,3.89819,27.1678,35.19407,244.94627,47.47854,66.14387,23.06519,205.65774,321.11557,144.72832,480.06216,250.04697,43.42847,292.00611,188.05605,341.56611,277.14119,16.35992,1.96852,14.98303,7.74468,7.05853,25.23815,24.1545,4.03542,3.3781,12.88894,352.63293,41.0838
410000,河南省,2002,416,103,120.76832,19.5953,7.5972,29.68482,2.25416,32.74871,28.88813,203.23683,47.26341,54.61048,25.1244,187.65318,305.35663,128.97933,420.99186,196.54268,,240.19512,180.79674,273.2693,221.05911,15.9016,1.24176,12.82979,7.68171,7.30258,16.30356,16.68884,2.4305,2.21138,12.69249,287.34307,34.22756
410000,河南省,2001,421,109,117.82912,22.45343,6.27219,30.93674,1.88115,30.11479,26.17082,199.35916,41.47584,50.98164,25.55065,189.88368,303.22246,118.3108,415.29398,189.15793,,230.87322,184.42076,238.24264,187.90536,14.48848,1.06921,10.97084,7.34018,7.26409,17.85456,18.29285,2.24537,2.71242,12.68567,252.75523,25.57678
410000,河南省,2000,406,101,112.61523,33.44955,6.4297,16.90722,1.65636,26.81639,27.35601,189.32096,37.98953,50.78493,21.98935,197.85664,294.02187,179.46277,412.35351,183.95914,,230.8472,181.50631,235.80437,177.85591,15.18563,1.4554,11.46653,9.42478,8.96804,22.30188,23.05524,1.95229,3.61173,12.62619,251.54023,24.17945
420000,湖北省,2019,741,,,,,,,,,3176.13,754.27,516.77,231.11,,,,6079.92,,,3540.59,,,,254.57,,341.88,20.69,,,520.74,,,,,
420000,湖北省,2018,814,,,,,,,,,3430.6,850.3,552.4,231.9,,,,6366.7,,,3642.1,,,,247.7,,318.1,22.6,,,567.8,,,,,
420000,湖北省,2017,795,127,1259.67,199.95,8.64,349.72,42.41,159.34,500.06,3446.04,865.27,495.42,208.89,2016.55,3661.87,1636.42,6385.33,3305.13,1314.03,3790.59,2593.81,7191.02,5963.75,248.77,,311.61,26.27,40.2,572.62,583.35,38.61,,,,
420000,湖北省,2016,817,134,1232.76,226.87,10.3,294.62,31.54,143.59,525.84,3083.83,821.2,454.44,179.19,2047.64,3406.21,1517.14,5935.42,2939.29,1184.27,3524.67,2409.36,6547.72,5436.05,227.99,,312.22,35.56,41.26,463.77,501.14,32.88,,,7086.2,435.81
420000,湖北省,2015,834,153,1122.8,229.79,7.58,262.59,37.37,146.61,438.85,2500.72,619.12,433.7,171.56,1977.38,3181.0,1332.97,5170.05,2470.47,968.34,3074.73,2092.15,6085.63,5028.99,220.78,,283.64,40.41,39.36,417.36,441.53,37.03,,,6293.93,439.02
420000,湖北省,2014,865,152,1072.96,218.63,9.02,273.21,32.01,144.53,387.12,2537.54,568.42,521.87,245.36,1858.24,2985.52,1225.95,5014.31,2451.77,906.04,2995.02,2070.55,6362.31,5094.6,279.3,148.11,301.6,32.42,51.47,432.58,410.3,32.24,91.33,265.1,6560.39,363.85
420000,湖北省,2013,852,137,1041.84,172.83,10.75,232.31,26.51,160.51,384.44,2480.5,588.07,462.0,197.22,1598.24,2944.64,1310.71,4769.51,2370.4,803.09,2893.29,1857.21,5876.12,4749.17,278.55,139.4,266.71,31.1,44.9,452.9,428.83,23.6,72.79,214.7,6210.75,540.04
420000,湖北省,2012,804,156,968.84,137.05,7.3,223.97,21.9,147.91,430.72,2641.6,518.09,436.6,199.97,1618.7,2413.74,1036.73,4734.76,2433.36,677.35,3045.2,1676.27,5150.91,4224.58,201.64,83.01,197.39,38.06,40.8,358.82,363.79,30.58,41.29,157.03,5327.08,672.67
420000,湖北省,2011,748,128,859.54056,110.58822,5.80288,238.22083,20.16408,112.28898,372.47557,2512.80603,439.20293,417.56238,194.84196,1598.02299,2371.85209,873.28417,4462.54445,2299.63419,633.945,2883.95301,1502.55917,5041.04325,4168.8336,192.36818,27.66475,223.4495,25.00252,35.09534,448.60773,418.6548,18.74864,48.43779,144.48665,5258.66411,531.64323
420000,湖北省,2010,944,144,793.05396,115.12538,6.80407,197.63627,23.56153,103.59165,346.33506,2461.76779,375.92771,406.30204,198.03208,1353.5522,1745.92834,666.193,4121.69089,2109.61702,578.97463,2508.74323,1607.76653,4073.86206,3276.44436,187.14779,113.40953,272.73768,21.94601,26.84046,467.51678,453.57353,9.09538,46.14252,127.57013,4258.22985,429.82591
420000,湖北省,2009,891,176,732.75707,116.6626,2.80688,161.78189,21.98278,95.93042,333.5925,2436.36199,990.22552,313.3609,110.65394,1216.23185,1551.13782,553.96876,3886.14348,2180.16067,507.78885,2491.35618,1317.11725,2988.94832,2380.36127,123.86202,47.62627,157.86815,25.76414,19.6172,277.97078,286.87429,13.4328,36.46976,102.28482,3006.44727,234.56721
420000,湖北省,2008,866,178,725.53158,30.00996,3.9345,269.84313,19.615,85.37234,316.75665,1300.61822,234.34328,284.87168,125.96465,1238.48424,1699.50129,689.06889,2873.52655,1157.43996,336.41885,1465.44286,1408.08369,2930.95649,2381.25253,134.73578,44.01228,118.65081,15.4419,24.36986,221.9701,206.18561,12.39975,17.45645,119.64454,2985.76763,242.1718
420000,湖北省,2007,771,156,606.32003,134.10138,3.4023,140.50636,13.33433,63.95855,251.01711,950.77386,210.19683,258.80197,92.74327,953.9822,1027.54107,388.52337,2071.73139,850.93021,322.46576,1175.1249,896.60649,2099.62147,1672.82016,97.07193,26.93253,94.6221,11.6459,14.79799,147.75481,122.10066,9.42291,10.75196,77.09295,2175.20074,227.88326
420000,湖北省,2006,685,179,519.16,95.08,1.93,113.39,10.76,62.07,235.93,710.74,176.53,212.76,101.66,661.32,761.21,267.78,1566.78,628.56,252.55,871.48,695.3,1693.84,1391.05,97.83,20.73,80.8,14.76,12.44,84.51,88.17,6.76,5.97,54.37,1688.21,193.25
420000,湖北省,2005,605,145,502.84988,8.43431,1.9068,290.48352,5.74874,57.20084,139.07567,559.9028,125.88192,198.07632,71.46663,567.52927,733.44174,250.86524,1322.80093,546.6748,206.31744,715.94021,606.86072,1359.35272,1135.11478,75.14688,11.5532,58.38717,5.52265,12.43495,57.30816,66.60096,8.24845,3.20462,49.97845,1329.75807,114.86631
420000,湖北省,2004,570,184,479.16246,107.07797,3.3768,104.25929,4.32375,42.48021,217.64444,502.45725,91.20973,176.43938,68.55776,392.77633,553.86733,203.99161,1117.87487,487.63637,146.79675,612.29012,505.58475,1003.01729,851.37889,64.67892,9.50436,53.0257,10.42391,9.06937,25.04183,35.9269,15.59709,3.63071,27.04325,1036.18554,83.37494
420000,湖北省,2003,464,117,224.03451,14.28534,3.40694,89.37299,2.34249,38.95019,75.67656,242.06639,67.11727,86.61194,35.5521,291.95045,363.38132,121.16548,587.88229,223.33882,52.02873,332.17879,255.7035,539.53198,428.95329,37.40891,7.08099,24.26012,8.1403,6.20784,24.16079,27.88146,5.57651,2.24117,21.61686,581.8206,43.31587
420000,湖北省,2002,427,99,207.15965,63.9256,6.30868,27.36181,2.43634,39.6032,67.52402,222.67642,62.89929,61.63339,47.45819,262.53634,333.50001,91.79041,534.19105,211.28147,,312.4202,221.77085,404.52606,302.30188,37.17291,6.33685,19.96823,9.74743,7.44281,30.21918,23.32086,4.86338,1.77386,21.53347,436.85434,40.43225
420000,湖北省,2001,392,91,196.03091,67.13711,4.96323,19.99308,1.99103,27.091,74.85546,214.44054,66.1559,62.45968,25.84472,260.18509,311.52883,72.04915,529.1989,196.66524,,303.73112,225.46778,354.59132,271.13882,26.93305,5.68018,21.66448,10.94499,10.14825,21.07981,21.48099,6.48986,1.37381,18.09366,374.72896,25.25829
420000,湖北省,2000,362,77,151.06095,45.15104,5.78946,22.23025,2.93847,21.79932,53.15241,186.02345,62.40852,53.14685,21.67275,248.82887,282.19161,52.20749,497.65914,161.82718,,303.48477,194.17437,303.16272,227.16104,21.90406,5.54233,18.82872,12.56833,12.69342,11.74176,15.30692,4.12198,1.04978,19.36672,328.50706,19.25585
430000,湖南省,2019,451,,,,,,,,,1406.88,483.05,192.11,89.87,,,,3210.5,,,1797.19,,,,73.75,,178.9,39.48,,,167.45,,,,,
430000,湖南省,2018,548,,,,,,,,,1619.6,708.2,253.3,112.2,,,,3123.4,,,1902.2,,,,108.4,,157.7,23.9,,,158.4,,,,,
430000,湖南省,2017,525,53,790.1,118.7,3.18,327.95,76.77,86.94,176.56,1300.07,486.47,206.0,88.15,826.83,1458.87,629.98,2628.95,993.56,376.53,1344.43,1275.88,3466.59,2927.43,104.45,,141.67,20.93,20.17,199.83,201.4,7.65,,,,
430000,湖南省,2016,520,60,637.03,36.01,5.42,274.75,52.98,91.6,176.27,995.97,325.82,173.48,71.19,880.5,1423.2,586.18,2254.99,884.55,347.83,1092.21,1160.75,3214.75,2714.44,82.85,,129.12,21.57,20.11,156.82,160.65,23.58,,,3315.81,497.74
430000,湖南省,2015,563,71,565.95,30.57,7.7,234.66,39.41,88.97,164.64,859.2,244.0,161.79,63.8,855.58,1310.59,492.57,1997.56,718.12,264.15,932.45,1063.98,2839.68,2370.16,75.91,,116.06,24.21,22.21,137.33,147.14,30.21,,,2962.19,411.58
430000,湖南省,2014,580,70,497.65,45.47,4.48,175.07,29.39,74.62,168.63,778.44,167.96,145.06,57.27,774.2,1103.4,395.17,1788.11,698.38,225.42,914.8,867.63,2442.09,2006.38,77.47,25.67,106.68,16.91,15.95,154.11,150.86,19.69,16.81,81.48,2547.95,382.09
430000,湖南省,2013,598,77,441.55,38.8,4.92,137.49,24.1,67.33,168.7,696.17,156.38,135.08,53.02,733.27,1040.92,354.57,1645.93,665.28,194.01,867.39,775.24,2441.55,2024.15,78.62,25.86,159.55,20.56,16.87,180.24,170.33,12.0,19.32,83.83,2495.85,462.31
430000,湖南省,2012,583,69,328.26,22.59,7.65,111.76,25.26,49.92,111.08,605.5,131.99,121.09,54.63,594.6,783.7,240.17,1364.93,558.09,154.22,717.38,647.5,1967.44,1612.09,57.23,20.49,117.06,14.46,14.13,179.06,145.38,9.55,17.27,64.35,1983.29,308.0
430000,湖南省,2011,577,50,280.28303,20.81776,5.6435,77.91789,26.12923,63.53763,64.66688,469.24209,111.43584,104.51306,43.34109,546.66467,697.57527,204.50287,1115.40242,435.25386,103.68393,556.45904,558.94339,1748.19829,1429.22142,47.44285,20.12068,95.64542,12.43195,12.33325,217.5033,167.9038,3.46619,14.28744,71.56479,1761.83162,113.71359
430000,湖南省,2010,620,49,284.46082,21.1927,1.3135,97.50223,28.38738,54.78212,81.28289,424.50299,108.22232,92.59337,43.1648,774.86677,898.78218,256.1143,1307.5234,431.47143,109.42148,759.78513,547.73827,1382.12988,1115.92424,42.33953,17.95292,70.00886,22.47737,20.02551,169.43963,162.22349,3.55412,14.64552,62.75938,1393.96753,75.58071
430000,湖南省,2009,594,81,266.80197,17.31409,2.06469,86.32785,24.02189,57.66084,79.41261,330.10741,84.00868,74.36964,29.92487,722.36322,788.80173,221.83563,1193.76612,332.4352,73.96295,687.78235,505.98377,982.22441,764.57627,40.9592,18.63743,52.19188,19.37538,18.64125,113.15416,89.61959,4.90542,8.61639,40.54081,1001.15105,51.69272
430000,湖南省,2008,627,88,290.04486,16.94033,0.64505,86.73976,19.29246,63.86833,102.55893,358.01338,81.65866,94.29379,34.81018,622.08772,810.36562,239.28058,1165.68488,404.34897,89.73372,727.87942,437.80546,975.23657,781.97345,30.81422,20.25144,40.77201,25.34352,20.83121,90.39553,59.57377,10.97339,6.83059,56.34041,1002.22352,79.9699
430000,湖南省,2007,539,87,172.69138,12.90146,2.85897,28.67171,17.3849,43.95913,66.91521,235.87462,62.80886,57.92561,20.80581,268.78008,350.91918,109.91809,581.48415,247.30052,56.83353,331.74272,249.74143,619.19658,469.26647,26.31702,4.81481,27.8072,8.57074,7.45723,54.98467,38.56789,13.11681,3.56709,26.48233,651.53737,75.64023
430000,湖南省,2006,474,87,174.69,12.67,0.75,45.33,9.82,38.7,67.42,197.16,50.8,51.35,23.88,239.92,289.26,81.52,491.28,191.22,45.57,278.77,212.51,450.9,346.88,17.62,3.12,22.98,5.66,4.77,48.01,31.82,3.61,2.81,18.47,475.13,63.11
430000,湖南省,2005,410,87,141.45841,7.67776,0.51667,38.6954,6.17726,30.2804,58.11092,164.30453,47.51977,45.64957,16.59356,204.78666,262.95608,81.79468,412.20106,164.37534,45.68626,227.36942,184.83164,362.15305,285.02707,16.06121,3.76602,18.69275,4.64818,4.49172,29.01505,22.92447,3.61054,1.93905,13.27565,380.26838,52.23824
430000,湖南省,2004,398,85,131.8298,13.59663,1.09267,29.11641,3.50521,30.99906,53.51982,153.05942,42.49809,41.15677,14.6671,186.02652,244.70771,70.73157,380.74712,141.31055,39.62437,200.29774,180.44938,335.17448,263.65537,13.85377,6.48045,16.26933,4.90663,4.74858,32.29144,30.86044,2.25887,2.42811,12.45686,353.21568,54.37578
430000,湖南省,2003,305,81,122.85929,14.6907,1.29589,34.88332,2.8373,24.66767,44.48441,117.48536,35.21697,26.53207,9.70098,156.6102,225.59149,78.3854,298.57907,117.79281,34.64513,171.28296,127.29611,232.9587,183.19406,10.18395,1.14777,14.01826,4.6115,4.1924,20.50938,19.92531,2.20168,1.59587,10.50301,248.34173,29.45907
430000,湖南省,2002,266,81,88.32743,14.24633,1.84837,19.48885,3.71779,14.83532,34.19077,86.77285,29.68761,23.47088,8.86089,111.88496,158.52814,60.03713,222.81404,86.03636,,113.23651,109.57753,162.63737,130.70451,9.47158,1.02559,9.75248,4.55603,3.05981,7.95323,9.89724,2.76584,0.90538,7.22521,171.88786,19.79047
430000,湖南省,2001,239,67,72.95527,11.79039,1.85125,15.60656,1.06838,17.80716,24.83153,79.84038,27.60376,24.55619,7.87487,92.5635,137.52914,49.44657,188.76741,87.49139,,102.05397,86.71344,133.86934,106.7824,6.47576,0.79963,7.9398,4.07742,3.61728,8.96038,8.91019,1.88739,0.7879,7.11845,145.20274,14.53433
430000,湖南省,2000,197,64,40.9252,8.02035,2.41578,4.7226,0.66011,11.24108,13.86528,52.49511,13.64356,15.02974,6.58864,49.81671,80.98875,36.46848,115.69753,50.39468,,59.40408,56.29345,87.07972,66.21632,4.37989,0.5987,5.19412,1.92137,1.66753,9.19198,8.97168,1.48151,0.69492,4.79359,94.49064,6.95642
440000,广东省,2019,12121,,,,,,,,,28157.76,9368.59,5781.71,2226.78,,,,45972.24,,,24631.87,,,,1589.79,,2900.83,171.12,,,3251.61,,,,,
440000,广东省,2018,12708,,,,,,,,,28128.1,9873.8,6146.2,2284.4,,,,42820.3,,,23102.5,,,,1641.1,,2572.6,165.4,,,3107.8,,,,,
440000,广东省,2017,12674,2088,9641.66,591.1,81.53,1932.78,238.51,3460.08,3337.56,26690.73,9399.23,5780.69,2120.58,8967.77,19671.88,10762.78,41146.56,19545.73,9030.96,22275.59,18755.81,50579.75,43032.19,1616.01,,2482.07,190.6,221.86,3407.07,3467.81,227.87,,,,
440000,广东省,2016,12665,2134,9602.12,510.82,71.08,1815.76,188.77,3542.13,3473.55,25548.36,8920.15,5477.7,1969.71,9626.01,20827.19,11576.51,40371.71,18843.82,8406.07,21797.86,18278.44,51922.83,44234.61,1673.25,,2416.71,156.39,232.25,3072.2,3215.94,233.18,,,52799.13,20970.99
440000,广东省,2015,13380,2708,9345.52,375.02,101.78,1748.14,168.82,3604.6,3346.79,24522.06,8204.87,5466.75,1942.15,10014.68,20167.55,10762.24,39147.2,18597.26,8027.72,21783.64,17206.88,50934.19,43606.82,1657.42,,2366.74,174.06,235.61,2837.66,3037.04,269.03,,,52055.93,22442.61
440000,广东省,2014,13797,2547,9329.37,511.06,60.88,1442.85,190.5,3514.94,3590.04,24287.36,8061.93,5761.58,2035.87,9926.4,19048.48,9669.58,38530.38,19079.53,8339.88,21880.29,16569.65,52626.73,45185.44,1723.48,402.54,2323.74,189.8,252.34,3020.24,3112.34,276.8,574.79,1315.54,53293.17,23747.32
440000,广东省,2013,14510,2814,9221.18,411.03,44.04,1475.06,176.18,3608.44,3446.13,23446.48,7969.16,5710.37,1854.39,9698.9,18041.03,8839.72,36785.64,18380.88,7968.29,21049.07,15619.74,51180.14,44009.25,1683.89,425.64,2217.6,173.34,240.38,2939.37,2984.07,246.49,556.93,1408.96,51594.63,22809.31
440000,广东省,2012,14031,2875,8752.31,262.55,39.66,1480.97,176.13,3456.25,3261.59,21171.21,7225.47,5329.89,1790.2,9472.0,16882.86,7935.42,33813.08,17009.22,7646.1,19340.79,14405.83,46712.54,40321.25,1515.21,365.88,1985.09,213.85,250.03,2659.03,2663.06,279.4,451.91,1222.78,46994.38,22008.35
440000,广东省,2011,14453,2621,8366.99105,205.16465,55.98916,1488.19463,150.68163,3379.44975,3065.44224,20829.91341,6916.57767,5375.69992,1746.09244,9300.96352,15932.31048,7143.87541,32802.60907,16939.97983,7834.99246,19172.19042,13610.25531,48175.98538,41661.77808,1725.3203,345.70856,1814.29427,110.07225,224.01961,3075.7187,3096.86309,227.19645,510.14254,1175.41307,48083.61357,21410.20312
440000,广东省,2010,18941,3379,8337.27675,260.73073,43.60728,1267.94397,140.45153,3514.84484,3109.78818,19108.8491,6517.09199,5044.35602,1434.06849,11893.08646,17848.25666,6802.62658,33173.07501,15679.29213,7633.79187,17627.05622,15503.90804,44536.02353,38060.99896,1323.40056,343.78407,1694.69823,136.56454,119.74814,3312.65074,3324.32876,152.00895,462.38425,1104.92715,44443.50386,20509.39867
440000,广东省,2009,19187,5142,7893.7468,312.72859,44.81317,1049.36263,110.7822,3521.57459,2854.48562,15817.58753,5313.30784,4120.92996,1200.86858,8632.44263,13606.24132,5672.30337,26368.10377,13287.41966,6016.14031,15104.4132,11236.91587,35310.98512,29980.46536,1184.87245,301.94207,1451.21154,167.51868,138.37733,2394.69928,2318.32067,234.74487,301.09594,815.39117,35639.86091,16781.96222
440000,广东省,2008,20258,6295,7680.04962,296.20944,44.39905,1003.2282,107.21858,3503.28374,2725.71061,14646.60938,4800.49471,4209.78816,1229.74185,8474.73227,13262.26814,5682.79454,25094.45829,12392.12899,5504.90096,14220.14552,10874.31277,36442.97708,31358.96302,1112.55211,316.8793,1477.65898,100.35261,172.79792,2335.50578,2028.3418,321.1075,277.42194,1041.71064,36627.34277,19673.01015
440000,广东省,2007,18107,4352,6734.39387,251.3436,41.41446,839.10464,69.11587,3202.88088,2328.73467,13854.75642,4741.61222,4044.52395,1132.55695,7243.0665,10897.4881,4125.83272,22672.26308,11596.96982,5856.95314,13117.07447,9555.25258,32804.5659,28142.59178,961.33137,183.80266,1227.44028,115.03114,134.97596,1978.11689,1839.1945,171.76958,167.53636,773.25417,33102.24214,18566.05537
440000,广东省,2006,16022,4015,5642.55,200.52,30.6,696.41,46.57,2891.18,1777.29,11064.56,3902.29,3400.28,920.67,6178.22,9422.49,3620.84,18561.1,9304.22,4763.37,10653.76,7907.34,26193.39,22553.38,784.9,137.64,971.25,101.78,106.12,1432.49,1303.68,170.88,119.9,669.25,26388.78,15437.6
440000,广东省,2005,15708,4477,4880.47032,142.15598,44.85539,557.251,73.87172,2424.24935,1638.08688,9726.65506,3483.9384,2887.8184,830.36844,5249.79717,8103.06462,3274.56679,16004.54222,8252.06808,4271.23876,9195.25606,6809.28136,22031.66393,19138.03407,737.62047,76.20858,839.7079,78.81914,70.80244,1242.70511,1140.01659,157.594,105.86035,460.34969,22309.30177,12185.37141
440000,广东省,2004,15536,4871,4429.39543,152.56257,57.21258,509.84215,57.64955,2239.23556,1412.89302,8194.45943,2805.06585,2536.91769,705.22201,4571.85569,7213.14587,2831.77086,13845.1073,7056.45648,3563.88514,7951.23085,5893.87645,18439.3443,15976.19341,622.16358,66.98862,753.54464,79.44021,62.91749,944.60866,1004.47416,135.51514,90.33066,334.50924,18518.70902,11254.58085
440000,广东省,2003,10619,2813,3407.71712,147.7211,59.14988,387.85525,45.76976,1742.38075,1024.84038,6045.35888,2097.9901,1730.10326,576.5257,3714.61049,5704.85854,2261.25054,10466.16471,5056.071,2345.93855,5811.25763,4654.90708,13281.26666,11368.02739,484.41735,51.3985,532.2321,76.64433,55.27374,813.2329,753.69418,88.08684,76.19004,297.41931,13417.358,7844.88147
440000,广东省,2002,9808,2807,2997.39994,176.61319,74.71302,360.46504,40.97935,1445.74334,898.886,4676.99349,1645.11171,1379.82812,485.7031,3223.65691,5012.31844,1936.21329,8540.63418,4118.27376,,4819.89083,3720.74335,9581.23676,8208.01493,357.61568,34.51795,452.77304,76.96626,55.20695,477.54639,525.26181,88.12623,51.6173,224.9764,9886.08228,5770.90751
440000,广东省,2001,9020,2884,2658.89605,163.13567,93.63498,296.42701,31.28616,1357.89171,716.52052,3940.62315,1284.3434,1197.38723,441.79088,3094.74189,4614.89286,1687.61613,7679.20808,3549.68945,,4331.69977,3347.50831,7995.11194,6821.69568,332.2361,37.98819,376.84687,85.91202,72.73039,359.70842,380.01941,99.63162,31.83823,191.38775,8259.72249,4598.35194
440000,广东省,2000,8413,2536,2403.64545,166.97208,111.65007,307.83801,27.09285,1072.61885,717.47359,3658.67974,1240.82231,1176.41084,404.57619,2819.12845,4081.62014,1379.96307,7142.17653,3368.17024,,4222.95657,2919.21996,6953.62092,5888.49224,277.34029,31.35684,336.6119,94.48931,84.66564,305.48367,326.36864,92.50403,30.70832,159.48725,7129.67653,3860.38272
450000,广西壮族自治区,2019,381,,,,,,,,,1860.06,503.18,347.1,150.04,,,,3262.48,,,1926.52,,,,111.97,,122.24,14.86,,,231.28,,,,,
450000,广西壮族自治区,2018,436,,,,,,,,,1798.4,426.7,367.9,159.8,,,,3201.9,,,1949.6,,,,125.4,,112.4,21.2,,,268.6,,,,,
450000,广西壮族自治区,2017,419,59,591.83,72.13,10.04,185.09,15.48,155.28,153.82,1722.04,327.22,405.95,192.71,874.51,1609.46,550.35,3137.43,1653.98,552.36,1908.89,1228.54,4376.89,3731.74,127.98,,128.65,19.09,29.42,315.91,322.85,17.7,,,,
450000,广西壮族自治区,2016,426,80,557.28,49.81,9.52,209.06,10.84,128.25,149.1,1555.66,305.3,350.9,181.14,1036.28,1576.05,541.95,2955.39,1482.97,576.5,1803.33,1151.29,4078.71,3445.99,122.76,,136.13,23.43,25.62,312.62,318.15,20.35,,,4161.15,403.65
450000,广西壮族自治区,2015,461,95,543.18,67.44,8.81,182.32,11.18,129.16,144.27,1454.31,264.61,338.19,170.59,996.49,1444.17,536.64,2840.31,1418.62,508.19,1742.66,1090.44,3754.94,3156.76,117.7,,142.34,29.94,27.04,287.61,293.62,16.0,,,3847.1,387.92
450000,广西壮族自治区,2014,471,85,503.56,44.2,3.56,106.23,15.28,116.37,216.66,1359.94,247.36,319.96,177.62,914.8,1309.23,471.43,2576.11,1297.58,443.01,1528.57,1022.18,3331.53,2789.83,112.82,34.22,134.9,28.39,29.14,269.37,263.18,26.75,33.92,98.72,3437.31,431.38
450000,广西壮族自治区,2013,491,96,493.94,40.52,3.57,108.09,23.84,126.85,187.54,1260.96,213.19,312.65,167.0,907.38,1274.77,443.12,2464.92,1283.18,429.19,1523.89,917.68,3007.85,2516.63,97.87,31.29,118.51,22.69,30.63,257.51,262.94,18.61,26.76,86.1,3065.22,351.07
450000,广西壮族自治区,2012,472,74,455.31,40.34,2.21,98.8,22.3,118.79,172.79,1260.71,198.74,305.94,161.06,850.17,1049.84,347.15,2405.45,1169.68,406.99,1464.57,875.01,2643.85,2215.71,93.63,31.28,114.56,24.91,29.78,225.31,220.56,12.57,25.14,84.76,2675.7,282.09
450000,广西壮族自治区,2011,460,66,388.61234,9.89986,2.10084,105.17809,21.7051,114.99879,156.61454,1189.89301,168.95885,279.31197,136.37906,633.37803,876.97699,294.3632,2117.67554,1082.22536,345.61594,1295.08151,813.53943,2277.18296,1867.4857,83.32787,25.53201,98.61458,8.23517,22.34587,239.25981,214.94783,9.05356,23.50551,72.50238,2300.74891,266.16186
450000,广西壮族自治区,2010,544,92,313.85911,8.41043,3.08687,73.20341,9.17762,82.69615,137.28463,929.78573,140.40104,234.31071,125.68208,549.63601,744.83795,227.66525,1614.38804,835.49809,254.31886,984.56878,618.05849,1931.03689,1575.94751,81.15503,27.23505,100.53856,9.88533,13.6711,208.7147,196.21801,4.35788,22.68043,66.02137,1887.19203,187.65883
450000,广西壮族自治区,2009,531,151,275.96695,15.2827,1.23784,73.85546,5.77799,61.10938,118.70358,712.90022,103.82969,185.02968,99.96641,489.44632,630.35247,187.45796,1298.28181,652.80814,199.62664,803.30304,489.97744,1477.34313,1233.65298,64.734,19.44788,54.76858,12.47265,12.4368,108.73929,105.03225,8.93925,14.48743,54.58211,1423.0588,103.87052
