省份编码,省份,年份,邮电业务总量(亿元),邮政业务总量(亿元),电信业务总量(亿元),函件数(亿件),包裹数(万件),报刊期发数(万份),汇票业务(万笔),集邮业务量(万枚),固定本地电话通话时长(万分钟),固定长途电话通话时长(万分钟),移动短信业务量(亿条),移动电话通话时长(万分钟),移动电话去话通话时长(万分钟),移动电话非漫游去话通话时长(万分钟),移动电话国内漫游去话通话时长(万分钟),移动电话国际及港澳台漫游去话通话时长(万分钟),移动电话年末用户(万户),3G移动电话用户(万户),固定电话年末用户(万户),城市电话年末用户数(万户),城市住宅电话年末用户数(万户),农村电话年末用户数(万户),农村住宅电话年末用户数(万户),公用电话用户(万户)
610000,陕西省,2012,386.4102644228,31.3412764228,355.068988,0.60606577,199.1688,336.8638,511.24,4275.3,896102.0,142245.22929,293.0074,16288684.0,8294973.0,7605728.0,688379.0,866.0,3264.7663,805.6211,772.0686,541.3043,294.5237,230.7643,192.3053,61.1893
610000,陕西省,2011,348.5456133528,28.8856133528,319.66,0.587667,199.5392,334.9667,595.32,2971.1,1088597.9,177995.0,263.3791,14902639.5,7533252.7,7091914.6,440707.8,630.3,2907.2,395.9,775.5,531.1,284.9,244.4,207.9,63.5
610000,陕西省,2010,857.237103503,37.417103503,819.82,0.9733725,199.1018,517.158,643.6803,2296.0,,183593.0,230.17641,12739635.6,,,,,2518.2,127.5,781.9,519.6,270.6,262.3,227.9,71.9
610000,陕西省,2009,746.56580945602,30.88165945602,715.68415,0.86882,186.17,364.97,637.3,3399.581,,232342.4,204.47944,10643511.4,,,,,2337.4,37.1,815.0,525.7,259.0,289.2,257.1,76.5
610000,陕西省,2008,641.654812763,27.631772763,614.02304,1.119868,207.85,301.45,569.01,3374.12955,,261485.6,171.38596,,,,,,1912.2,,881.2,564.7,365.6,316.5,291.6,73.4
610000,陕西省,2007,530.90117814545,24.49649814545,506.40468,1.16769,237.1,279.0,448.1,3055.0,,255847.4,124.60369,,,,,,1612.7,,925.7,583.4,385.3,342.3,318.3,74.0
610000,陕西省,2006,424.487439,20.3633,404.124139,1.607218,253.6,276.45,294.5,3030.88,,237718.2439,82.74626557,,,,,,1183.5813,,914.4717,580.57029,385.55865,333.90141,310.5058,71.4272
610000,陕西省,2005,323.536107,16.40267,307.133437,1.51185,,286.1,,3575.3,,,,,,,,,938.1001,,859.3166,561.84169,385.48662,297.47491,276.268,65.3083
610000,陕西省,2004,244.03,14.82,229.21,1.99,,282.7,,4133.0,,,,,,,,,788.7,,791.9,527.1,366.3,264.8,244.4,60.1
610000,陕西省,2003,163.66,13.82,149.84,2.81,,312.1,,5537.0,,,,,,,,,617.6,,671.9,446.1,318.8,225.8,206.5,42.7
610000,陕西省,2002,134.07,12.5,121.57,2.52,,347.5,,5739.5,,,,,,,,,467.1,,538.9,358.9,274.4,180.1,168.4,12.0
610000,陕西省,2001,96.24,11.29,84.95,2.0897,,386.3,,8558.5,,,,,,,,,291.7,,425.8,297.2,203.3,128.6,117.6,9.8
610000,陕西省,2000,85.03923,,,1.74436,,,,,,,,,,,,,,,,252.8584,,,,
620000,甘肃省,2019,,38.6322339598,1958.875616,0.072197,71.03,186.66,29.15,1367.56,,,175.82123827,8201183.4921,4016076.8401,,,,2751.1689,189.7602,331.754,,,,,
620000,甘肃省,2018,,31.0526544236,1194.2,0.076479,78.07,203.28,41.24,1763.4985,,,137.311993,9231146.55,4538439.81,,,,2735.99,280.27,332.84,,,,,
620000,甘肃省,2017,,26.74,456.190861,0.086403,61.12,187.12,53.59,1741.4457,103430.03,24105.73,104.223278,10043763.41,4945435.57,4304638.1,640580.71,216.76,2526.4064,248.47,326.7744,239.1595,137.9901,87.6149,79.6143,16.0692
620000,甘肃省,2016,,22.1879743376,232.05,0.102896,50.69,192.85,84.52,2215.953,127488.75,27957.43,164.9252055,10503963.58,5128921.21,4542807.28,585902.42,211.51,2203.84,334.6,312.26,241.19,135.5,71.07,63.69,19.9
620000,甘肃省,2015,365.6147636828,16.3247636828,349.29,0.158242,67.55,189.8,126.43,2166.2586,154481.66,35385.39,190.056183,10475240.87,5103082.72,4515976.96,586855.58,250.17,2105.32,454.56,325.99,261.85,143.2,64.14,54.87,27.2
620000,甘肃省,2014,277.5202736528,13.5102736528,264.01,0.26641,89.6099,210.29,191.31,1920.2212,182699.99,44990.76,184.915788,10182500.88,4990466.04,4444434.56,545775.66,255.82,2058.62,939.21,341.3,472.88,137.76,193.38,60.31,40.41
620000,甘肃省,2013,238.7093860824,11.3794920824,227.329894,0.31895859,95.3837,188.1294,285.7,1785.8,213310.4,64654.4,205.4152,9621177.2,4726997.3,4266126.3,460663.7,207.3,1976.2,608.9,364.3,269.8,139.7,94.6,74.0,46.9
620000,甘肃省,2012,189.8777922238,9.8776472238,180.000145,0.3559825,94.4276,225.9115,314.28,1730.3,291513.0,76883.814182,211.7086,8764494.0,4288619.0,3925201.0,363292.0,126.0,1763.5481,308.6969,377.7656,272.4231,151.7688,105.3425,84.883,48.1865
620000,甘肃省,2011,172.2854444752,11.1454444752,161.14,0.36783,91.8948,201.1494,353.06,1887.6,377178.1,93791.5,204.36954,7773972.1,3797336.3,3542737.5,254525.5,73.4,1614.7,152.7,396.4,269.9,145.9,126.5,104.9,50.1
620000,甘肃省,2010,423.151203097,11.321203097,411.83,0.38023255,89.6768,210.0635,353.7741,1490.1,,100407.9,180.68302,6615382.3,,,,,1390.1,52.8,411.9,265.4,145.8,146.5,126.0,52.2
620000,甘肃省,2009,361.75391728704,9.27942728704,352.47449,0.380488,101.62,200.31,316.6,1609.2263,,130371.3,141.68456,5159911.2,,,,,1194.7,14.0,453.9,285.9,145.7,168.0,147.9,54.5
620000,甘肃省,2008,287.596759749,7.905389749,279.69137,0.38116,95.82,302.61,270.95,1841.8689,,135197.7,86.06554,,,,,,895.3,,519.0,334.7,213.9,184.4,166.9,56.8
620000,甘肃省,2007,219.30868013109,7.83965013109,211.46903,0.34656,103.8,189.1,220.7,1426.9,,145774.6,52.25081,,,,,,686.4,,585.3,394.4,252.4,190.9,171.5,67.9
620000,甘肃省,2006,167.240633,8.1125,159.128133,0.401919,112.0,199.58,179.2,1381.36,,127972.7701,31.81729767,,,,,,545.8667,,607.3626,431.82844,282.89829,175.53416,156.6986,65.9306
620000,甘肃省,2005,136.462299,7.02249,129.439809,0.50706,,175.0,,1740.5,,,,,,,,,408.4377,,548.0404,395.2917,260.26806,152.7487,135.9097,60.8818
620000,甘肃省,2004,108.39,6.56,101.83,0.56,,353.1,,2495.0,,,,,,,,,358.0,,477.3,344.6,232.1,132.7,118.2,48.6
620000,甘肃省,2003,81.72,6.41,75.32,0.76,,468.8,,2876.0,,,,,,,,,277.7,,399.8,284.9,204.6,115.0,101.5,31.3
620000,甘肃省,2002,65.36,6.28,59.08,1.22,,421.3,,3503.0,,,,,,,,,206.9,,322.0,233.4,181.6,88.6,80.2,6.8
620000,甘肃省,2001,49.44,6.74,42.7,1.0008,,802.6,,8110.1,,,,,,,,,143.0,,250.4,183.2,135.9,67.2,57.0,5.4
620000,甘肃省,2000,42.1,,,0.99188,,,,,,,,,,,,,,,,137.9679,,,,
630000,青海省,2019,,8.099153009,636.97935,0.030989,40.85,51.44,8.24,540.96,,,54.10770844,1895869.15804,930975.17554,,,,673.0555,16.5048,125.3504,,,,,
630000,青海省,2018,,7.1500326804,422.81,0.027174,54.86,51.46,11.48,645.9542,,,62.622167,2158574.15,1081540.82,,,,686.4,65.58,119.88,,,,,
630000,青海省,2017,,6.01,161.683906,0.048345,41.68,48.01,15.05,678.9347,42750.68,8131.09,15.379431,2461569.97,1243328.56,1030421.88,212821.61,85.06,610.8796,76.477,106.6922,94.8782,52.8316,11.814,9.8266,2.8009
630000,青海省,2016,,4.8320580244,67.21,0.032149,15.9,17.03,30.4,849.0243,52216.85,11307.09,20.0551312,2631832.79,1324404.17,1113676.38,210642.0,85.79,539.76,104.69,102.07,89.18,50.3,12.9,10.81,3.2
630000,青海省,2015,105.3763852116,3.7263852116,101.65,0.03708,19.39,50.72,53.85,779.4967,64685.55,17361.43,24.540565,2656450.27,1341776.18,1136844.31,204836.14,95.73,517.1,152.77,104.16,91.51,48.0,12.65,10.51,4.3
630000,青海省,2014,80.7455314548,3.5355314548,77.21,0.040478,40.8919,47.82,86.34,763.6423,74716.53,21616.93,28.995002,2664834.01,1354756.55,1159196.28,195480.78,79.48,543.99,454.86,100.15,224.82,46.14,79.88,10.73,4.61
630000,青海省,2013,67.4647956452,2.9385896452,64.526206,0.04116697,41.9998,44.3465,129.76,559.8,99545.8,29364.1,30.70062,2573898.3,1312467.4,1132156.8,180234.8,75.7,542.4,184.2,101.8,86.6,46.1,15.2,12.4,4.7
630000,青海省,2012,57.0389446032,2.5804906032,54.458454,0.05328859,39.8074,48.3192,142.68,569.8,123940.0,40738.2594,32.7012,2372148.0,1212830.0,1055147.0,157606.0,78.0,537.2227,90.7269,102.5068,85.6084,50.551,16.8984,14.5119,5.5544
630000,青海省,2011,48.2880307948,2.3980307948,45.89,0.044207,36.6927,48.4595,150.3,570.7,146978.1,50662.6,33.18964,2038538.6,1049543.8,926675.3,122796.0,72.5,463.5,44.2,104.2,84.6,50.1,19.6,17.2,5.7
630000,青海省,2010,114.301452624,3.231452624,111.07,0.04715074,34.5877,47.3451,150.5883,716.8,,42806.0,27.51599,1595774.0,,,,,397.8,14.0,103.2,80.8,48.8,22.4,19.9,6.2
630000,青海省,2009,90.81876607965,2.71891607965,88.09985,0.043831,33.24,36.88,147.09,744.726,,43469.7,24.53461,1171395.2,,,,,301.0,3.5,109.3,84.1,50.1,25.2,22.2,6.8
630000,青海省,2008,84.132585691,2.301385691,81.8312,0.056518,30.54,47.13,143.44,723.3876,,42550.9,20.19524,,,,,,247.2,,119.4,92.5,62.4,27.0,24.5,7.3
630000,青海省,2007,54.01819662074,2.14216662074,51.87603,0.06272,32.2,41.9,131.8,592.0,,38510.5,11.55323,,,,,,221.7,,123.1,95.9,64.9,27.2,24.8,7.6
630000,青海省,2006,39.960492,2.0229,37.937592,0.098139,31.6,48.59,109.3,590.75,,34485.80893,6.87853084,,,,,,172.5543,,125.3917,99.45935,68.35993,25.93235,23.6495,7.5856
630000,青海省,2005,32.058768,1.75598,30.302788,0.18834,,51.2,,489.9,,,,,,,,,131.6104,,113.5153,92.84781,65.72086,20.66749,18.4932,6.7915
630000,青海省,2004,26.14,1.63,24.52,0.28,,75.1,,599.0,,,,,,,,,117.7,,94.4,77.7,56.9,16.7,15.2,5.6
630000,青海省,2003,22.14,1.54,20.61,0.38,,40.6,,515.0,,,,,,,,,100.0,,76.4,64.2,47.4,12.3,10.9,2.6
630000,青海省,2002,18.35,1.47,16.87,0.36,,45.0,,969.3,,,,,,,,,77.1,,57.9,50.3,38.5,7.7,7.1,1.5
630000,青海省,2001,13.21,1.41,11.8,0.296,,45.0,,1760.8,,,,,,,,,45.7,,47.8,43.5,35.3,4.3,3.7,1.3
630000,青海省,2000,4.9181,,,0.1214,,,,,,,,,,,,,,,,34.35,,,,
640000,宁夏回族自治区,2019,,19.9841517112,743.923226,0.027203,10.63,48.52,14.23,850.02,,,66.3021202,2312990.1398,1164757.8932,,,,828.3084,13.1251,53.9101,,,,,
640000,宁夏回族自治区,2018,,17.7945894236,462.92,0.029741,10.5,47.82,17.96,1110.6702,,,57.095912,2603070.35,1309526.75,,,,881.03,76.0,55.98,,,,,
640000,宁夏回族自治区,2017,,15.32,204.869608,0.036569,10.57,44.65,24.69,1224.7953,35780.01,6753.28,28.220337,2965163.96,1489187.99,1256751.66,232401.56,34.77,791.9843,67.1501,62.1968,55.2808,23.7559,6.916,4.601,3.0329
640000,宁夏回族自治区,2016,,15.1955442496,94.73,0.048449,11.01,44.52,25.33,1495.0113,44295.52,11105.99,32.67249968,3165444.9,1582081.56,1345167.99,236862.7,50.87,716.43,83.25,70.53,61.75,29.5,8.78,6.27,3.8
640000,宁夏回族自治区,2015,135.4159452088,12.1859452088,123.23,0.05748,16.51,57.29,29.38,1258.331,52976.38,17158.71,37.703738,3199349.32,1597066.98,1364467.77,232545.2,54.0,636.63,141.1,84.36,73.75,37.2,10.61,7.98,4.7
640000,宁夏回族自治区,2014,102.6330702008,10.7430702008,91.89,0.081397,27.4203,62.8,76.85,1108.8431,61699.0,19511.95,43.014867,3205007.31,1611117.57,1388471.38,222596.99,49.21,688.27,302.66,102.73,85.6,54.37,13.75,10.72,6.05
640000,宁夏回族自治区,2013,80.429349744,4.714560744,75.714789,0.09163235,30.6924,59.3963,112.53,725.6,82125.0,22350.7,45.6529,3032842.4,1533736.8,1342384.6,191241.7,110.6,627.2,218.0,104.7,87.0,53.6,17.7,13.6,6.5
640000,宁夏回族自治区,2012,65.6614854192,4.5475784192,61.113907,0.11459266,30.7892,58.8858,124.79,700.1,88743.0,25384.0395,54.1324,2848863.0,1444575.0,1278708.0,165792.0,74.0,591.0455,104.7057,104.955,83.3446,50.3376,21.6104,17.4081,6.9729
640000,宁夏回族自治区,2011,57.5840668152,3.5740668152,54.01,0.093872,30.6065,50.4335,141.57,337.5,98953.7,29806.9,49.49558,2571855.4,1307619.7,1172582.2,134988.0,49.5,520.5,52.9,108.5,81.3,46.8,27.1,22.8,8.0
640000,宁夏回族自治区,2010,135.196496486,4.096496486,131.1,0.17308875,28.5758,277.84,133.1449,1387.7,,28280.0,44.14367,2200157.5,,,,,437.3,18.2,111.9,77.9,44.2,34.0,29.8,8.6
640000,宁夏回族自治区,2009,119.99156623175,3.27696623175,116.7146,0.233583,30.49,50.87,108.83,1183.166,,28961.8,39.00385,1719714.4,,,,,382.8,3.7,114.5,77.3,41.6,37.1,33.0,9.8
640000,宁夏回族自治区,2008,97.235689629,3.469359629,93.76633,0.179618,28.86,46.36,109.35,1819.6015,,34807.5,31.90228,,,,,,323.3,,121.5,79.5,48.7,42.0,38.3,10.6
640000,宁夏回族自治区,2007,79.89733624991,3.10651624991,76.79082,0.1977,31.1,44.1,94.4,1065.8,,38165.8,19.4875,,,,,,269.8,,140.3,95.4,60.5,44.9,41.5,11.4
640000,宁夏回族自治区,2006,59.918622,2.8261,57.092522,0.330482,31.9,50.66,80.2,915.76,,36500.78272,13.71072675,,,,,,218.5608,,143.8645,100.01753,64.31666,43.84697,40.4821,11.6478
640000,宁夏回族自治区,2005,47.08999,2.55042,44.53957,0.30184,,61.4,,841.7,,,,,,,,,181.083,,138.8934,98.29415,67.08296,40.59925,36.4566,12.313
640000,宁夏回族自治区,2004,38.18,2.32,35.86,0.29,,43.2,,758.0,,,,,,,,,158.6,,119.6,84.4,58.6,35.2,32.2,9.1
640000,宁夏回族自治区,2003,28.52,2.12,26.4,0.26,,42.8,,1842.0,,,,,,,,,123.0,,100.3,72.2,53.1,28.1,25.7,4.6
640000,宁夏回族自治区,2002,21.88,1.94,19.94,0.31,,45.0,,2174.8,,,,,,,,,73.7,,84.3,65.6,40.7,18.7,17.3,1.5
640000,宁夏回族自治区,2001,16.21,1.93,14.28,0.263,,48.5,,3173.0,,,,,,,,,42.5,,71.1,57.3,38.9,13.8,12.8,1.3
640000,宁夏回族自治区,2000,14.3401,,,0.2021,,,,,,,,,,,,,,,,60.2152,,,,
650000,新疆维吾尔自治区,2019,,43.0249745926,2006.001001,0.084367,90.15,324.92,67.61,1671.69,,,189.88812538,12569318.7758,6496285.3891,,,,2744.9806,738.1312,416.9083,,,,,
650000,新疆维吾尔自治区,2018,,38.0254210312,856.18,0.126419,100.16,313.8,125.8,2269.6448,,,147.677244,13022430.18,6710813.57,,,,2703.78,1568.48,440.72,,,,,
650000,新疆维吾尔自治区,2017,,32.52,333.275476,0.146839,102.62,320.69,188.43,3422.4996,344827.27,41038.4,73.382042,13615900.81,6945089.47,6189796.02,755076.54,216.84,2252.314,1366.8042,464.0304,368.3812,198.032,95.6492,68.0708,23.8967
650000,新疆维吾尔自治区,2016,,27.4996934032,252.85,0.154812,129.17,336.64,269.97,2785.3832,415955.9,56774.65,79.59851267,13520358.99,6920202.67,6190815.8,729083.43,303.43,2132.05,1180.51,470.95,370.82,203.0,100.13,76.17,25.9
650000,新疆维吾尔自治区,2015,404.8001758764,22.2501758764,382.55,0.204913,164.26,349.55,357.76,2856.6576,513890.59,80330.99,85.055314,13266538.95,6796603.92,6109531.97,686502.67,569.28,2028.36,1078.47,501.17,395.77,221.4,105.4,82.24,31.6
650000,新疆维吾尔自治区,2014,349.2579719924,20.2279719924,329.03,0.190783,217.4298,357.63,457.33,2531.342,622339.16,110319.35,79.820752,13134770.83,6723147.86,6074567.59,648042.56,537.71,2077.39,709.67,513.29,144.45,223.5,14.71,90.34,39.21
650000,新疆维吾尔自治区,2013,317.0681753716,18.7804423716,298.287733,0.20408324,254.1803,352.4451,610.77,2210.9,751241.1,145371.5,95.20074,12898177.2,6622392.7,6027832.8,594095.1,464.8,2133.9,709.7,518.7,393.6,233.3,125.1,98.3,43.5
650000,新疆维吾尔自治区,2012,263.3560753308,16.7438303308,246.612245,0.25286373,260.5571,310.1726,693.37,2262.1,896241.0,183153.14,100.4467,12254133.0,6303587.0,5809067.0,494200.0,321.0,2010.5503,399.0576,517.9492,391.0305,234.6034,126.9187,102.3837,43.6471
650000,新疆维吾尔自治区,2011,231.8114600332,14.4514600332,217.36,0.319962,224.2265,296.3715,740.03,1942.0,1119778.2,235747.2,99.79729,10872123.2,5544009.1,5174555.6,369227.9,225.6,1670.9,182.6,518.3,390.8,236.8,127.5,104.9,47.7
650000,新疆维吾尔自治区,2010,555.952452037,18.632452037,537.32,0.29242195,173.6021,306.7475,707.0206,2671.7,,153614.2,96.40617,8859448.0,,,,,1359.9,55.4,528.0,395.9,237.3,132.1,109.2,52.9
650000,新疆维吾尔自治区,2009,462.63874803769,14.02333803769,448.61541,0.277624,187.79,296.13,647.58,2520.1036,,177998.2,61.36657,6863514.6,,,,,1113.0,10.5,550.5,409.6,234.6,140.8,117.2,57.1
650000,新疆维吾尔自治区,2008,379.871019128,11.680099128,368.19092,0.293437,190.47,296.3,640.79,2335.2186,,182415.6,86.36786,,,,,,1051.3,,612.2,462.2,310.6,150.0,126.3,59.7
650000,新疆维吾尔自治区,2007,304.63649722861,10.29337722861,294.34312,0.31769,186.9,304.7,551.6,2134.6,,204899.2,61.37419,,,,,,808.3,,678.1,520.6,359.6,157.5,136.1,67.5
650000,新疆维吾尔自治区,2006,228.804478,9.4188,219.385678,0.412976,178.9,341.77,438.4,2205.07,,198551.4549,39.74518526,,,,,,671.0948,,688.0456,533.57706,367.9681,154.46854,131.7374,66.8335
650000,新疆维吾尔自治区,2005,172.375645,8.04997,164.325675,0.44499,,293.2,,2072.0,,,,,,,,,531.3026,,592.6605,459.18898,318.89831,133.47152,115.36,57.0047
650000,新疆维吾尔自治区,2004,152.01,7.48,144.53,0.48,,284.4,,3141.0,,,,,,,,,489.7,,495.2,376.7,270.0,118.6,103.4,39.9
650000,新疆维吾尔自治区,2003,114.88,7.2,107.68,0.6,,587.2,,3113.0,,,,,,,,,421.2,,412.0,311.1,231.6,100.9,88.6,28.2
650000,新疆维吾尔自治区,2002,96.81,6.8,90.01,0.68,,398.7,,4619.8,,,,,,,,,296.8,,317.9,238.4,180.0,79.6,73.3,16.6
650000,新疆维吾尔自治区,2001,64.62,6.23,58.39,0.56,,348.1,,5464.1,,,,,,,,,180.9,,238.8,173.8,129.2,65.1,57.8,8.5
650000,新疆维吾尔自治区,2000,47.3,,,0.7148,,,,,,,,,,,,,,,,136.2838,,,,
