省份编码,省份,年份,茶叶产量(万吨),红茶产量(万吨),绿茶产量(万吨),水果产量(万吨),香蕉产量(万吨),苹果产量(万吨),柑桔产量(万吨),梨产量(万吨),葡萄产量(万吨),菠萝产量(万吨),红枣产量(万吨),柿子产量(万吨),园林水果产量(万吨),瓜果类产量(万吨),西瓜产量(万吨),甜瓜产量(万吨),草莓产量(万吨)
310000,上海市,2010,0,0,0,98.6008057588717,0,0.0,18.8807832917772,3.82436204248654,8.35399819296224,0,0.116103270584993,0.279736807992649,40.8323057588717,57.7685,46.0723,9.3672,2.277
310000,上海市,2009,0,0,0,102.107666241561,0,0.012021737599881,22.4486553110918,3.26094104357339,7.24419435882389,0,0.166437121307622,0.248883338881984,42.5805662415606,59.5271,47.6542,9.9186,1.9313
310000,上海市,2008,0,0,0,109.36931181031,0,0.014705619024216,25.6364418333222,3.08830181780692,5.99523746117334,0,0.177985355978551,0.27641459755367,44.3425118103101,65.0268,52.2831,10.7656,1.9781
310000,上海市,2007,0,0,0,111.524543210217,0,0.014672525361383,23.6546362950801,3.18148579325573,4.47384055918381,0,0.141216241739702,0.331448340630477,43.0740432102174,68.4505,56.0122,10.2913,2.147
310000,上海市,2006,0,,,108.2614,0,0.0158,19.6558,3.1639,3.3895,,0.1689,0.3272,38.9342,69.3272,54.9376,12.0549,2.3347
310000,上海市,2005,,,,101.0341,,0.0114,17.9908,1.8794,2.6681,,0.1038,0.2083,33.6262,67.4079,50.8632,13.8851,2.6596
310000,上海市,2004,,,,111.4402,,0.0158,18.5354,1.771,2.6165,,0.0597,0.3874,33.7404,77.6998,59.1824,14.9043,3.6131
310000,上海市,2003,,,,114.4773,,0.0139,17.4439,1.7931,2.7564,,0.0366,0.391,33.3091,81.1682,60.9844,15.5132,4.6706
310000,上海市,2002,,,,0.0,,0.0135,15.9403,1.2752,2.614,,0.026,0.2186,27.7178,74.9864,50.5826,19.6389,4.7649
310000,上海市,2001,,,,0.0,,0.0111,13.7484,1.5752,2.3921,,0.043,0.3269,26.7362,75.2313,51.9222,18.1052,
310000,上海市,2000,,,,0.0,,0.0021,10.1765,1.7369,2.3124,,0.0284,0.3094,22.5413,,,,
320000,江苏省,2019,1.4332,0.3589,1.0736,983.5996,,53.9717,2.8703,77.8072,65.2245,,0.3,7.8,,661.4,495.6,85.3,
320000,江苏省,2018,1.4037,0.3257,1.07,934.1301,0,40.4751,3.0089,70.3576,67.0626,0,0.401,9.2871,288.6028,645.5273,477.45,87.8526,52.3816
320000,江苏省,2017,1.39428,0.30109,1.076046,942.5037,0,58.0002,3.1713,77.9779,64.9038,0,0.6693,10.8886,309.7879,632.7158,481.6134,73.7538,53.7631
320000,江苏省,2016,1.395101,0.24996,1.129596,893.003539,0,56.41368,3.272734,75.827322,60.997244,0,0.902909,11.557247,296.307939,596.6956,445.0942,75.7246,45.8793
320000,江苏省,2015,1.4469,0.2426,1.2033,914.7753,0,59.9532,4.3158,77.9758,63.2375,0,1.0984,13.8791,300.0295,614.7458,466.3007,79.7941,43.1074
320000,江苏省,2014,1.4592,0.225,1.2334,861.6229,0,59.7652,4.8211,83.1093,58.6912,0,1.1273,14.9434,306.1666,555.4563,414.7585,72.5991,37.0066
320000,江苏省,2013,1.3862,0.1948,1.1905,814.1892,0,54.181,4.734,69.4499,51.3516,0,1.0607,14.3057,274.5801,539.6091,404.5478,68.6615,37.6672
320000,江苏省,2012,1.5371,0.2452,1.2674,795.9762,0,60.1221,5.803,74.8219,48.5652,0,1.3413,14.6188,281.2221,514.7541,386.6351,62.4118,32.0632
320000,江苏省,2011,1.458,0.2353,1.2028,757.0796,0,61.6738,5.1025,72.9747,39.2234,0,1.1738,13.3589,268.5837,488.4959,382.1498,59.4688,21.7473
320000,江苏省,2010,1.4861,0.2348,1.2272,738.5693,0,56.6332,5.3632,66.913,33.1877,0,0.9683,5.2318,237.0291,501.5402,391.8017,59.3623,20.5751
320000,江苏省,2009,1.5721,0.2337,1.2958,715.7143,0,57.2333,5.9765,66.241,27.8506,0,1.3868,5.1541,235.4138,480.3005,380.0505,55.1531,12.8334
320000,江苏省,2008,1.5487,0.2101,1.3172,682.860648,0,57.52993,5.06115,63.938531,24.274665,0,1.4564,10.864127,234.552848,448.3078,358.8317,45.9756,13.6836
320000,江苏省,2007,1.48005,0.44915,1.0273,642.6802,0,61.845345,4.69205,62.76336,20.24008,0,1.33096,15.697705,225.7394,416.9408,341.9078,44.6775,12.3094
320000,江苏省,2006,1.3279,0.1675,1.1214,628.4468,0,57.26,4.7943,61.4252,20.8275,,0.9758,15.277,214.6554,413.7914,328.3896,44.2543,18.531
320000,江苏省,2005,1.2068,0.1335,1.0105,606.351,,55.2794,5.2026,55.6158,15.3021,,0.9978,12.0952,202.3426,404.0084,325.7324,42.3631,20.9808
320000,江苏省,2004,1.1243,0.1299,0.968,619.9941,,56.0871,4.7896,54.2455,16.4829,,0.7744,10.8506,200.4839,419.5102,347.0449,48.826,11.8374
320000,江苏省,2003,1.1897,0.1656,0.9368,601.945,,49.4611,5.4143,50.2033,14.0777,,0.7129,11.1115,182.9055,419.0395,334.0067,59.1747,14.7696
320000,江苏省,2002,1.1949,0.1986,0.9464,0.0,,61.4555,4.9115,51.9451,13.3564,,0.6987,16.924,194.6214,497.8192,413.2438,62.0326,12.0318
320000,江苏省,2001,1.1851,0.2262,0.8983,0.0,,68.0191,5.4824,46.2768,11.4568,,0.5387,20.5979,195.2772,417.3178,353.0712,47.8338,
320000,江苏省,2000,1.2029,0.1771,0.9058,0.0,,69.5294,4.2747,39.0137,8.7697,,0.2546,19.4078,176.4369,,,,
330000,浙江省,2019,17.7184,0.1391,17.1023,744.111,,,183.4036,38.088,76.95,,,5.7,,283.7,203.6,46.4,
330000,浙江省,2018,17.517,0.137542344363432,16.9078839035334,743.6214,0,0.0,183.7198,38.2691,76.8489,0,0.0,5.6524,457.9208,285.7006,207.6292,45.5315,14.0061
330000,浙江省,2017,17.83,0.14,17.21,751.29,0,0.0,186.79,38.86,80.8,0,0.0,5.67,457.99,293.3,216.62,44.33,13.87
330000,浙江省,2016,17.22,0.13,16.62,724.32,0,0.0,178.69,38.74,78.03,0,0.0,5.29,437.26,287.06,215.41,38.54,13.58
330000,浙江省,2015,25.88,0.2,24.98,970.87,0,0.0,311.69,57.65,114.14,0,0.0,7.44,690.02,280.85,216.02,33.59,13.13
330000,浙江省,2014,16.54,0.13,15.96,714.84,0,0.0,200.93,40.64,72.12,0,0.0,4.91,443.66,271.18,214.41,28.65,11.29
330000,浙江省,2013,16.86,0.13,16.27,715.65,0,0.0,193.03,39.3,65.95,0,0.0,5.14,423.12,292.53,237.21,26.55,11.7
330000,浙江省,2012,17.49,0.14,16.87,703.84,0,0.0,193.56,39.05,60.58,0,0.0,5.22,412.68,291.16,238.12,24.74,10.75
330000,浙江省,2011,16.97,0.13,16.38,712.35,0,0.0,194.44,38.57,52.74,0,0.0,5.04,399.42,312.93,264.31,22.82,9.14
330000,浙江省,2010,16.28,0.13,15.71,701.31,0,0.0,190.78,37.93,42.59,0,0.0,4.67,382.49,318.82,273.26,21.2,8.67
330000,浙江省,2009,16.74,0.02,16.57,712.42,0,0.0,197.54,38.24,39.04,0,0.0,4.87,385.48,326.94,281.46,21.18,8.05
330000,浙江省,2008,16.23,0.02,16.07,747.93,0,0.0,238.36,37.56,33.25,0,0.0,4.61,412.65,335.28,291.77,18.21,8.47
330000,浙江省,2007,16.0229,0.0161,15.86,701.4863,0,0.0,198.7265,36.0542,26.9051,0,0.0,4.2571,355.8664,345.6199,302.6864,16.1985,9.8304
330000,浙江省,2006,15.2361,0.0153,15.0812,650.0345,0,0.0,180.5137,32.9753,23.8389,,,3.6237,326.3013,323.7332,283.8029,14.5238,9.7953
330000,浙江省,2005,14.437,0.0145,14.2926,577.9644,,,148.1053,31.0375,21.9942,,,3.5973,283.6914,294.273,255.4959,13.4193,10.0671
330000,浙江省,2004,13.87,0.0139,13.7313,632.0717,,,200.9924,28.5751,20.3076,,,3.6751,330.2099,301.8618,265.9987,11.8808,9.6209
330000,浙江省,2003,13.2676,0.0133,13.1349,568.375,,0.081,176.6619,24.4454,17.2714,,0.6975,3.4963,286.2887,282.0863,247.196,10.8867,8.9632
330000,浙江省,2002,13.8478,0.5151,12.6639,0.0,,0.11,164.2751,14.7842,14.5171,,0.6341,3.4388,251.249,242.8521,212.4526,9.0104,9.4337
330000,浙江省,2001,12.0596,0.4486,11.0286,0.0,,0.0936,163.808,18.8737,13.2849,,0.6561,3.263,250.6483,265.9885,229.4359,8.0015,
330000,浙江省,2000,11.6352,0.4328,10.6405,0.0,,0.0845,97.1896,14.7563,11.4569,,0.5771,3.0178,170.3691,,,,
340000,安徽省,2019,12.198,0.6916,10.6308,706.3165,,37.4477,3.0776,125.4085,53.3541,,2.4,10.1,,355.9,298.6,10.7,
340000,安徽省,2018,11.244,0.6448,10.223,643.8317,0,36.4155,2.2847,122.6133,48.2196,0,1.495,12.9229,325.9002,317.9315,270.9238,8.3884,22.7035
340000,安徽省,2017,10.7786580230616,0.577205782116131,9.97687931339166,606.346745486119,0,19.9867457380898,0.806271732565163,124.236818416248,42.5348099609894,0,1.5086,12.2563,316.608932191824,289.737813294294,250.794190698964,5.07348852289662,22.5079567395044
340000,安徽省,2016,10.4976376276816,0.560355791720266,9.77514748393005,581.767876432922,0,19.7393233623051,0.669894291407231,120.18888202229,42.6345600707493,0,1.5852,13.4057,298.321957587462,283.44591884546,245.847347611594,4.85972449073898,20.5933986245865
340000,安徽省,2015,11.2915,0.6406,10.4755,1029.7965,0,37.5103,3.7933,111.7467,46.2073,0,1.6448,13.8968,299.4407,730.3558,608.3721,60.1363,41.8777
340000,安徽省,2014,11.1196,0.566,10.3741,965.2834,0,39.2285,3.5935,108.1369,39.6392,0,1.4592,14.246,284.5579,680.7255,572.064,54.2799,38.8935
340000,安徽省,2013,10.0949,0.5168,9.3608,905.0567,0,36.0488,3.5381,97.9468,35.807,0,1.6136,14.8551,255.8955,649.1612,544.5614,51.3236,36.1349
340000,安徽省,2012,9.5374,0.4422,8.915,885.3972,0,38.6624,3.4064,106.93,31.6334,0,1.6933,16.2836,261.3227,624.0745,525.5441,49.0401,31.2066
340000,安徽省,2011,8.7598,0.4228,8.1412,846.6233,0,41.1238,2.8843,100.4351,25.9177,0,1.7993,13.5262,241.7902,604.8331,510.9446,44.5208,27.8852
340000,安徽省,2010,8.3276,0.4127,7.6984,805.3041,0,40.6858,2.775,96.6259,26.1114,0,2.1592,13.0093,235.668,569.6361,479.1818,43.5947,24.3808
340000,安徽省,2009,8.2032,0.3995,7.2287,745.7591,0,36.8978,2.3264,86.7949,21.4046,0,1.8537,16.4975,215.7169,530.0422,452.9666,43.9358,18.833
340000,安徽省,2008,7.5869,0.4319,6.4188,691.8583,0,30.4886,2.1636,62.8895,18.2011,0,1.4036,12.6797,172.6312,519.2271,449.6195,40.5307,14.7407
340000,安徽省,2007,7.0756,0.3495,6.1169,744.9504,0,40.3627,1.9225,92.9719,17.8298,0,1.3823,12.3196,207.092,537.8584,474.4643,37.2875,11.7909
340000,安徽省,2006,6.3853,0.2661,5.5699,733.587,0,34.1828,1.3382,80.3652,17.471,,1.6366,13.9374,178.6139,554.9731,492.5093,35.6172,11.8604
340000,安徽省,2005,5.9619,0.2484,5.489,711.5908,,27.8143,1.2427,63.8058,17.3264,,2.0166,10.3001,151.7201,559.8707,492.3518,35.7493,9.1742
340000,安徽省,2004,5.576,0.2137,5.1225,719.5714,,28.3524,1.2907,60.1134,16.5377,,1.4646,8.7556,142.6932,576.8782,510.381,36.4094,9.3322
340000,安徽省,2003,5.0747,0.2198,4.6554,609.0731,,22.1317,1.0793,58.3091,16.16,,0.7503,6.7168,133.9426,475.1305,418.0678,35.1552,6.9829
340000,安徽省,2002,4.8262,0.2027,4.5256,0.0,,29.6552,0.8056,76.7482,10.0306,,0.7038,6.7284,173.8834,645.3561,583.4763,37.3365,7.1384
340000,安徽省,2001,4.7045,0.217,4.2198,0.0,,25.968,0.9424,67.2389,7.6062,,0.5393,4.0963,147.0565,609.1786,392.9624,27.1773,
340000,安徽省,2000,4.5376,0.2587,4.0904,0.0,,30.204,0.5282,61.6192,5.6156,,0.5864,3.2201,110.6071,,,,
350000,福建省,2019,43.9931,5.2455,12.7656,727.2086,44.7917,0.0015,365.7559,19.0986,21.8361,1.7,,11.5,,45.6,38.1,3.4,
350000,福建省,2018,41.8337,4.9012,12.6175,683.1095,42.0757,0.0,339.2242,17.4669,20.8422,2.3909,0.0,10.3097,639.823,43.2865,35.189,2.9418,2.0168
350000,福建省,2017,39.4940605321116,4.73981500700311,11.753731165909,644.670978714999,38.7087021285181,0.0012,315.392663320718,16.6632098577786,19.6136927262005,1.44723102690232,0.0,9.76940606458138,601.14,43.5309787149993,38.9497907366237,1.93395962351509,1.35288338086829
350000,福建省,2016,37.2944899939013,4.3641038242628,11.3553899375106,591.764770850158,37.7161662986836,0.0012,285.46531082037,16.1303840001867,17.8997625018844,1.38881851384294,0.0,9.26576991583052,548.51,43.2547708501579,38.4683358784,1.955018016,1.443484483
350000,福建省,2015,35.6309463952122,4.19951842057891,10.7371605009083,600.979729353902,40.7586471442948,0.0,283.861167564101,16.2998916913507,16.9752051171535,1.48362761207411,0.0,9.42983228996106,554.297552473882,46.6821768800196,41.6626932477221,2.25582373805556,1.15262952451099
350000,福建省,2014,33.4005047360483,3.89213405695548,10.3103536900725,529.99126390077,42.5359259977444,0.0,272.450489030997,16.3013473373254,12.8292920168774,1.54005721200232,0.0,9.43404607910234,481.347104629642,48.6441592711281,42.8768859322208,2.52873694539221,0.984625957006786
350000,福建省,2013,31.5708062942784,3.35425429868071,9.9991643566081,608.161907907865,47.482833793541,0.0,248.853728684433,16.2567194454171,15.4046466662705,1.78906498002922,0.0,10.9867359654869,557.675194769265,50.4867131386001,44.629166536996,2.68156860258565,0.912125177194053
350000,福建省,2012,29.5991748890398,2.52363680244333,10.150248895455,593.533906980164,52.047666315896,0.0,272.925024528784,16.1685332061229,14.4956984677926,1.88261642421618,0.0,11.8401136138408,540.826648225937,52.7072587542266,45.6894572111485,3.16118890662398,1.03483464679216
350000,福建省,2011,27.6661883721657,2.12252391871904,9.94343613765174,570.350690624261,54.3476554622247,0.0,260.753434444456,16.1365303679975,11.2347828438028,2.23019037195344,0.0,11.1852807852034,514.223401310807,56.1272893134537,47.9903927569022,3.71121170795197,1.07064568010833
350000,福建省,2010,25.8288819702422,1.27649340752224,9.70544286200279,552.863479025471,60.5545128298041,0.0,243.139862805275,15.785987775712,10.0444190867066,2.51130370862126,0.0,9.72262970631256,495.028834485927,57.8346445395436,49.0389699732974,4.1838407994138,1.06778671166275
350000,福建省,2009,25.5117489974472,0.628529043579535,10.4854393707133,575.695482995627,68.3293663746604,0.0,245.099442463869,16.3101551344211,9.9019054806015,2.92984424430119,0.0,14.574691907059,511.188303286649,64.5071797089779,55.2770997195566,5.26613082742332,1.13524393315594
350000,福建省,2008,24.0682796721567,0.269136294601461,10.5394356986825,586.187333458119,73.105420038773,0.0,242.403552003473,15.6246427965955,9.60426987139509,3.25436806551966,0.0,15.5919432792794,518.210239628619,67.9770938294996,55.7931798438651,1.20962612662293,1.19139101046819
350000,福建省,2007,22.0931003369272,0.244576707029526,10.0610905322538,571.894761937247,80.4858617416708,0.0,231.892046864447,15.8009492707208,8.68671262376684,3.62081542714065,0.0,16.1288500022315,500.588957892946,71.3058040443011,59.1843847302456,8.88105608038166,1.08351382915882
350000,福建省,2006,20.0059,0.2042,9.3388,570.7723,85.1077,0.0189,226.6812,15.2309,8.501,3.9632,0.0052,16.9886,495.4033,75.369,62.422,9.8662,1.0441
350000,福建省,2005,18.4826,0.1652,8.8923,559.0814,85.5398,0.0198,215.3154,14.7755,5.9066,3.7731,0.0085,16.0475,479.3578,79.7236,65.8063,9.5674,1.0412
350000,福建省,2004,16.4396,0.2707,8.209,552.9093,81.9928,0.0244,206.8187,14.2254,6.7449,4.0942,0.0133,15.2424,468.9002,84.0091,65.549,8.6798,1.0912
350000,福建省,2003,15.0223,0.2393,8.0919,521.9903,83.7605,0.0151,194.3977,12.998,5.5801,3.9482,0.0329,13.511,441.6803,80.31,63.8824,8.2675,0.8103
350000,福建省,2002,14.3293,0.1773,7.9658,0.0,76.496,0.0302,193.1551,12.5032,4.8775,3.8352,0.0132,12.5244,424.9325,74.049,60.5507,7.0883,0.5243
350000,福建省,2001,13.3928,0.1741,7.5872,0.0,79.7385,0.0311,180.9935,11.0029,3.9291,3.6823,0.0208,11.4572,401.1935,66.9514,56.2849,2.75,
350000,福建省,2000,12.5969,0.1615,7.2431,0.0,74.6454,0.038,130.6027,9.6394,3.8702,3.0267,,9.9896,356.4358,,,,
360000,江西省,2019,6.6778,0.8548,5.2341,693.269,,,413.1757,16.4911,8.8329,,,2.8,,219.0,191.1,17.0,
360000,江西省,2018,6.5362,0.8095,5.169,684.3725,0,0.0,410.7908,16.3243,8.5929,0,0.0,2.9916,470.2071,214.1654,186.7731,16.8001,2.176
360000,江西省,2017,6.1399,0.7162,4.9319,670.1215,0,0.0,404.2623,16.7795,8.0135,0,0.0,1.4084,455.2342,214.8873,184.0769,17.1217,1.974
360000,江西省,2016,5.7528,0.5837,4.6988,617.6906,0,0.0,360.1014,16.1801,6.6579,0,0.0,1.9964,405.3727,212.3179,179.7442,17.1118,1.9208
360000,江西省,2015,5.1868,0.5497,4.2045,663.4181,0,0.0,410.1245,15.4257,6.498,0,0.0,1.942,450.319,213.0991,180.5495,16.5388,1.5933
360000,江西省,2014,4.7147,0.556,3.7657,621.0607,0,0.0,376.6775,14.9403,6.4331,0,0.0,2.0261,414.7641,206.2966,175.4473,16.0066,1.1351
360000,江西省,2013,4.3112,0.4915,3.4116,637.76785,0,0.0,407.2387,14.1771,4.8241,0,0.0,2.0178,441.3431,196.42475,166.65599,14.41342,0.8481
360000,江西省,2012,3.8662,0.5123,2.9317,571.2906,0,0.0,336.4641,14.0594,4.2757,0,0.0,2.0259,370.2788,201.0118,160.2961,12.6365,1.0622
360000,江西省,2011,3.2734,0.445,2.4696,580.5771,0,0.0,356.7102,13.4816,3.3152,0,0.0,1.9089,387.6539,192.9232,158.0318,11.1046,0.623
360000,江西省,2010,2.9808,0.4167,2.2867,468.4042,0,0.0,268.596,11.683,2.9001,0,0.0,1.8107,297.1285,171.2757,151.5966,10.7665,0.4981
360000,江西省,2009,2.6359,0,0,497.4545,0,0.0,299.3721,11.7653,2.4564,0,0.0,1.8837,327.0764,170.3781,149.4678,10.8024,0.608
360000,江西省,2008,2.2977,0,0,444.5302,0,0.0,248.5062,11.3715,1.6012,0,0.0,1.8082,275.3566,169.1736,157.3741,11.2087,0.5908
360000,江西省,2007,2.0908,0,0,374.1059,0,0.0,195.7503,8.9012,0.9614,0,0.358,1.3808,218.1603,155.9456,140.6892,9.6232,0.9726
360000,江西省,2006,1.7557,0.2628,1.3162,316.8792,0,0.0,139.3788,8.0651,0.3856,,0.5423,0.9875,160.9336,155.9456,140.6892,9.6232,0.9726
360000,江西省,2005,1.6691,0.2687,1.2503,325.4344,,,109.8239,7.4538,0.3741,,0.5467,0.9474,130.2821,195.1523,169.4372,9.1528,0.9565
360000,江西省,2004,1.3451,0.1842,1.081,290.9898,,,84.3771,6.5685,0.3868,,0.5574,0.9415,102.3742,188.6156,163.2377,7.3867,0.6144
360000,江西省,2003,1.2539,0.1783,0.9958,273.1591,,,61.9887,4.5181,0.3631,,0.5225,0.931,77.7691,195.39,172.6172,7.4232,0.421
360000,江西省,2002,1.3236,0.2067,1.0394,0.0,,,48.994,4.8795,0.356,,0.55,0.95,65.2276,202.5906,181.2292,5.9062,0.5205
360000,江西省,2001,1.3792,0.2192,1.0618,0.0,,,43.3796,4.279,0.3294,,0.531,0.8481,57.7314,201.6517,178.3192,5.7986,
360000,江西省,2000,1.5703,0.2317,1.2306,0.0,,,28.2976,4.2109,0.2681,,0.5821,0.9146,42.3403,,,,
370000,山东省,2019,2.4756,,2.4756,2840.2420193,,950.2313,,104.2364,112.4836,,63.1,10.9,,1100.5,770.6,210.9,
370000,山东省,2018,2.2232,0,2.2232,2788.7938,0,952.1736,0,101.0838,109.4133,0,66.2009,11.538,1673.7842,1115.0096,810.3426,202.5903,54.8461
370000,山东省,2017,1.95007657397422,0,1.95007657397422,2804.30159681419,0,939.520236254376,0,103.727899614893,109.86978558344,0,83.1929324970562,11.5296096664895,1647.57793513813,1156.72366167606,886.789974752316,179.091635503589,50.7283295854341
370000,山东省,2016,1.89499923788464,0,1.89499923788464,2799.22503480425,0,937.326375297602,0,104.179441747003,102.002534154678,0,88.2201632,12.458403855,1635.74779651758,1163.47723828667,910.389630536667,167.04712129,51.290308077
370000,山东省,2015,1.7848192,0,1.7848192,2766.6410582,0,907.0279256,0,109.9760245,112.8004009,0,91.3429111,14.4568419,1610.6530848,1155.9879734,889.8432773,176.8167845,51.2122326
370000,山东省,2014,1.6673582,0,1.6673582,2680.170245,0,871.3537052,0,108.3195973,110.7300251,0,93.8967667,15.0228344,1560.5122876,1119.6579574,865.8022919,174.2751129,47.7874873
370000,山东省,2013,1.5849924,0,1.5849924,2604.635133,0,858.5603766,0,106.3817859,106.3699005,0,89.8347789,15.6349131,1525.8451243,1078.7900087,831.1493502,172.0168326,45.7061162
370000,山东省,2012,1.4762323,0,1.4762323,2593.827798,0,853.9968049,0,110.4981263,98.9602256,0,96.7751494,15.9705412,1511.2082185,1082.6195795,836.7723557,167.8674594,46.9831528
370000,山东省,2011,1.4500791,0,1.4500791,2528.8371836,0,821.7220241,0,109.9107509,95.3000327,0,100.5348257,16.0750612,1469.1096403,1059.7275433,819.6134478,160.9138854,44.1340387
370000,山东省,2010,1.3563917,0,1.3563917,2492.1071967,0,798.4747555,0,103.463915,91.2175703,0,98.6109368,16.987353,1423.8098697,1068.297327,833.9757591,159.3262765,41.531201
370000,山东省,2009,1.2656814,0,1.2656814,2463.0055719,0,768.8891156,0,108.1573204,89.9906252,0,106.9353399,17.0130353,1403.2970866,1059.7084853,837.965472,156.817429,44.3988422
370000,山东省,2008,1.2018213,0,1.2018213,2475.9362441,0,763.1400529,0,110.7891096,87.4622161,0,98.755513,16.2150892,1386.3924578,1089.5437863,889.3997797,129.9474027,41.9031146
370000,山东省,2007,1.1291477,0,1.1291477,2447.9826656,0,724.6957547,0,110.3985695,90.014443,0,92.1202049,15.0195899,1330.0986905,1117.8839751,904.576802,145.5126566,41.4062986
370000,山东省,2006,0.7958,,0.7958,2513.4014,0,693.0492,0,110.3481,84.5487,,85.2446,13.8087,1258.8158,1254.5856,1016.0867,149.5103,37.9574
370000,山东省,2005,0.6645,,0.6645,2546.8354,,671.6634,,106.1389,83.1401,,68.7372,13.8997,1201.4767,1345.3587,1130.8065,145.4864,39.3108
370000,山东省,2004,0.4956,,0.4956,2478.5251,,669.0553,,100.0938,84.9718,,53.3978,13.1631,1155.6164,1322.9087,1117.2122,122.6014,43.5249
370000,山东省,2003,0.4402,,0.4402,2525.9998,,611.8563,,98.2562,76.1031,,54.8159,12.7553,1059.9449,1466.0549,1279.8629,121.2532,36.3922
370000,山东省,2002,0.3579,,0.3579,0.0,,500.0017,,82.9821,64.0723,,40.3654,10.9403,864.2046,1343.262,1189.884,101.2727,26.0624
370000,山东省,2001,0.2752,,0.2752,0.0,,616.379,,96.1234,61.9141,,38.3384,12.303,971.4071,1272.231,1115.6279,99.829,
370000,山东省,2000,0.2254,,0.2254,0.0,,647.6586,,91.1298,47.5325,,35.364,13.1043,966.6284,,,,
410000,河南省,2019,6.5271,0.4084,6.0973,2589.655003,,408.7896,4.6337,137.4272,83.2186,,18.3,46.4,,1638.9,1417.2,187.3,
410000,河南省,2018,6.3427,0.5407,5.8012,2492.75593,0,402.7431,3.9111,122.8627,76.9632,0,25.2308,48.3946,907.3867,1585.36923,1364.319084,196.987591,22.678755
410000,河南省,2017,6.395404,0.5637,5.822924,2602.438054,0,434.527216,4.9086,121.839485,70.294783,0,29.905406,50.865167,931.981539,1670.456515,1447.005582,201.375864,22.075069
410000,河南省,2016,6.858306,0.5016,6.356706,2541.050569,0,442.42314,4.79238,118.271366,68.536815,0,33.001413,51.142516,927.117506,1613.933063,1402.184244,191.695289,20.05353
410000,河南省,2015,6.4855,0.5828,5.9026,2439.62352568877,0,453.191702083936,4.94114956179594,115.529493879969,64.0039334627327,0,32.6347497466102,52.1923524526469,919.681864041901,1519.94166164687,1349.91337816478,152.36940794526,17.6588755368299
410000,河南省,2014,6.1119,0.7209,5.391,2368.12192780387,0,444.833005044146,4.66594523378759,113.516520212559,58.5743946784146,0,35.8498918093012,54.5277556385968,899.360428269743,1468.76149953413,1285.41774577686,169.342050379609,14.0017033776596
410000,河南省,2013,5.5891,0.6828,4.9063,2425.38723245056,0,445.863722278759,4.80979179105534,108.241938229754,55.8257352583337,0,41.7669126653879,54.8054289034259,891.253082411701,1534.13415003886,1342.89217062062,176.666469106457,14.575510311781
410000,河南省,2012,5.1374,0.5878,4.5496,2388.61866798905,0,438.992458819894,4.04175422616082,104.815848590301,55.331246833551,0,40.7780092515735,54.4075074268396,872.910615122381,1515.70805286667,1328.94203594021,172.124829596794,14.6411873296707
410000,河南省,2011,4.9447,0.5095,4.4352,2297.37427642877,0,422.161036387231,3.94458809406834,100.842069461064,50.1826001334465,0,40.2760631989599,49.7157242977955,835.561680477097,1461.81259595167,1238.13560609972,209.871733722157,13.8052561297936
410000,河南省,2010,4.2732,0.3904,3.8828,2298.73428816042,0,410.389662492922,4.17024366168709,94.9156260095961,48.4883039439696,0,39.3034389268495,44.4650588011739,797.50005434176,1501.23423381866,1299.81598363462,179.006382448979,12.5602332193615
410000,河南省,2009,3.5519,0,0,2161.77991215558,0,389.648499296874,4.01017573313467,92.4467956655401,46.1637808570629,0,38.8668364505755,41.6265046499629,756.976386740896,1404.80352541468,1217.11870445639,159.974417768019,12.0538983343386
410000,河南省,2008,3.1923,0,0,2086.73673047283,0,375.043834564639,3.96011569378729,87.7682680843719,43.7639966736761,0,36.704690894971,36.4529954843708,714.767739297523,1371.96899117531,1166.90604614122,195.277787019959,9.78515801413148
410000,河南省,2007,2.6068,0,0,2066.83049223619,0,352.637520289426,3.85005623962472,80.0439479462874,41.9663032630482,0,33.4949634634663,32.6948002239736,663.804782871522,1403.02570936467,1239.50490965805,155.130729242274,8.39007046434446
410000,河南省,2006,2.0697,,2.0697,2005.6008,0,322.7888,3.6999,69.595,40.5125,,30.1301,27.602,591.7943,1413.8065,1259.3042,147.6743,6.828
410000,河南省,2005,1.6902,,1.6902,1842.1671,,300.6245,3.5878,65.468,41.2605,,26.8091,25.8584,555.6928,1286.4743,1158.3735,120.4969,7.6039
410000,河南省,2004,1.2132,,1.2132,1638.5873,,286.9272,3.511,54.4554,38.2743,,24.651,21.4514,507.0662,1131.5211,1017.9423,107.2459,6.3329
410000,河南省,2003,1.0451,,1.0451,1318.5143,,250.9614,2.9504,43.3413,33.1036,,23.0614,17.8251,430.3813,888.133,803.184,74.1917,10.7573
410000,河南省,2002,0.9836,,0.9836,0.0,,260.3588,2.1795,47.964,30.4982,,22.5017,17.1794,427.0092,1246.9524,1149.5562,92.9057,4.4905
410000,河南省,2001,0.826,,0.826,0.0,,252.4083,2.178,39.5919,28.0331,,20.9757,15.4064,399.1239,1116.9439,1037.3411,74.8929,
410000,河南省,2000,0.9163,,0.9163,0.0,,238.8997,2.1201,33.3,20.828,,17.7839,15.8773,364.7279,,,,
420000,湖北省,2019,35.2517,3.6957,24.1235,1010.22807088354,,0.7853,478.2164,40.3694,29.8116,,3.1,5.0,,349.2,287.5,43.8,
