省份编码,省份,年份,粮食产量(万吨),夏收粮食产量(万吨),秋粮产量(万吨),谷物产量(万吨),稻谷产量(万吨),早稻产量(万吨),中稻和一季晚稻产量(万吨),双季晚稻产量(万吨),小麦产量(万吨),冬小麦产量(万吨),春小麦产量(万吨),玉米产量(万吨),谷子产量(万吨),高粱产量(万吨),其他谷物产量(万吨),大麦产量(万吨),豆类产量(万吨),绿豆产量(万吨),红小豆产量(万吨),大豆产量(万吨),薯类产量(万吨),马铃薯产量(万吨),棉花产量(万吨),油料产量(万吨),花生产量(万吨),油菜籽产量(万吨),芝麻产量(万吨),葵花籽产量(万吨),胡麻籽产量(万吨),糖料产量(万吨),麻类产量(万吨),黄红麻产量(万吨),亚麻产量(万吨),大麻产量(万吨),苎麻产量(万吨),甘蔗产量(万吨),甜菜产量(万吨),烟叶产量(万吨),烤烟产量(万吨),蔬菜产量(万吨)
310000,上海市,2019,95.8942029849,6.2,89.6,95.3462029849,88.04,,,,5.7973151053,,,1.06,,,,,0.2,,,,0.348,,0.008,0.805664,0.1593,0.631464,0.0149,,,0.3943,,,,,,0.3943,,,,268.109300678
310000,上海市,2018,103.741648190942,13.958574,89.7830741909425,103.177048190942,87.9657741909425,,87.9657741909425,,12.981028,12.981028,,1.2527,,,0.977546000000003,0.977546,0.1736,,,0.1736,0.391,0,0.01031,0.711876,0.1631,0.536176,0.0126,0.0,0,0.2405,0,0,0,0,0,0.2405,0,0.0,0.0,294.4877219
310000,上海市,2017,99.7781645915196,11.6432553666639,88.1349092248557,99.2527145915196,85.599070513544,0,85.599070513544,0,10.1842557346916,10.1842557346916,0.0,2.10083871131176,0.0,0.0,1.36854963197226,1.36854963197226,0.30045,0.0,0.0,0.21,0.224999999999999,0,0.040946652664184,0.761249030872913,0.280155,0.483010069800328,0.001643137185185,0.0,0,0.213397752688172,0,0,0,0,0,0.1905825,0.022815252688172,0.0,0.0,293.503316349961
310000,上海市,2016,111.779852837122,17.12615236997,94.6537004671523,110.985463127264,91.4115642470267,0,91.4115642470267,0,13.2224690757901,13.2224690757901,0.0,2.71774651026706,0.0,0.0,3.63368329417989,3.63368329417989,0.7452,0.0,0.0,0.4752,0.049189709858512,0,0.1,1.06363311125764,0.286275,0.775596975352131,0.001913801481481,4.4724e-08,0,0.310429304659498,0,0,0,0,0,0.27724,0.033189304659498,0.0,0.0,304.62455711552
310000,上海市,2015,125.413554969737,26.8437688361748,98.5697861335623,123.851739439648,94.7126319401439,0,94.7126319401439,0,20.7070672084988,20.7070672084988,0.0,2.65543785112607,0.0,0.0,5.77660243987886,5.77660243987886,1.23279661478371,0.0,0.0,0.872697426986629,0.329018915305708,0,0.047195677058524,1.38055814576689,0.294993254643369,1.08061539792768,0.002554481667287,0.0,0,0.305669791515351,0,0,0,0,0,0.305669791515351,0,0.0,0.0,335.240134988365
310000,上海市,2014,127.156144094047,27.3760954822526,99.7800486117947,124.70052399643,95.051103649337,0,95.051103649337,0,19.8309921534115,19.8309921534115,0.0,3.22770655322422,0.0,0.0,6.59072164045751,6.59072164045751,1.79675690628727,0.0,0.0,0.842375217903685,0.658863191329821,0,0.128689004039511,1.46073541474628,0.290878940676911,1.15875032566147,0.003503723086584,0.0,0,0.342771589131115,0,0,0,0,0,0.342771589131115,0,0.0,0.0,364.934077054672
310000,上海市,2013,128.650338118765,26.2386256272627,102.411712491502,126.645755320234,97.8499506044244,0,97.8499506044244,0,18.5084282622026,18.5084282622026,0.0,3.04861354732566,0.0,0.0,7.23876290628098,7.23876290628098,1.55912835190218,0.0,0.0,1.06769389312314,0.445454446628886,0,0.411790628096975,1.68557335744224,0.265905888236656,1.39915687152836,0.003843305547323,0.0,0,0.416496155034585,0,0,0,0,0,0.416496155034585,0,0.0,0.0,373.094947834111
310000,上海市,2012,135.977257351684,31.8035832399851,104.173674111699,133.569967348053,99.7506816915171,0,99.7506816915171,0,23.1137521181932,23.1137521181932,0.0,2.94676230200753,0.0,0.0,7.75877123633505,7.75877123633505,1.89707712976657,0.0,0.0,0.966017244309739,0.510212873864119,0,0.396666163329737,1.91695517243299,0.260951852828037,1.63099750832835,0.004399832357807,0.0,0,0.668990510761857,0,0,0,0,0,0.668990510761857,0,0.0,0.0,384.540462019133
310000,上海市,2011,136.161653330925,31.9184515164187,104.243201814506,133.685977128658,99.3474945323711,0,99.3474945323711,0,25.3649254360872,25.3649254360872,0.0,3.16712545141661,0.0,0.0,5.80643170878257,5.80643170878257,1.87956146458021,0.0,0.0,1.13246709303134,0.596114737687138,0,0.497524101823072,2.02990319700669,0.261115606580687,1.74527700930636,0.004757465867611,0.0,0,0.770322127424624,0,0,0,0,0,0.770322127424624,0,0.0,0.0,389.288595678253
310000,上海市,2010,132.119824875573,26.5123384411149,105.607486434459,129.44628634942,100.32503678455,0,100.32503678455,0,20.5479571385842,20.5479571385842,0.0,3.27927616659397,0.0,0.0,5.29401625969156,5.29401625969156,1.93629292053365,0.0,0.0,1.26592787769459,0.737245605619842,0,0.361315539092036,2.45402057544857,0.289080223736565,2.14262755783743,0.004474513915553,0.0,0,2.08032098753552,0,0,0,0,0,2.08032098753552,0,0.0,0.0,383.268211013788
310000,上海市,2009,135.391761320423,31.4597150484621,103.932046271961,132.958266233024,99.9535679936478,0,99.9535679936478,0,23.9766864636174,23.9766864636174,0.0,2.59527584088916,0.0,0.0,6.43273593486987,6.43273593486987,2.18929174800461,0.0,0.0,1.13899909802974,0.244203339393897,0,0.26699112545623,3.56492499542939,0.313167905202186,3.20929199337229,0.011270070107524,0.0,0,1.32088484695451,0,0,0,0,0,1.32088484695451,0,0.0,0.0,383.004734070251
310000,上海市,2008,122.273849092072,24.1682509662563,98.1055981258154,120.300810984308,94.5491341185166,0,94.5491341185166,0,18.9048263372073,18.9048263372073,0.0,2.21241952682949,0.0,0.0,4.63443100175441,4.63443100175441,1.73765028421762,0.0,0.0,1.10865665692295,0.235387823546384,0,0.322575991542304,3.72723432317155,0.307664641488787,3.377626707075,0.017191194536983,0.0,0,0.868374186887884,0,0,0,0,0,0.868374186887884,0,0.0,0.0,402.254255031933
310000,上海市,2007,115.334908198213,20.3865213481469,94.948386850066,112.88035787736,90.6567583275705,0,90.6567583275705,0,15.419955602684,15.419955602684,0.0,2.5660440224376,0.0,0.0,4.23759992466823,4.23759992466823,2.17443854343364,0.0,0.0,1.44547272263895,0.280111777418934,0,0.252680322556667,3.66682644341154,0.325431169997628,3.31661368759267,0.02478158582124,0.0,0,0.968954761710974,0,0,0,0,0,0.968954761710974,0,0.0,0.0,415.564171709607
310000,上海市,2006,111.3,16.1,95.2,107.2,89.7,,89.7,,11.34,11.34,,2.68,,,3.48,3.48,3.1,,,1.82,1.0,,0.1999,5.3062,0.3801,4.9068,0.0193,,,8.829,0,0,,,,8.829,0,0.0,0.0,418.7644
310000,上海市,2005,105.36,13.9,91.46,101.28,85.45,,82.15,3.3,9.92,9.92,,2.83,,,3.08,2.86,3.17,,,2.05,0.91,,0.1774,6.935,0.4,6.5121,,,,14.5117,,,,,,14.5117,,,,409.0274
310000,上海市,2004,106.29,11.71,94.58,102.82,89.46,,86.32,3.14,7.95,7.95,,2.56,,,2.85,2.85,2.65,,,1.74,0.82,,0.1773,7.3941,0.4133,6.9441,,,,13.5347,,,,,,13.5347,,,,440.0265
310000,上海市,2003,98.75,10.3,88.45,96.04,82.2,,77.09,5.11,7.39,7.39,,3.15,,,3.3,2.42,2.23,,,1.74,0.48,,0.11,6.385,0.4347,5.9242,,,,13.1302,,,,,,13.1302,,,,460.5408
310000,上海市,2002,130.46,14.81,115.65,126.49,109.24,,102.63,6.61,10.37,10.37,,2.98,,,3.9,3.58,3.48,,,1.87,0.49,,0.0925,9.8525,0.4813,9.278,0.0932,,,8.6977,,,,,,8.6977,,,,476.6
310000,上海市,2001,151.42,17.75,133.67,147.99,127.38,,118.99,8.39,12.53,12.53,,3.66,,,4.42,,2.8,,,1.68,0.57,,0.1447,12.8075,0.4757,12.3104,0.0214,,,8.4823,,,,,,8.4823,,,,424.035
310000,上海市,2000,174.0,30.3,143.7,170.5,137.2,,128.7,8.5,24.7,24.7,,3.7,,,4.9,,2.7,,,1.9,0.8,,0.1162,16.3696,0.6572,15.7124,,,,6.8285,,,,,,6.8285,,,,377.0
320000,江苏省,2019,3706.20084,1356.6,2349.6,3612.0416,1959.6358,,,,1317.5098,,,311.0748,,,,,70.2991,,,,23.86014,,1.566,94.3235,42.7053,50.4542,1.0933,,,7.445,0.0509,,,,,5.4248,2.0202,,,5643.6799
320000,江苏省,2018,3660.284,1326.42,2333.864,3572.53,1958.03,,1958.03,,1289.12,1289.12,,299.95,0.01,0.2,25.2200000000003,23.88,64.97,1.01,1.94,49.12,22.784,0,2.06,86.0391,39.3285,45.6998,0.9803,0.0305,0,5.278,0.0592,0,0,0,0.0592,5.263,0.015,0.0,0.0,5625.8811
320000,江苏省,2017,3610.80243451699,1335.82088506258,2274.98154945441,3536.20727716837,1892.57128514209,0,1892.57128514209,0,1295.46579209044,1295.46579209044,0.0,318.06527827584,0.028933333333333,0.1503,29.9256883266698,28.3282832863472,58.7923824125559,0.480839263803681,1.47943925465838,44.9530450522928,15.8027749360614,0,2.57245168007572,85.3610853661557,34.7835469806413,49.7710883855144,0.7652,0.04125,0,4.86059159038549,0.0794,0,0,0.0146,0.0648,4.84559159038549,0.015,0.0,0.0,5540.4835
320000,江苏省,2016,3542.43831938768,1293.19548980916,2249.24282957852,3466.64796553618,1898.94362038515,0,1898.94362038515,0,1245.80558305766,1245.80558305766,0.0,284.441573299984,0.0408,0.1595,37.2568887933852,35.7066567,59.3927420515,0.489514,1.49603007975,45.9827950536,16.3976118,0,3.6924318,88.6710724994889,35.2413136774646,52.5985588220244,0.80945,0.02175,0,4.92292674049887,0.0821,0,0,0,0.0821,4.90792674049887,0.015,0.0,0.0,5593.9133
320000,江苏省,2015,3594.7067,1304.0279,2290.6788,3513.0985,1917.3254,0,1917.3254,0,1248.9592,1248.9592,0.0,302.0353,0.0438,0.1574,44.5774,43.2973,60.1803,0.9021,1.2404,46.9397,21.4279,0,4.25,98.0442348140684,33.8096295486867,63.3013379342446,0.905755753189421,0.027511577947697,0,5.53523025486755,0.1005,0,0,0.0148,0.0857,5.4669310944446,0.068299160422955,0.0034,0.0034,5487.6622
320000,江苏省,2014,3523.0425,1281.0346,2242.0079,3439.1816,1882.5521,0,1882.5521,0,1225.4737,1225.4737,0.0,284.7851,0.0201,0.25,46.1006,44.7631,58.9319,0.921,1.7935,46.1776,24.929,0,4.87,104.123893487575,33.7122633419715,69.4006198793006,0.97214341783399,0.038866848468955,0,6.22216699696734,0.1364,0,0,0.0206,0.1158,6.2086129669132,0.013554030054148,0.0034,0.0034,5302.4039
320000,江苏省,2013,3440.8207,1224.6373,2216.1834,3340.5396,1891.8862,0,1891.8862,0,1162.5558,1162.5558,0.0,237.3094,0.02,0.01,48.7582,47.0634,62.5973,0.8337,1.9048,45.6987,37.6838,0,5.55,111.104769383971,34.2947468423568,75.6626070773812,1.10292072269504,0.044494741538102,0,6.25838373758717,0.1904,0,0,0.0207,0.1625,6.23261536255458,0.02576837503259,0.0034,0.0034,5126.8291
320000,江苏省,2012,3431.5541,1203.0463,2228.5078,3315.4188,1878.7607,0,1878.7607,0,1133.2538,1133.2538,0.0,249.4459,0.3009,0.01,53.6475,51.7102,76.4456,1.0719,2.0039,56.1112,39.6897,0,7.16,113.576997113552,35.1546787556997,77.2238815028705,1.17535167152096,0.023085183461327,0,6.7876359930029,0.2013,0,0,0.0275,0.1738,6.75089364686115,0.036742346141748,0.0081,0.0051,4881.8928
320000,江苏省,2011,3357.0965,1164.0049,2193.0916,3238.312,1846.8355,0,1846.8355,0,1087.7678,1087.7678,0.0,244.6745,0.0059,0.0075,59.0208,57.0576,79.4694,0.9199,2.0954,57.662,39.3151,0,11.47,116.442231615763,36.2553331210924,78.8948568555324,1.26289271119917,0.02914892793912,0,7.0886757904606,0.1779,0.0092,0,0,0.1687,7.0886757904606,0,0.0225,0.0068,4496.9933
320000,江苏省,2010,3284.9947,1143.5261,2141.4686,3163.1956,1800.3344,0,1800.3344,0,1059.6978,1059.6978,0.0,237.8952,0.0079,0.0078,65.2525,63.4972,81.6558,0.9696,2.1561,58.2513,40.1433,0,9.79,127.779544346281,37.0886379050365,89.2918690124278,1.36975306115545,0.029284367660864,0,8.08183148885506,0.2037,0,0,0,0.2037,7.97758205201929,0.10424943683577,0.0518,0.007,4234.0003
320000,江苏省,2009,3260.8732,1123.4536,2137.4196,3134.0667,1795.2334,0,1795.2334,0,1037.0745,1037.0745,0.0,234.5415,0.0074,0.0173,67.1926,65.1494,83.4672,0.9359,1.905,60.0633,43.3393,0,14.07,142.305706830562,38.198535506615,102.370241594653,1.49974282463215,0.030718236644427,0,9.70940720398941,0.262515264797508,0.019413333333333,0,0,0.2435,9.67784751882415,0.031559685165259,0.0532,0.0084,3837.7641
320000,江苏省,2008,3192.2252,1102.263,2089.9622,3068.0763,1764.0183,0,1764.0183,0,1019.3307,1019.3307,0.0,220.3757,0.006,0.0109,64.3347,62.4017,81.8011,0.981,2.1956,58.6791,42.3478,0,19.39,137.720882275262,35.2861245974999,100.524929653723,1.64873571182653,0.021147199538355,0,7.75037267482069,0.2796,0.006,0,0,0.2736,7.75037267482069,0,0.0547,0.004,3544.6642
320000,江苏省,2007,3122.2656,1065.3562,2056.9094,3000.4248,1755.3832,0,1755.3832,0,973.8955,973.8955,0.0,198.2139,0.0,0.0,72.9322,70.768,79.0623,1.0011,2.1615,55.8645,42.7785,0,26.15,138.87499445008,33.6990698229058,103.328347121903,1.64177665799134,0.021348284751844,0,6.20518690507014,0.3927,0.006,0,0,0.3838,6.20518690507014,0,0.0073,0.0,3317.999830119
320000,江苏省,2006,3096.03,1017.12,2078.91,2967.79,1778.02,,1775.04,2.98,901.62,901.62,,196.97,0.01,0.02,91.15,87.57,83.04,1.29,2.43,53.38,45.2,,35.5197,176.4746,45.5140347,129.00209294,1.8162,0.0253,,7.8932,0.4498,0.012,,,0.4357,7.8865,,0.014607,0.0,3124.17
320000,江苏省,2005,2834.59,844.42,1990.17,2696.88,1706.71,,1704.91,1.8,728.52,728.52,,174.79,0.01,0.01,86.84,83.36,82.42,1.17,2.11,48.68,55.29,,32.26597605,215.9908,55.4562,158.6655,1.8277,0.0311,,22.2254,0.4748,0.0579,,,0.4133,22.1999,0.0255,0.0729,,3604.6916
320000,江苏省,2004,2829.06,807.24,2021.82,2666.0,1673.16,,1671.14,2.02,687.7,687.7,,216.5645,0.0032,0.0123,88.56,84.78,93.77,1.26,2.32,57.03,69.29,,50.283374,238.3807,69.1227,167.323,1.87,0.065,,29.1718,0.4308,0.0538,,0.0065,0.3705,28.8913,0.2805,0.1351,,3678.6704
320000,江苏省,2003,2471.85,729.29,1742.56,2302.23,1404.64,,1399.29,5.35,608.71,608.71,,197.25,0.01,0.12,91.5,86.18,95.34,3.56,2.25,56.75,74.28,,29.0981,199.4508,51.5714,145.7448,1.9108,0.1292,,34.4023,0.5278,0.0962,,0.0219,0.4097,33.6557,0.7466,0.1709,,3722.7881
320000,江苏省,2002,2907.05,758.18,2148.87,2702.65,1709.87,,1707.13,2.74,644.45,644.45,,261.68,,0.02,86.63,80.47,105.9,1.22,2.99,70.32,98.5,,36.2821,217.0339,83.7092,130.8103,2.4211,0.0933,,34.6819,0.4839,0.1049,,0.0311,0.3447,33.8992,0.7827,0.1322,,3951.5645
320000,江苏省,2001,2942.05,821.45,2120.6,2745.07,1693.19,,1688.72,4.47,703.9,703.9,,259.89,,0.05,88.04,,104.46,,,67.1,92.52,,46.0504,232.5299,84.0929,145.8079,2.5024,0.1098,0.0165,32.0074,0.4397,0.1112,,0.0637,0.2645,31.4624,0.545,0.1336,,3562.433
320000,江苏省,2000,3106.63,899.75,2206.88,2907.11,1801.33,,1794.31,7.02,796.4,796.4,,236.76,,0.06,72.56,,105.33,,,66.96,94.19,,31.4466,225.6466,79.7451,142.9906,2.7251,0.1174,0.0684,28.264,0.3275,0.0644,,0.0204,0.232,28.0571,0.2069,0.0876,0.006,2088.186733
330000,浙江省,2019,592.148593612319,47.5,484.3,528.565664633819,462.058970594221,60.3,,,32.3776172406582,,,32.3172349708197,,,,,30.5791466995491,,,,33.0037822789506,,0.8136,31.9336,5.0255,25.6591,1.0082,,,44.6843,0.0109,0.007266666666667,,,,44.6843,,0.1101,,1903.0928
330000,浙江省,2018,599.135584455282,51.084,485.921663955282,535.743446626482,477.40287135,62.1299205,352.8469146,62.42603625,35.79,35.79,,20.6416741104,,,1.9089011660823,0.17,28.22452075,,,21.4550259,35.1676170788,13.196521238,0.8119,29.4293,4.7398,23.3353,0.9273,0.0,0,40.5863,0.012,0.008,0,0,0.004,40.5863,0,0.1162,0.0,1888.3687
330000,浙江省,2017,580.136770107785,64.5022522476122,462.869007286336,513.433673915414,444.914469819374,52.7655105738365,333.644646868555,58.5043123769827,41.9186814538016,41.9186814538016,0.0,23.0389720558354,0.0,0.0,3.56155058640347,1.97446378710908,27.3823805586142,0.0,0.0,20.3849811712096,39.3207156337561,18.6637222326156,0.643303372786331,26.9,5.1,20.2,0.0,0.0,0,37.5,0.02,0.02,0,0,0,37.5,0,0.14,0.0,1910.45
330000,浙江省,2016,564.844289571271,48.639539493395,460.91446638699,498.916091589613,444.832058827423,55.2902836908864,330.655375433235,58.8863997033018,28.2836917914436,28.2836917914436,0.0,21.8819931098,0.0,0.0,3.91834786094619,2.20063218399474,27.142055738751,0.0,0.0,20.3567731714339,38.7861422429073,16.4741770440717,0.8262,25.98,5.01,19.37,0.0,0.0,0,40.98,0.02,0.02,0,0,0,40.98,0,0.14,0.0,1865.09
330000,浙江省,2015,583.974352503231,62.5676959954064,469.200480947664,514.832533056596,445.796013165858,52.2061755601602,336.139910290603,57.4499273150951,38.6805973331179,38.6805973331179,0.0,23.0998952757958,0.0,0.0,7.25602728182428,4.94437257257048,30.1005399125717,0.0,0.0,22.1381736918089,39.0412795340631,16.3742208572139,0.84,28.41,5.08,22.38,0.0,0.0,0,42.77,0.03,0.02,0,0,0.01,42.77,0,0.15,0.0,1806.95
330000,浙江省,2014,603.610710110314,58.6309634112524,488.227898826995,534.018733867906,468.381334675622,56.7518478720674,352.417069303468,59.2124175000871,33.7411102953061,33.7411102953061,0.0,23.1005250858139,0.0,0.0,8.79576381116363,6.26630719368946,30.8879173862298,0.0,0.0,23.0364840455898,38.7040588561789,16.6471971518037,0.87,27.47,3.86,22.85,0.0,0.0,0,44.96,0.02,0.02,0,0,0,44.96,0,0.17,0.0,1762.79
330000,浙江省,2013,601.16663984176,55.5998463063642,486.980713302463,534.545661967309,474.015391872089,58.5860802329326,359.335039309033,56.0942723301235,30.0140487065926,30.0140487065926,0.0,21.2341956739491,0.0,0.0,9.28202571467762,6.75249656953262,29.5920722371194,0.0,0.0,21.6846365901116,37.0289056373322,16.672218707356,1.09,34.8,5.02,28.86,0.0,0.0,0,47.77,0.03,0.02,0,0,0,47.77,0,0.25,0.0,1764.29
330000,浙江省,2012,648.216922511533,55.2611681377083,536.765377471403,574.328965431691,511.498932275775,56.1903769024221,389.540082198578,65.7684731747746,28.913011436412,28.913011436412,0.0,23.891324805197,0.0,0.0,10.0256969143068,7.36110931570114,32.8026957829058,0.0,0.0,24.2953672208771,41.0852612969367,16.7988106426062,1.45,36.58,5.19,30.51,0.0,0.0,0,54.67,0.03,0.03,0,0,0.01,54.67,0,0.26,0.0,1794.38
330000,浙江省,2011,676.411639459144,58.0720601430736,559.221960634545,613.589771909214,561.773177933682,59.1176186815255,424.512973387323,78.1425858648334,28.5181955256075,28.5181955256075,0.0,12.3681596310839,0.0,0.0,10.9302388188406,8.28759166521535,27.3494115262678,0.0,0.0,13.6045189343352,35.4724560236623,17.81050359751,1.84,39.48,5.23,33.34,0.0,0.0,0,57.78,0.03,0.02,0,0,0.01,57.78,0,0.29,0.0,1788.37
330000,浙江省,2010,686.240842501251,54.0130762314057,575.708026069807,625.3601668281,577.447503320541,56.5197402000387,433.07449103466,87.853272085842,25.7688189052535,25.7688189052535,0.0,10.6457462433025,0.0,0.0,11.4980983590035,8.65642547884978,26.9859242962885,0.0,0.0,12.6543659845306,33.8947513768625,15.2760449626761,1.66,40.56,5.27,34.45,0.0,0.0,0,62.92,0.04,0.03,0,0,0.01,62.92,0,0.32,0.0,1761.99
330000,浙江省,2009,723.085404797717,53.6812497778022,607.166161060388,658.473521188012,611.348216192695,62.2379939595275,456.7573657183,92.3528565148668,24.0048027832644,24.0048027832644,0.0,10.5505669901206,0.0,0.0,12.5699352219329,9.72293548052047,28.5153777973731,0.0,0.0,13.331379176507,36.0965058123316,15.951825823853,1.82,46.18,5.31,40.03,0.0,0.0,0,71.83,0.06,0.05,0,0,0.01,71.83,0,0.37,0.0,1736.84
330000,浙江省,2008,731.543456538692,50.0404934446521,625.47402601674,667.486235427274,623.378558007612,56.0289370772998,481.248548824664,86.1010721056484,21.6728161829428,21.6728161829428,0.0,10.4088968128976,0.0,0.0,12.0259644238211,9.10783289068595,28.7496420645402,0.0,0.0,12.8902315583706,35.3075790468781,14.7537830308823,1.97,44.21,5.16,38.33,0.0,0.0,0,78.64,0.1,0.08,0,0,0.02,78.64,0,0.36,0.0,1725.89
330000,浙江省,2007,723.480113612523,48.1587418068251,609.509470468708,659.610929189937,618.762058495952,65.8119013369903,471.875413040688,81.0747441182734,18.5794496991359,18.5794496991359,0.0,9.66530239553835,0.0,0.0,12.6041185993112,9.45308894948343,27.3419917748845,0.0,0.0,11.7772380665206,36.5271926477018,15.640911524674,1.95,42.13,5.11,36.4,0.0,0.0,0,83.46,0.13,0.11,0,0,0.03,83.46,0,0.33,0.0,1832.26
330000,浙江省,2006,769.51,32.09,663.06,720.08,682.4,74.36,502.9,105.14,15.73,15.73,,9.39,,,12.56,9.54,27.6,0.81,0.83,11.6,21.83,,2.3936,35.6037,3.3499,30.056,0.5978,,,55.5499,0.1497,0.1202,,,0.0295,55.5499,,0.3576,0.0,1821.2217
330000,浙江省,2005,814.7,43.2,692.2,705.27,644.7797,79.3,453.58702,111.89268,21.81,21.81,,25.930275,,,12.75,9.61,47.4,0.86,0.89,29.38611,62.03,,2.1566,50.137,4.8517,44.6848,0.6005,,,89.9718,0.1211,0.0858,,,0.0353,89.9718,,0.3979,,1764.6019
330000,浙江省,2004,834.9,36.3,711.7,739.26,686.94,86.9,476.54,123.5,19.04,19.04,,22.48,,,10.8,8.12,41.01,0.785077480086894,0.744700954933825,26.58,54.63,,2.2768,48.771,4.6805,43.4816,0.6089,,,106.287,0.1355,0.096,,,0.0395,106.287,,0.4552,,1768.9826
330000,浙江省,2003,793.38,39.99,683.49,700.6,646.9,69.9,465.43,111.57,20.84,20.84,,21.5,,,11.36,8.76,41.68,0.68,0.58,26.4,51.1,,2.1027,43.7656,4.6083,38.5995,0.5578,,,123.9347,0.1762,0.1362,,,0.04,123.9347,,0.4874,,1798.2328
330000,浙江省,2002,942.27,48.26,780.01,842.29,779.64,114,498.08,167.56,25.43,25.43,,22.32,,,14.9,12.33,41.87,0.65,0.7,26.27,58.12,,2.238,46.9714,4.4935,41.9286,0.5493,,,113.4431,0.2033,0.159,,,0.0443,113.4431,,0.5455,,1781.5058
330000,浙江省,2001,1072.68,64.98,842.2,952.06,875.6,165.5,467.4,242.7,37.07,37.07,,21.1,,,18.29,,45.42,,,28.5,75.2,17,3.1618,58.22,4.1706,53.4878,0.5616,,,105.9661,0.2099,0.1662,,,0.0437,105.9661,,0.3698,,1634.128
330000,浙江省,2000,1217.7,114.59,852.21,1093.94,990.2,250.9,400.9,338.4,55.12,55.12,,20.3,,,28.32,,45.39,,,28.4,78.37,20.77,2.9249,57.8801,3.6128,43.7427,0.5246,,,98.519,0.2414,0.1992,,,0.0422,98.519,,0.2859,,1359.4405
340000,安徽省,2019,4054.0,1657.0,2296.0,3934.963,1630.008,101,,,1656.89,,,642.79,,,,,100.842,,,,18.195,,5.5536,161.3773,70.5639,87.2824,1.7242,,,10.8996,1.0085,0.2218,,,,7.9368,,2.1251,1.7814,2213.6057
340000,安徽省,2018,4007.25,1607.51,2287.13,3889.33,1681.21,112.61,1469.38,99.22,1607.45,1607.45,0.0,595.61,2.89,0.15,2.01999999999983,0.06,102.99,4.4,1.1,97.49,14.93,1.56,8.8509,158.0376,71.0548,84.2971,1.1286,0.3058,0,10.0964,0.3234,0.1165,0,0.191,0.0159,10.0964,0,2.0079,1.9719,2118.2078
340000,安徽省,2017,4019.70690133009,1644.67561507391,2248.66367226621,3907.74320488396,1647.46109743475,126.367613989961,1414.64530609897,106.448177345825,1644.47094990437,1644.47094990437,0.0,610.662139541961,4.79418266666667,0.150170166666667,0.204665169545425,0.055884818888889,97.1388791475726,2.465,0.645,94.0288791475726,14.8248172985507,1.42981729855072,8.5540830789359,154.659179839145,68.7564358958955,83.1561529796192,0.707376669233224,0.438304623333333,3e-05,11.2109812635409,0.305456204418171,0.104443618132442,0,0.194456567485247,0.000909621346154,6.20852561461851,5.00245564892237,2.09240705160399,2.05047335179277,2019.63779326285
340000,安徽省,2016,3961.7597631547,1635.65018117866,2200.80587533367,3852.42960526537,1570.01958158499,125.303706642369,1333.8544380042,110.861436938425,1635.50218117866,1635.50218117866,0.0,634.489842501712,12.13,0.14,0.148,0.058,93.5901578893306,2.45,0.65,90.4901578893306,15.74,1.69,11.07792,159.452259256068,68.7106960623156,87.5818009805566,0.76978028837605,0.380668235555556,3e-05,11.2148369197039,0.305483960547604,0.1044,0,0.19933917353893,0.000896416346154,6.17663569111373,5.03820122859014,1.98256923103224,1.94181999481914,1936.6089770669
340000,安徽省,2015,4077.23231028694,1661.10505202677,2279.39048446654,3962.29071718933,1616.80149680896,136.736773793635,1361.78465387257,118.280069142753,1661.05197825551,1661.05197825551,0.0,679.035336491362,5.12386383434483,0.224968027886989,0.053073771258589,0.05307377125859,95.6692902462169,2.91074437304754,0.722787115390014,92.0357587577794,19.2723028513987,1.59001984552282,23.4,227.8518,94.4278,126.286,7.0812,0.0286,0,20.3206,2.6319,1.2986,0,0.6736,0.1915,20.3206,0,4.2277,4.1659,2714.1737
340000,安徽省,2014,3830.54111032023,1551.34763376461,2128.19931234438,3714.36732603575,1523.61551850102,150.994164211242,1240.60080042659,132.020553863187,1581.11486503752,1581.11486503752,0.0,599.863638782822,8.81,0.0,0.963303714386308,0.818644286277382,95.2632904854757,3.50177843170831,0.631784095248368,90.4381470249077,20.9104937990027,2.08849379900266,26.33,228.8047,94.3537,127.7548,6.661,0.0315,0.0001,19.6701,2.436,1.2585,0,0.7022,0.2127,19.6701,0,4.3259,4.265,2550.9729
340000,安徽省,2013,3540.85813565509,1428.18999782695,1960.57084015527,3426.59845685625,1426.6300300356,152.097297672875,1141.87312352376,132.659608838961,1460.58800079352,1460.58800079352,0.0,526.892855071375,8.5,0.248693067973421,3.73887788778878,3.73887788778878,89.5088829144288,3.6318760193675,0.677129427339703,85.1998774677215,24.7507958844119,2.10779588441186,25.1125,225.432,88.655,130.05,6.5043,0.0015,0,20.2087,2.6635,1.2988,0,0.6338,0.2418,20.2087,0,4.2997,4.2181,2417.9512
340000,安徽省,2012,3542.92401830101,1393.61113113263,1995.96337755966,3411.22347288103,1466.74861011593,153.349509608717,1172.98265779799,140.416442709219,1423.28233413188,1423.28233413188,0.0,506.74243497938,9.48,0.241070785082282,4.72902286875883,4.5302476347492,99.4354096195993,5.53864970587772,0.942647462263818,92.9541124514577,32.2651358003849,6.32904682897068,29.3973,227.6936,86.8553,134.3182,6.4699,0.0015,0,20.6108,2.7026,1.5878,0,0.785,0.3286,20.6108,0,3.5858,3.5004,2306.5939
