省份编码,省份,年份,粮食单位面积产量(公斤/公顷),夏收粮食单位面积产量(公斤/公顷),秋粮单位面积产量(公斤/公顷),谷物单位面积产量(公斤/公顷),稻谷单位面积产量(公斤/公顷),早稻单位面积产量(公斤/公顷),中稻和一季晚稻单位面积产量(公斤/公顷),双季晚稻单位面积产量(公斤/公顷),小麦单位面积产量(公斤/公顷),冬小麦单位面积产量(公斤/公顷),春小麦单位面积产量(公斤/公顷),玉米单位面积产量(公斤/公顷),谷子单位面积产量(公斤/公顷),高粱单位面积产量(公斤/公顷),其他谷物单位面积产量(公斤/公顷),大麦单位面积产量(公斤/公顷),豆类单位面积产量(公斤/公顷),大豆单位面积产量(公斤/公顷),绿豆单位面积产量(公斤/公顷),红小豆单位面积产量(公斤/公顷),薯类单位面积产量(公斤/公顷),马铃薯单位面积产量(公斤/公顷),棉花单位面积产量(公斤/公顷),油料单位面积产量(公斤/公顷),花生单位面积产量(公斤/公顷),油菜籽单位面积产量(公斤/公顷),芝麻单位面积产量(公斤/公顷),胡麻籽单位面积产量(公斤/公顷),葵花籽单位面积产量(公斤/公顷),麻类单位面积产量(公斤/公顷),黄红麻单位面积产量(公斤/公顷),大麻单位面积产量(公斤/公顷),苎麻单位面积产量(公斤/公顷),亚麻单位面积产量(公斤/公顷),烟叶单位面积产量(公斤/公顷),烤烟单位面积产量(公斤/公顷),糖料单位面积产量(公斤/公顷),甘蔗单位面积产量(公斤/公顷),甜菜单位面积产量(公斤/公顷),蔬菜单位面积产量(公斤/公顷)
510000,四川省,2005,4891.36064245282,3133.54445473553,5556.08092347071,5402.09102399906,7212.96868487993,6875,7215.06955845502,4347.82608695652,3385.80244468562,3385.80244468562,,4853.75229817817,,4511.85317359164,2582.05008554985,4020.54947509493,2245.44507624268,2472.85035964459,2027.78820878708,1781.88277087034,4149.28083018931,3942.96443440638,887.711483889508,2124.48154406601,2348.86267200097,2065.04178460462,1328.41084417016,,1524.2013552759,1850.58340535869,2288.26392644673,,1836.26770660091,,2284.73689505987,2249.03133709469,49466.6394234341,49692.0574377384,15215.9090909091,27375.3948530925
510000,四川省,2004,4858.64278545511,3047.75671318174,5554.05810122791,5420.4382031977,7363.60112413994,6875,7366.81074255743,4000.0,3310.50410129808,3310.50410129808,,4753.53914378305,,4366.19718309859,2663.91326794011,3855.93220338983,2150.30946065429,2444.00199104032,2208.33333333333,1759.25925925926,3907.4919668527,3636.60834454912,924.036850921273,2077.93523382683,2277.40596924014,2025.67046515055,1288.75305623472,,1427.10280373832,1738.64610111397,2243.26923076923,,1714.04477154247,,2169.38714049089,2042.68292682927,50576.9443484272,50766.0875608061,14286.6666666667,27033.1647108519
510000,四川省,2003,4781.51957791242,3009.1373994134,5461.17373379724,5212.0500588807,7214.16055011248,7339.4495412844,7215.61886051081,3965.3,3232.05257836198,3232.05257836198,,4454.36280137773,,3821.2,2527.3,3385.9,2183.5,2285.1,1887.5,1730.5,4150.2,3570.3,812.495994873438,1997.5397015255,2218.10437423608,1934.84192102879,1202.72952853598,,1548.1308411215,1578.57367263588,2065.61604584527,,1526.62616154396,,2014.21068427371,1860.25756891098,53380.15625,53508.1581424537,22000,26234.1383662801
510000,四川省,2002,4713.2818730345,2960.87943848059,5433.52109682219,5117.15389078976,7242.90737440393,6578.94736842105,7246.34181677694,4375.0,3151.21147642254,3151.21147642254,,4347.21417335872,,3884.29752066116,2432.82149712092,3257.83972125436,2109.94660866126,2194.11461022199,1954.54545454545,1538.46153846154,4098.90590809628,3416.31182443498,715.8,1921.5,2098.5,1871.8,1217.24137931034,0,1564.1592920354,1496.45484949833,2103.74331550802,,1417.25474990306,,2010.92077087794,1892.17279726262,53495.8,53736.8,15095,25992.3695674197
510000,四川省,2001,4363.56425093017,2807.85670669652,5006.96261718412,4758.54895422375,6825.38721975736,6557.37704918033,6827.97471498254,4525.0,2994.12785266248,2994.12785266248,,3766.65556295803,,3498.0,2660.27185963559,,2026.0,2062.0,,,3630.0,3166.0,448.4,1724.95139153641,1778.6,1713.7,1082.83582089552,0,1554.67980295567,1589.03225806452,1905.36130536131,,1537.01492537313,,1731.17178612059,1548.62884160757,50690.1,50822.3,10190,25203.6684171043
510000,四川省,2000,4919.43190190314,3101.03481080242,5700.08665601737,5442.85815890493,7695.31397144687,6445.3125,7702.26904299414,4693.14079422383,3315.36808000249,3315.36808000249,,4430.7383484694,,3800.41967824668,5195.47061536097,,2083.33333333333,2204.79867947887,,,3709.22585027252,3037.19076325065,839.7,1880.8546925251,2265.9,1769.9,1100.98522167488,550,1787.9781420765,1573.06489444879,1799.65576592083,910.810810810811,1520.7449560269,,1900.06084945844,1715.86371130244,54268.2,54433.7,11092.3076923077,26935.6123696931
520000,贵州省,2019,,2830.7,4340.3,4981.70655653644,6376.1,,,,2403.4,,,4378.1,,,,,926.6,962.4,,,3192.9,3259.5,928.477272727273,,2312.22881869849,1733.2511235413,1461.58873805933,,,,,,,,,1659.98413653352,,59355.1960327162,18075,
520000,贵州省,2018,3867.22137070287,2795.42833447798,4287.39795477752,4885.30700450049,6262.91345380928,,6262.91345380928,,2342.88942239797,2342.88942239797,,4300.80382647977,2316.97327749936,2846.89550337141,2464.17738387707,1807.22891566265,901.064418876515,991.452991452991,1054.21686746988,820.10582010582,3228.2226681597,3306.0844314166,989.564817652467,1727.52960181035,2207.18318429343,1732.40594480638,1336.58773634918,2765.95744680851,1837.6586270872,1475.5906460945,,1319.76744186047,1730.2303860523,1285.49222797927,1724.46679106645,1692.90443751825,58193.7666761811,59046.5710703553,2266.03448275862,18653.7370626285
520000,贵州省,2017,4069.88285619397,2838.54378826342,4494.53660463879,4903.06178412413,6407.2951279308,,6407.2951279308,,2641.14531909164,2641.14531909164,,4383.79912480602,1935.86698337292,2777.61337574906,2275.68107973007,1522.02937249666,857.27403799827,990.045528204337,911.673299750448,822.622107969152,3263.99759284949,3311.35383321594,796.428571428572,1747.18336808992,2186.2324094213,1705.49609323017,1348.83720930233,3250,1637.69751693002,1925.73402417962,1000,2653.84615384615,2248.67724867725,1663.04347826087,1720.96901437359,1707.05556756154,57960.4959025005,60778.5025908382,,18132.149258021
520000,贵州省,2016,4049.2706715085,2735.70500716558,4491.34939493533,4860.88671230045,6384.4752718232,,6384.4752718232,,2471.77729180212,2471.77729180212,,4381.61875945537,1920.26335040234,2726.40102279991,2371.54840964698,2596.68508287293,1060.30453564967,1273.82146439318,858.757062146893,758.620689655172,3185.48691812383,3221.09412722664,1089.26805906592,1740.07705508261,2115.05267877158,1702.87752136913,1279.56989247312,3250,1556.69904780225,1807.69230769231,1500,2475.60975609756,1767.60563380282,1661.92170818505,1770.96580079853,1764.45636619158,56267.9466972345,58902.3034828878,2362.46024688804,17758.6758092648
520000,贵州省,2015,3891.69604950587,3284.20902104959,4112.08059892986,4435.67779859997,6225.9544254628,,6225.9544254628,,3624.65042998245,3624.65042998245,,3310.9991926793,5467.41441890806,5467.41441890807,4323.98711359479,2187.29327565555,733.79084276563,685.616786060212,1985.48175328278,707.288482218775,3714.2085748625,3375.13318458922,991.969026189291,1715.08868940426,2046.1138886063,1685.80195657709,1137.67508460222,2812.49030190807,1439.26811788703,1718.70054061499,1500,2010.75589553576,1676.46812091353,1660.64561537637,1802.4130573127,1808.72756651603,55744.527772063,58257.221712013,3701.8448866582,17626.7347840293
520000,贵州省,2014,3767.77716936542,3215.01677111816,3973.73287433496,4275.74406051798,5986.99051186717,,5986.99051186717,,3448.89497220354,3448.89497220354,,3215.27969688708,5194.3242356633,5194.3242356633,3909.37051652837,2059.09275959223,928.868222208774,690.562850212233,1616.51287294877,753.644117993996,3511.84311767622,3313.91909979255,898.099479638282,1684.88645360412,1985.66727714924,1661.99471253479,1055.16114532253,1879.987034751,1380.13049555721,1598.7465120388,666.666666666666,2057.97757986189,1593.64610278844,1698.23701545373,1636.4065613235,1633.00714204726,59211.5301002604,60439.0728806025,3915.05826346568,17707.3403083864
520000,贵州省,2013,3480.42686939593,2886.55715296062,3707.91562471595,3947.62522660583,5375.66597999529,,5375.66597999529,,2784.34449377697,2784.34449377697,,3196.68953755245,23288.8983958666,3653.8756117118,2734.55356027441,1312.23538238031,954.124528048742,969.754526617319,1280.39247871763,716.938946548059,3232.99952574775,3199.25435876301,753.130113944005,1633.17337258857,1894.05040061608,1613.82707789052,1041.75876886232,2999.96896621282,1343.31693668864,1417.15006070003,599.999999999999,2029.42147610213,1331.35506851956,1539.27402370051,1635.06391140742,1639.83873923037,55747.3882728595,57057.2270389584,2110.00132785934,17935.863903516
520000,贵州省,2012,3827.64130585694,2703.22228597816,4279.90913778868,4478.62317174583,6035.4500140809,0,6035.4500140809,,2648.73538632942,2648.73538632942,,3814.19174413416,4073.26089525897,4058.91211183225,2293.359723007,1133.71922179566,1244.03267113919,1072.04726721582,1973.61508768688,692.763939647021,3166.96923592264,3153.99546193631,868.433080064993,1597.21841195451,1914.99458701529,1573.06659466447,1183.53636482307,4285.65517384063,1192.6431199744,1376.06466255806,769.230769230768,820.900760062145,1179.5510670741,877.542133973032,1576.29586212484,1574.20878889374,56479.0706957873,58945.6657501752,4515.67519024985,18189.8119063967
520000,贵州省,2011,3045.73304899743,2555.81541015369,3243.98204773509,3393.13483080986,4594.35423066188,0,4594.35423066188,,2478.28268188031,2478.28268188031,,2765.26726213603,1578.38399092,3463.2838154971,1729.57623111989,1017.08696798899,1338.81795145548,1400.5001082379,1172.3088368924,627.330725318946,2826.59192145249,2855.20992262752,761.247662464123,1472.07346118483,1558.99315797878,1468.49587450545,1041.90766631918,1466.64137996431,887.849277026046,928.131425702082,666.666666666666,772.158057074528,1102.8196481646,580.87500013961,1617.21011596931,1625.20672371171,34992.07551489,36406.7240679017,4773.35494073708,18231.8150094393
520000,贵州省,2010,3576.71530297091,2037.80504907341,4143.42931509313,4099.89686262383,4586.11435848674,0,4586.11435848674,,2171.21630279642,2171.21630279642,,4093.88789035612,6192.4938327071,6192.4938327071,4611.35709523485,2484.01552332135,1668.20111623469,2054.02202888066,4217.18258903509,2765.21432032757,3046.40492764051,2602.88384225409,751.782298067468,1141.53572040606,1881.46400941625,1077.17427917414,203.865216802078,1999.95862183112,1071.4452209839,1319.3745041721,999.999999999999,1021.51515283931,1653.52870566717,687.106127414923,1997.24650263933,2020.97184899512,37500.8214644191,38128.7880470805,7574.76300607089,19598.8320355967
520000,贵州省,2009,3781.95479933151,2917.07759711462,4115.57147532806,4298.56718829214,4652.81151272884,,4652.81151272884,,3054.57435557644,3054.57435557644,,4273.00851793296,5828.15356612905,5828.15356612905,4774.91327438288,3379.00716020079,2052.29441566098,2176.12369622356,5828.15356612904,4191.74263620367,3228.83240637572,2666.05637915363,687.951100480699,1535.29141573634,1886.59185263035,1507.79942748842,1089.34475696012,838.689433296365,1053.14754573939,1296.9289582203,1437.5,1020.41955693425,1595.33240175803,647.424424135241,1973.04477752595,1996.26673718597,38721.3317970969,39112.2067249346,6693.01252782366,19244.4448433658
520000,贵州省,2008,3795.49981637558,2804.49728085213,4185.06440101423,4408.9292135049,4778.57384372196,,4778.57384372196,,2887.02333806595,2887.02333806595,,4514.85528424496,5552.7568040179,5552.75680401789,4482.37294631299,3087.99011735577,2012.90647097624,2256.71688859913,5552.75680401789,4457.42866893207,3093.44787022923,2505.94345621065,684.789258830459,1504.84560981366,1922.86680920799,1462.8269468125,811.559534521031,1321.99742953623,1049.93419827825,1400.24657205849,2857.14285714286,961.844334930101,1498.98434701983,1235.74732999291,1915.22170911897,1936.52585356204,40489.8351964335,40700.4393675742,7230.30394599971,19145.7432830039
520000,贵州省,2007,3744.59688299621,2613.8579126253,4206.66965396417,4367.8732057359,4669.1263681008,,4669.1263681008,,2901.48156135492,2901.48156135492,,4538.45877058336,5033.16077997903,5033.16077997903,4125.54621363662,3000.76937290653,2001.56984892501,1737.59270637106,5033.16077997903,4509.50298056095,3004.62656630521,2429.36048509593,405.544845602539,1611.03682316632,1938.96064201864,1614.23438133145,828.956444436185,1442.57818122917,422.280102566236,1271.05059756388,3956.52173913044,1022.07349625266,1332.25072398756,798.489269283208,1738.39774161193,1760.03226273143,38995.3158658093,39218.1034332855,6372.94022156074,18033.6109590004
520000,贵州省,2006,3660.06153031857,2128.89500177453,4461.08859100174,4700.48074326149,6241.02705687466,5482.22142942086,6241.22963081003,4933.99928647877,1850.00035864836,1850.00035864836,,4581.89710200434,942.140796302972,1481.12404206445,1246.52880228289,1667.71098492266,1106.01894286587,1154.92818802705,1040.79351774239,2172.85531370038,2368.82624659481,2368.82322975038,392.537313432836,1584.19610938298,1691.97040285009,1579.79228832914,895.652173913043,1380.95238095238,1473.51627313338,1158.99218071242,4000,1038.21656050955,990.885416666667,1595.9595959596,1704.10031023785,1725.41014308188,35485.8411993337,35607.5808249721,4285.71428571429,15935.3751263903
520000,贵州省,2005,3748.07238087802,2026.65710132342,4653.32525766031,4673.31497528924,6551.47089389887,6250,6551.95831138953,,1777.75613082337,1777.75613082337,,4784.99555259062,934.959349593496,1697.01986754967,1351.51393623421,1332.20910623946,1162.63316706694,1236.03245063524,780.780780780781,960.0,2597.20952903186,1961.20403116441,397.759103641457,1527.40607192531,1694.12959671276,1515.78636649094,671.328671328671,1444.44444444444,1092.8118030537,1118.99313501144,3148.14814814815,825.688073394495,1034.73053892216,1298.64253393665,1656.82290661075,1667.73812520574,34749.820604818,34860.9796254373,5554.05405405405,17744.1466908363
520000,贵州省,2004,3784.98687940577,2037.72862204347,4700.31466583693,4672.92343689068,6657.31591581533,6250,6657.77380470158,5925.92592592593,1789.50066407251,1789.50066407251,,4726.44914714417,1313.86861313869,1819.90521327014,1440.66003807912,1508.19672131148,1249.73066149537,1364.05248703082,810.055865921788,1294.11764705882,2664.58832325844,2578.66197566239,399.358974358974,1555.94454268407,1866.05331446096,1532.53943577307,708.0,1000,1035.57858376511,1120.97902097902,2350,1080.0,986.170212765958,1472.22222222222,1574.81502974032,1594.62794532206,35292.0064377682,35393.057050592,4000,17474.362791537
520000,贵州省,2003,3655.0491510277,1874.47385651483,4630.12295081967,4427.25409836066,6374.73976405274,5000,6376.38888888889,3333.33333333333,1572.84419144002,1572.84419144002,,4661.22686871631,1562.5,1641.79104477612,1386.55462184874,1323.52941176471,1223.91778262224,1375.29137529138,810.810810810811,909.090909090909,2683.77439187383,2608.77936080092,357.979051139864,1441.11797132528,1729.07850618569,1418.25650205935,657.534246575343,791.666666666667,1007.06090026478,1026.96752889378,1351.72413793103,1100.0,774.137931034483,1000.0,1503.6221916552,1521.6129015168,39445.4512315784,39561.2202256582,1881.35593220339,17166.4332562798
520000,贵州省,2002,3362.08213727256,1967.23133492021,4116.09657342727,3927.53305719293,4734.29162583034,5000,4733.51794508028,5194.8051948052,1745.48080974259,1745.8072337846,1699.71671388102,4876.316051207,1212.12121212121,1741.97060424605,1457.66773162939,1326.89987937274,1249.04331853666,1349.27036738286,1190.47619047619,1562.5,2760.60368800454,2691.80856502419,373.6,1436.1,1700.6,1418.4,637.837837837838,533.333333333333,929.739130434783,914.285714285714,1193.33333333333,946.666666666667,730.21582733813,900.0,1519.96133842684,1538.6333969274,39172.5,39268.8,2880,17108.1680250141
520000,贵州省,2001,3525.35964884175,1902.47949119735,4389.30922668763,4236.16805749843,6130.66666666667,6250,6131.65976765923,3333.33333333333,1684.91834774256,1684.91834774256,,4425.0484898864,1219.51219512195,1497.32620320856,1379.31034482759,,1148.14814814815,1199.71264367816,,,2553.86740331492,2588.40169731259,355.5,1432.21686746988,1577.4,1424.9,697.777777777778,650,893.511450381679,835.0,1592.30769230769,996.969696969697,629.189189189189,1050.0,1427.8236778311,1446.58405526922,35999.2,36052.8,3733.33333333333,16792.6265176749
520000,贵州省,2000,3685.14581283915,1981.84432859968,4615.08267504048,4398.57048810308,6361.09260493005,3333.33333333333,6364.971298892,5000.0,1824.10997532605,1824.10997532605,,4705.07355974151,1304.34782608696,1843.57541899441,1426.14601018676,,1225.94661700807,1283.68794326241,,,2653.38078291815,2609.42408376963,495.652173913044,1450.02730641701,1682.3,1435.1,670.0,,904.0,866.333333333333,2070,1146.66666666667,697.0,700.0,1580.99672437997,1607.77662874871,38992.1,39210,1950,16746.2858750703
530000,云南省,2019,,2500.8,5090.6,5011.20769672447,6345.8,5521.6,,,2186.1,,,5161.6,,,,,2538.0,2483.8,,,3163.4,3282.2,500.0,,1602.71979909498,2073.91841021827,1087.12121212121,,,,,,,,,2031.87661958122,,63776.9775841964,,
530000,云南省,2018,4456.84308900005,2476.60840735719,5055.36269002515,4984.11456290248,6211.51784014312,5593.56283593942,6296.09238676355,4813.70944449792,2190.0,2190.0,,5187.09388303831,3414.63414634146,2939.39393939394,2686.92302663521,2940,2515.48766070227,2467.51206407141,1973.68421052632,2045.45454545455,3023.50248922817,3137.87456783444,377.777777777778,1970.45341450332,1695.84734610323,2050.41520748662,831.782945736434,976.923076923077,1682.09215986023,1494.69026548673,,1458.46153846154,983.333333333333,,2048.76696514324,2049.21821500519,63068.0867836446,63068.0867836446,,19486.6211094522
530000,云南省,2017,4421.50522803293,2447.0984336961,5027.91758451755,4941.77877219306,6079.20437236807,5548.90219560878,6151.3029949436,4813.82978723404,2143.85474860335,2143.85474860335,,5175.87267620703,3414.63414634146,2861.44578313253,2673.61172416418,2918.45493562232,2525.6955113141,2511.84834123223,1904.7619047619,2000.0,2975.81715036578,3086.16199077089,,1947.79598555529,1662.66838109234,2047.1387848951,824.090909090909,956,1534.1211225997,1044.27860696517,,,914.285714285714,,2030.84482795165,2032.72850684218,63198.8826856468,63198.8826856468,,19153.3264934007
530000,云南省,2016,4320.23138375318,2419.06482348941,4896.64566451685,4801.88019428512,5946.01769911504,5406.24034599938,6015.23604305646,4748.33808167142,2077.62026493144,2077.62026493144,,4999.33914882368,3335.34932221063,2903.91110142717,2644.62146409354,2872.66387420339,2510.67634223385,2520.0,1875.0,1928.57142857143,2992.42424242424,3093.6170212766,1340.90909090909,1925.20207527655,1658.65613285501,2001.70803955963,791.452991452991,645.454545454546,1621.12909921129,1025.44247787611,,,1368.75,943.125,2070.15924075468,2069.67511320528,61608.0670940673,61608.0670940673,,18926.3230860342
530000,云南省,2015,4271.01997884531,2399.3979672231,4839.58108370074,4752.96452271856,5813.51661383289,5313.73839323068,5882.37358085455,4577.77684861281,2093.82944303213,2093.82944303213,,4925.19607196994,3501.90505189163,3163.61485459526,2851.17356408868,3055.29653846992,2452.68680887474,2539.03040262941,1832.61367791999,6271.20185294383,2955.93453153757,3056.23539785783,2817.64705882353,1852.73556912963,1655.54476675972,1917.86379356212,647.767857142857,657.142857142857,1650.91500610004,1117.35941320293,,,1393.75,1185.18518518519,2106.34812115004,2111.47244231647,61965.1664590793,61965.8304170546,,18939.9807954127
530000,云南省,2014,4235.23914730432,2325.61154002084,4833.81261848088,4707.71850356442,5819.47178981978,5293.90664649557,5892.27211714556,4444.96653561527,1924.49355432781,1924.49355432781,,4871.86209608703,3334.9460269177,3057.48876402466,2844.36412474395,2942.89488229538,2510.36682395092,2731.66800966962,1780.1317453311,1807.03603614102,2926.39077463118,3054.91885243823,2340.625,2062.88108600511,1856.66419952105,2149.58474390025,414.077669902913,665,1773.5523613963,2953.74485596708,1966.66666666667,3919.46222791293,1250.0,956.451612903226,1943.27341633586,1951.2749806542,62121.9977803341,62122.5998263249,,18322.4007146266
530000,云南省,2013,4109.13204231285,2086.94678397773,4755.10538837458,4521.83889294118,5795.27367383046,5259.92796314919,5859.91790362281,4498.776875603,1841.52755545392,1841.52755545392,,4626.66932429739,4051.71444303338,3009.57294580127,2325.19267722934,2419.03358054717,2309.61790062266,2548.07692307692,1639.33811524772,1569.47801094893,3242.71354594843,3482.19828511214,1942.26804123711,1696.6967638744,1847.8572426133,1718.57623348794,896.323529411765,657.894736842105,2296.794601434,3145.64958283671,2066.66666666667,3850.53680981595,1041.17647058824,2552.44360902256,1982.59875758079,1976.13121741447,62690.0017525411,62690.0017525411,,18044.1510112639
530000,云南省,2012,4002.86119625785,1965.02553784584,4658.99338805561,4511.66684489705,5952.98489816392,6313.93584253863,5969.48664596298,5024.97174242429,1996.83401175939,1996.83401175939,,4535.24095517224,3449.52701419592,2817.60565643102,2368.14872197098,2593.29291918386,2091.04689449266,2116.15644920123,1505.13950551076,1401.52118039874,2863.73617878497,3136.42975171696,2414.43298969072,2018.32944533691,1755.82082227713,1902.50069345168,887.919463087248,734.210526315789,2130.70135746606,3268.94889103182,1950,4977.8313253012,957.894736842105,2878.05642633229,2109.39842659491,2111.87675560128,62369.9828303734,62370.4382881067,16533.3333333333,18310.8790372052
530000,云南省,2011,3868.17660407859,2089.67273161566,4448.53415822888,4338.82334659211,6229.88988079547,6280.48181207671,6259.18193152711,5224.39855722994,2257.82142041562,2257.82142041562,,3978.74796309439,3572.50840222514,2766.71139086399,2186.43593441684,2481.70090218882,2044.44755172631,1942.20483755089,1593.73672248519,1508.92885389388,2902.45724735896,3213.79552495742,1647.77777777778,1901.60347256413,1447.81410651861,2066.81627646558,904.21052631579,817.5,1962.12643678161,3668.606271777,0,10034.1666666667,885.0,10642.7272727273,2131.35412881082,2139.15756302521,61901.827932451,61901.827932451,0,18207.3394099922
530000,云南省,2010,3631.57019082566,1158.33236699827,4441.32390986867,4143.96211748939,6038.95815391719,6479.84860337575,6045.10921300582,5275.21769753709,1072.04476567965,1072.04476567965,,4072.05878121032,2581.26935428632,2301.14821954038,2075.9032008447,1371.98838779774,1462.53918832708,2114.03645427637,1578.40932353672,1386.68284927975,2807.64298312459,3192.91740241698,1237.22397476341,1029.47446942219,1549.39833092781,963.168703685169,720.087336244541,618.75,1613.24183259231,2140.02289202594,2200,5999.02912621359,864.0,5466.38830897704,2260.86432000365,2271.92985798695,59319.8742245494,59328.303357233,10247.9166666667,13119.6480313682
530000,云南省,2009,3700.38675990345,1865.1414768274,4303.96308960268,4192.3710539936,6118.62577497889,6427.28038745025,6117.7453070771,5076.32869545352,2134.59759481961,2134.59759481961,,3750.302580083,4000.72560242128,2627.33087827204,2101.59936329198,1712.85077927461,1847.75681751358,2221.20308797676,1722.11468839878,1307.03021676214,2814.92457269413,3161.61529934489,1009.39086294416,1580.85901056507,1457.04916023048,1632.99658520043,724.907063197026,703.225806451613,1932.67611419182,4310.35697510568,1666.66666666667,2174.88372093023,1345.0,6779.92879394749,2260.00187331002,2272.0100763209,59455.8197380816,59467.8765206177,13753.3333333333,20072.2137657045
530000,云南省,2008,3697.79162657946,1857.08512352171,4330.95950059271,4168.91869623944,6103.12507896384,6417.62125088732,6101.69914062004,5078.62912243152,1954.11764705882,1954.11764705882,,3739.59904963041,4167.17054200388,2802.96928880438,2083.30894876595,1686.28713211586,1964.91314232425,2029.00798883115,1657.58047608384,1209.09038218139,2913.2955036383,3241.37554266402,890.796019900498,1615.52289804509,1941.20488215418,2141.04375083366,832.900432900433,640,2009.87818383167,4726.79535076795,1666.66666666667,1050.56553559548,1139.13043478261,6027.51423149905,2156.18775180099,2168.68941755622,61288.1503732849,61309.4572471983,10327.7777777778,20257.4441858364
530000,云南省,2007,3666.06471379968,1880.54168270526,4293.23822531405,4173.47313024344,5954.94411036294,6507.53290202443,5940.09499359532,4968.83205129085,2137.11661472856,2137.11661472856,,3889.15320599315,4138.18122708648,3658.86121447113,1812.94281879313,1435.32077735089,1563.80158256321,2209.89024540634,1334.78904745674,1521.15120339343,2898.55930462872,3238.11698388855,750.975609756098,1008.44001463058,1392.4358974359,1862.39620403322,867.916666666667,885,1798.6582278481,4112.22410865874,0,2284.21800947867,500.0,4983.40659340659,2075.29703359824,2085.84092701901,73032.8927928189,73055.4765045029,13915,19697.848452434
530000,云南省,2006,3623.95049389254,1995.56761646314,4208.71862615588,4118.38606050054,5952.04568187777,6572.57057207095,5937.59958879465,5315.63421828909,2124.59735453362,2124.39732193862,3000.0,3820.33248081841,5714.28571428571,1990.29126213592,1056.41911341393,1447.25913621262,1751.86706497386,1303.82775119617,1498.47094801223,1533.47732181425,2824.33159877983,3189.28304434852,803.333333333333,1744.98375017663,1352.9,1844.43383273946,873.076923076923,,2074.7619047619,3549.57729468599,0,391.938250428816,420.0,5908.93617021277,2000.49930509085,2041.90940691439,58426.6984505364,58462.2728537914,15823.8095238095,19767.5105646595
530000,云南省,2005,3561.24806943227,1869.83253850101,4185.37455726878,4077.76957355303,6159.9016459062,5794.48456992777,6208.43554804263,4793.6158503027,2007.40142392877,2007.32807215333,2307.69230769231,3799.34043632674,2500.0,1915.70881226054,1748.46530179801,2721.31373766646,1612.75493146105,1402.98507462687,1827.95698924731,1306.93069306931,2597.70482742571,3172.2212177826,392.857142857143,1607.84322428869,1338.69990680336,1716.0004730369,672.413793103448,1200,2117.48071979434,5158.25100622027,0,1411.05263157895,423.076923076923,5463.67588932806,2014.43889766186,2023.08941811418,55472.7315467795,55507.5016666013,16921.7391304348,19732.2968111701
530000,云南省,2004,3629.94081958028,2008.26010843517,4224.64719396127,4133.29167625876,5886.57705763211,6610.13955131602,5867.56002454425,4752.21700573813,2239.58620943546,2239.48744384712,2727.27272727273,3830.87487512712,1666.66666666667,2226.5625,2336.29151539599,3169.16488222698,1243.15554654228,1377.69760138972,1611.11111111111,1344.53781512605,3063.85771687451,3481.57646106087,428.125,1630.62320042946,1353.60774818402,1773.64078982959,512.5,300,1826.87338501292,5935.94089526293,800,1248.0,390.0,6016.51943462898,1949.25611637646,1957.3985072939,60153.232413179,60187.0107649533,15028.5714285714,19245.8850644691
530000,云南省,2003,3615.6965883394,2047.35154503671,4216.96675629691,4043.47028919077,6095.98036678075,6694.5107398568,6095.8356272528,4490.35812672176,2191.57560803666,2191.43310417768,3000.0,3748.62916756493,2727.27272727273,1490.06622516556,1638.05525969551,2198.2395713739,1851.10056107035,1309.11340935207,1493.05555555556,790.598290598291,2846.59231722429,3320.3906622201,378.313253012048,1564.6085765462,1299.58637469586,1710.7234170552,646.666666666667,1400,1948.4693877551,4628.99896800826,0,3495.65217391304,550.0,4714.69957081545,1905.3273203375,1911.09443927618,58000.6397974545,58036.6375620613,12291.3043478261,19168.3990496642
530000,云南省,2002,3424.37833186719,1977.06489796588,3986.62221281645,3870.02288028614,5015.51189245088,5801.23395030849,4995.34436668369,3904.44810543657,2219.55579093708,2219.55579093708,,4088.23138592373,1904.76190476191,1818.18181818182,1700.1476444007,2369.81934112646,1546.19767153827,1294.81747066493,1128.0487804878,796.296296296296,2998.9670830816,3488.06480337805,397.4,1479.4,1329.0,1674.5,444.473684210526,1008.82352941176,1670.22632388486,2838.21702594081,893.333333333333,417.894736842105,241.952506596306,3146.90108085921,2005.77026759001,1906.04121406303,58288.5,58322.2,13486.5470852018,18630.9250471203
530000,云南省,2001,3425.41996713551,1758.33264411546,4126.73858470724,3923.47418874646,5415.57225822283,5873.89741914407,5403.51462464555,4623.11557788945,2151.9876387133,2151.9876387133,,4193.79497588107,1428.57142857143,1180.81180811808,1194.18132611637,,1489.15900131406,1259.26510014193,,,2694.93794550783,3132.03063110642,461.8,1384.9,1329.4,1608.1,427.027027027027,1354.54545454545,1524.46601941748,1617.16171617162,1675,489.473684210526,287.755102040816,2033.48214285714,1831.42448529631,1843.64183134896,55012.6,55059.5,12970,16726.0466545464
530000,云南省,2000,3462.85417698823,1950.31156429554,4045.74963461473,3690.98341777982,5292.4739195231,5993.43185550082,5342.02628583256,3340.51724137931,2360.59479553903,2357.77496839444,2500.0,4189.60786049394,0.0,1325.30120481928,1413.50210970464,,1640.81632653061,1480.76923076923,,,2797.53893482023,3385.92615967182,439.8,1269.1,1300.8,1517.0,519.354838709677,800,1561.72607879925,910.047846889952,1733.33333333333,463.265306122449,540.0,,1931.52452496686,1957.5003787305,54584.3,54614.1,15805,16552.1000792483
