省份编码,省份,年份,全社会固定资产投资(亿元),农、林、牧、渔业全社会固定资产投资(亿元),采矿业全社会固定资产投资(亿元),制造业全社会固定资产投资(亿元),电力、燃气及水的生产和供应业全社会固定资产投资(亿元),建筑业全社会固定资产投资(亿元),交通运输、仓储和邮政业全社会固定资产投资(亿元),信息传输计算机服务和软件业全社会固定资产投资(亿元),批发和零售业全社会固定资产投资(亿元),住宿和餐饮业全社会固定资产投资(亿元),金融业全社会固定资产投资(亿元),房地产业全社会固定资产投资(亿元),租赁和商务服务业全社会固定资产投资(亿元),科学研究、技术服务和地质勘查业全社会固定资产投资(亿元),水利、环境和公共设施管理业全社会固定资产投资(亿元),居民服务和其他服务业全社会固定资产投资(亿元),教育全社会固定资产投资(亿元),卫生、社会保障和社会福利业全社会固定资产投资(亿元),文化、体育和娱乐业全社会固定资产投资(亿元),公共管理和社会组织全社会固定资产投资(亿元),国际组织全社会固定资产投资(亿元)
640000,宁夏回族自治区,2017,3728.3788,260.665,149.0258,815.8082,392.5313,15.5224,330.0757,72.5707,42.0429,16.5979,2.9544,816.4343,27.4935,28.3607,467.1819,7.6049,68.1043,86.4081,55.7337,73.2631,
640000,宁夏回族自治区,2016,3794.2466,196.7539,47.4366,946.2776,635.9166,0.5571,367.668,66.5179,47.2937,20.5185,0.9663,874.2524,22.6943,17.2216,348.2668,20.1693,56.9206,45.6451,45.2527,33.9176,
640000,宁夏回族自治区,2015,3505.4465,166.4502,107.6842,824.7499,696.2389,14.0822,261.7086,51.4112,32.9667,16.0181,5.9286,880.0655,23.2551,10.7133,269.6798,7.0386,53.0296,28.8793,20.7227,34.824,
640000,宁夏回族自治区,2014,3173.7908,128.6856,167.3948,789.6715,440.26,15.4504,217.1782,30.8506,53.0827,14.7652,2.88,907.8003,19.618,7.0211,260.0669,6.1901,28.9761,28.5307,22.4971,32.8715,
640000,宁夏回族自治区,2013,2651.1421,88.9338,171.7186,789.5157,245.9754,20.0589,154.1846,12.3721,51.1632,19.8843,1.7333,789.2203,12.4661,5.898,179.0885,13.1682,28.9004,16.8567,16.2871,33.7169,
640000,宁夏回族自治区,2012,2096.9,71.8063,151.4687,628.1044,226.2991,31.3136,113.2765,11.4678,53.5534,13.1705,0.6865,597.1652,8.0293,0.9885,108.285,9.9659,29.1469,11.0948,8.0261,23.0157,
640000,宁夏回族自治区,2011,1644.7418,47.764,124.7689,423.2007,241.6372,28.1459,105.5235,16.3011,41.5723,11.1009,2.6527,416.5525,0.751,1.2617,96.8107,1.4889,27.1256,11.5771,11.0573,35.4498,
640000,宁夏回族自治区,2010,1444.1606,41.2,117.0,361.6,236.0,9.6,120.9,15.5,24.3,5.7,0.3,333.2,3.2,1.4,85.2,1.3,33.0,14.5,10.9,29.5,
640000,宁夏回族自治区,2009,1075.9058,45.434,110.3239,279.2221,184.1453,5.585,90.0511,13.0948,5.5964,3.576,0.9672,195.408,1.1767,0.9763,66.7938,1.6994,30.2555,10.3708,11.0015,20.228,
640000,宁夏回族自治区,2008,828.8537,43.7639,86.0132,260.3144,90.831,2.4519,69.055,7.8217,6.0686,2.1323,0.1005,152.4174,2.4056,2.1913,55.0408,0.2946,14.1897,7.9907,8.5813,17.1898,
640000,宁夏回族自治区,2007,599.7984,33.2245,71.8483,153.8877,76.5106,2.6165,48.8951,5.7879,4.9377,3.1848,0.3331,112.8864,0.71,2.9184,40.4684,0.3442,14.5985,7.0415,8.4203,11.1845,
640000,宁夏回族自治区,2006,498.7452,25.5784,40.944,95.5991,80.471,0.8016,51.2618,6.0745,4.7736,4.9206,0.7912,94.0837,0.8565,1.627,51.2331,0.1892,13.0186,6.8705,5.4988,14.152,
640000,宁夏回族自治区,2005,443.2509,20.3617,33.0303,98.4855,72.665,0.8161,44.043,7.6269,7.9206,3.0229,0.3755,86.8577,0.1815,1.5724,41.128,0.3339,12.5932,3.034,1.0034,8.1993,
640000,宁夏回族自治区,2004,376.2,21.94,12.34,88.34,47.92,2.05,39.87,8.7,12.65,4.67,2.0,78.93,0.64,0.77,30.12,0.63,9.07,2.8,1.55,11.23,
640000,宁夏回族自治区,2003,317.992647,22.72,6.43,66.61,34.63,1.32,31.88,7.48,6.96,3.98,0.55,75.61,0.41,0.55,41.57,0.42,5.56,1.89,1.71,7.72,
640000,宁夏回族自治区,2002,226.98,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2001,191.083294,,,,,,,,,,,,,,,,,,,,
640000,宁夏回族自治区,2000,157.52,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2019,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2018,,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2017,12089.1177,638.9383,545.0597,1691.3625,958.6394,42.6945,1978.5038,154.1676,180.9956,97.4365,26.6361,1895.3854,181.0862,68.2763,2222.6936,46.516,413.8867,164.5002,164.0923,618.2469,
650000,新疆维吾尔自治区,2016,10287.5299,552.019762465305,579.2723,1856.3091,1302.8806,141.255515286988,836.1392,136.238058456251,161.303755563204,50.548238559669,9.2311,2163.41988145498,148.329102303844,58.8443,1539.8214,26.5515331773,202.3999,92.6253,104.3885,325.9524,
650000,新疆维吾尔自治区,2015,10813.0306,415.134085378515,888.7233,1970.1365,2091.4779,118.6461,1017.3588,125.613732086136,183.694279329262,84.3779215633555,11.942,2151.75051091765,104.7293,30.0913,1068.236,22.6060168639794,161.2067,87.4934,80.3262835762338,199.4865,
650000,新疆维吾尔自治区,2014,9447.7419,295.35189,1024.0408,2017.811,1481.7611,89.89511,753.5278,100.56475,152.25981,51.63977,2.0316,2129.3939,31.74189,12.9653,894.5349,9.69386,129.8722,54.2895,69.91684,146.4499,
650000,新疆维吾尔自治区,2013,7732.3043,271.4785,899.87199,1693.4871,1225.07743,69.46,551.602130992,50.9168,141.0710254608,68.6108793344,2.8534,1854.02581,33.48084,8.4851,523.3219,14.49252,96.3363,50.9238,60.16656,116.6422,
650000,新疆维吾尔自治区,2012,6158.8,275.6299,747.8867,1581.4759,773.735,94.0977,437.2169,43.8541,83.6871,37.992,2.9748,1413.7891,19.4313,17.8685,329.6842,9.5368,84.2158,36.2521,33.0239,136.4232,
650000,新疆维吾尔自治区,2011,4632.1427,219.1604,653.1129,1148.3984,569.4892,81.2692,387.7981,47.6138,45.5892,20.8304,4.699,988.0109,16.8933,17.557,195.5915,4.2175,56.964,31.8925,15.9068,127.1486,
650000,新疆维吾尔自治区,2010,3423.2441,211.4,610.5,620.2,395.1,34.8,415.6,42.0,28.4,13.9,7.2,631.6,11.4,17.2,195.8,3.8,56.8,31.4,17.2,78.9,
650000,新疆维吾尔自治区,2009,2725.4512,172.2209,509.2564,451.1815,305.8516,28.9225,339.9044,46.0143,28.0849,13.1714,5.2318,412.8053,12.1764,13.6523,187.8889,3.6911,68.4017,28.2374,13.0032,85.7552,
650000,新疆维吾尔自治区,2008,2259.9746,151.0935,498.4714,418.8675,196.9219,27.9153,247.2146,52.9355,19.0567,10.3201,4.7961,348.8165,4.6776,8.9985,145.6721,6.2044,31.7352,17.2155,12.0573,57.0049,
650000,新疆维吾尔自治区,2007,1850.8415,147.6457,454.8851,355.1683,121.2941,20.2804,169.447,41.6007,23.8693,11.9367,3.7935,258.14,6.1471,8.6693,115.8636,4.7841,28.5468,14.7896,13.5064,50.4738,
650000,新疆维吾尔自治区,2006,1567.0521,132.4232,374.5985,230.2953,76.9735,18.6357,182.5662,39.5616,18.0358,15.9086,3.5717,227.4944,5.824,13.863,99.9301,10.1327,29.4301,17.7303,9.6242,60.4532,
650000,新疆维吾尔自治区,2005,1339.0555,130.0883,293.8527,164.3704,65.3184,15.0625,211.6226,40.4408,19.8639,11.5612,4.5867,148.3989,4.1157,19.9574,97.2138,7.1043,30.4994,16.324,9.242,49.4325,
650000,新疆维吾尔自治区,2004,1147.15,122.61,238.1,150.83,52.83,8.77,153.45,36.3,25.84,8.71,5.4,122.57,8.07,5.58,115.17,5.33,24.45,11.83,6.26,45.05,0.02
650000,新疆维吾尔自治区,2003,973.390185,97.55,174.64,93.81,58.53,14.11,117.62,50.66,37.09,10.91,4.16,118.5,2.37,5.55,101.48,4.92,26.3,12.52,9.16,33.42,0.1
650000,新疆维吾尔自治区,2002,800.09,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2001,705.997003,,,,,,,,,,,,,,,,,,,,
650000,新疆维吾尔自治区,2000,610.39,,,,,,,,,,,,,,,,,,,,
